Expm 1: Only FFT
N=62, dim=3, Num: 238328

Printing individual runtimes:
 0: 50.476534ms
 1: 20.832347ms
 2: 31.091672ms
 3: 33.381592ms
 4: 18.204487ms
 5: 19.568081ms
 6: 17.926441ms
 7: 16.599912ms
 8: 16.911151ms
 9: 17.257685ms
 10: 17.553628ms
 11: 17.831608ms
 12: 16.527906ms
 13: 16.813982ms
 14: 17.147332ms
 15: 17.503837ms
 16: 17.853748ms
 17: 18.189022ms
 18: 16.524304ms
 19: 16.841818ms
 20: 17.766567ms
 21: 17.294214ms
 22: 17.761334ms
 23: 18.123357ms
 24: 16.593934ms
 25: 17.027774ms
 26: 17.370260ms
 27: 16.950736ms
 28: 0.271060ms
 29: 0.271194ms
 30: 0.277106ms
 31: 0.276568ms
 32: 0.270143ms
 33: 0.270135ms
 34: 0.272329ms
 35: 0.268655ms
 36: 0.271737ms
 37: 0.271797ms
 38: 0.274660ms
 39: 0.268923ms
 40: 0.267280ms
 41: 0.267091ms
 42: 0.274751ms
 43: 0.268840ms
 44: 0.267217ms
 45: 0.269313ms
 46: 0.272545ms
 47: 0.277270ms
 48: 0.267211ms
 49: 0.266215ms
 50: 0.273753ms
 51: 0.268379ms
 52: 0.273371ms
 53: 0.270613ms
 54: 0.272536ms
 55: 0.281660ms
 56: 0.273414ms
 57: 0.269420ms
 58: 0.269986ms
 59: 0.269953ms
 60: 0.270703ms
 61: 0.271941ms
 62: 0.270981ms
 63: 0.261353ms
 64: 0.272034ms
 65: 0.269410ms
 66: 0.271570ms
 67: 0.406894ms
 68: 0.267679ms
 69: 0.267912ms
 70: 0.270509ms
 71: 0.272578ms
 72: 0.275006ms
 73: 0.266876ms
 74: 0.271666ms
 75: 0.278688ms
 76: 0.282960ms
 77: 0.271504ms
 78: 0.267144ms
 79: 0.273568ms
 80: 0.275301ms
 81: 0.269448ms
 82: 0.269043ms
 83: 0.276079ms
 84: 0.269331ms
 85: 0.269918ms
 86: 0.268288ms
 87: 0.273326ms
 88: 0.268481ms
 89: 0.265324ms
 90: 0.274907ms
 91: 0.275103ms
 92: 0.271726ms
 93: 0.268290ms
 94: 0.277642ms
 95: 0.274560ms
 96: 0.272309ms
 97: 0.275984ms
 98: 0.466140ms
 99: 0.268916ms
 100: 0.274457ms
 101: 0.269176ms
 102: 0.279553ms
 103: 0.271636ms
 104: 0.268807ms
 105: 0.280405ms
 106: 0.271511ms
 107: 0.273219ms
 108: 0.275512ms
 109: 0.268792ms
 110: 0.277313ms
 111: 0.277185ms
 112: 0.267245ms
 113: 0.271551ms
 114: 0.272871ms
 115: 0.271136ms
 116: 0.272250ms
 117: 0.271172ms
 118: 0.270493ms
 119: 0.271727ms
 120: 0.276944ms
 121: 0.270930ms
 122: 0.271412ms
 123: 0.276924ms
 124: 0.274847ms
 125: 0.274768ms
 126: 0.272608ms
 127: 0.273618ms
 128: 0.269021ms
 129: 0.274631ms
 130: 0.274405ms
 131: 0.268449ms
 132: 0.267104ms
 133: 0.271532ms
 134: 0.271579ms
 135: 0.268472ms
 136: 0.276527ms
 137: 0.273780ms
 138: 0.273102ms
 139: 0.276303ms
 140: 0.258063ms
 141: 0.271702ms
 142: 0.278153ms
 143: 0.275413ms
 144: 0.266548ms
 145: 0.267729ms
 146: 0.277527ms
 147: 0.267190ms
 148: 0.279243ms
 149: 0.266774ms
 150: 0.268935ms
 151: 0.273912ms
 152: 0.272551ms
 153: 0.274922ms
 154: 0.281302ms
 155: 0.269824ms
 156: 0.273804ms
 157: 0.265849ms
 158: 0.273396ms
 159: 0.269045ms
 160: 0.274478ms
 161: 0.270319ms
 162: 0.273494ms
 163: 0.275886ms
 164: 0.273458ms
 165: 0.268742ms
 166: 0.269537ms
 167: 0.268132ms
 168: 0.271668ms
 169: 0.287039ms
 170: 0.268250ms
 171: 0.282668ms
 172: 0.264545ms
 173: 0.268582ms
 174: 0.285543ms
 175: 0.272038ms
 176: 0.269893ms
 177: 0.273539ms
 178: 0.266861ms
 179: 0.280078ms
 180: 0.268185ms
 181: 0.267053ms
 182: 0.267006ms
 183: 0.264133ms
 184: 0.272694ms
 185: 0.268458ms
 186: 0.268092ms
 187: 0.267676ms
 188: 2.306048ms
 189: 0.269048ms
 190: 0.274580ms
 191: 0.268415ms
 192: 0.267981ms
 193: 0.270436ms
 194: 0.269818ms
 195: 0.273063ms
 196: 0.274150ms
 197: 0.267195ms
 198: 0.268567ms
 199: 0.269476ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 62^3
Threads             : 40
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 3.015166 ms
Runtime per batch   : 3.015166 ms
SD                  : 7.266217 ms
Q1                  : 0.269021 ms
Median              : 0.272280 ms
Q3                  : 0.275103 ms
