Expm 1: Only FFT
N=128, dim=3, Num: 2097152

Printing individual runtimes:
 0: 1.920368ms
 1: 0.783890ms
 2: 0.772764ms
 3: 0.764080ms
 4: 0.767487ms
 5: 0.764687ms
 6: 0.761227ms
 7: 0.754956ms
 8: 0.762564ms
 9: 0.761493ms
 10: 0.752256ms
 11: 0.756408ms
 12: 1.144940ms
 13: 0.759918ms
 14: 0.768350ms
 15: 0.768296ms
 16: 0.762580ms
 17: 0.768728ms
 18: 0.756172ms
 19: 0.762985ms
 20: 0.751448ms
 21: 0.756588ms
 22: 0.830736ms
 23: 0.768069ms
 24: 0.768385ms
 25: 0.764974ms
 26: 0.766184ms
 27: 0.761758ms
 28: 0.754066ms
 29: 0.756884ms
 30: 0.759448ms
 31: 0.763837ms
 32: 0.762030ms
 33: 0.754919ms
 34: 0.760768ms
 35: 1.154975ms
 36: 0.762625ms
 37: 0.763522ms
 38: 0.767697ms
 39: 0.760940ms
 40: 0.752673ms
 41: 0.760759ms
 42: 0.762787ms
 43: 0.751409ms
 44: 0.761405ms
 45: 0.758785ms
 46: 0.760608ms
 47: 0.765669ms
 48: 0.777893ms
 49: 0.771973ms
 50: 0.760944ms
 51: 0.762521ms
 52: 0.766508ms
 53: 0.773959ms
 54: 0.764981ms
 55: 0.757413ms
 56: 0.764561ms
 57: 0.765133ms
 58: 0.762639ms
 59: 0.758763ms
 60: 0.760630ms
 61: 0.766236ms
 62: 0.761617ms
 63: 0.768208ms
 64: 0.758137ms
 65: 0.765674ms
 66: 0.760423ms
 67: 0.758285ms
 68: 0.764945ms
 69: 0.765937ms
 70: 0.764322ms
 71: 0.760757ms
 72: 0.773371ms
 73: 0.768540ms
 74: 0.759388ms
 75: 0.757273ms
 76: 0.766475ms
 77: 0.764704ms
 78: 0.767565ms
 79: 0.762631ms
 80: 0.762526ms
 81: 0.765338ms
 82: 0.764099ms
 83: 0.750252ms
 84: 0.754026ms
 85: 0.756884ms
 86: 0.756091ms
 87: 0.757793ms
 88: 0.768671ms
 89: 0.761004ms
 90: 0.759219ms
 91: 0.760287ms
 92: 0.760743ms
 93: 0.760116ms
 94: 0.750794ms
 95: 1.152323ms
 96: 0.770574ms
 97: 0.756350ms
 98: 0.768966ms
 99: 0.769723ms
 100: 0.769241ms
 101: 0.766949ms
 102: 0.761602ms
 103: 0.760895ms
 104: 0.771103ms
 105: 0.760112ms
 106: 0.758170ms
 107: 0.764989ms
 108: 0.763969ms
 109: 0.759658ms
 110: 0.764839ms
 111: 0.743220ms
 112: 0.760887ms
 113: 0.768726ms
 114: 0.755827ms
 115: 0.767447ms
 116: 0.751427ms
 117: 0.764162ms
 118: 0.758305ms
 119: 0.757610ms
 120: 0.745384ms
 121: 0.757963ms
 122: 0.758274ms
 123: 0.751497ms
 124: 0.762838ms
 125: 0.765672ms
 126: 0.782159ms
 127: 0.759664ms
 128: 0.760480ms
 129: 0.770499ms
 130: 0.751461ms
 131: 0.757262ms
 132: 0.765076ms
 133: 0.766396ms
 134: 0.775833ms
 135: 0.784696ms
 136: 0.749007ms
 137: 0.759732ms
 138: 0.742899ms
 139: 0.768380ms
 140: 0.765799ms
 141: 0.765628ms
 142: 0.758024ms
 143: 0.760979ms
 144: 0.770580ms
 145: 0.761509ms
 146: 0.758222ms
 147: 0.764239ms
 148: 0.766418ms
 149: 0.764815ms
 150: 0.782438ms
 151: 0.758257ms
 152: 0.759497ms
 153: 0.762470ms
 154: 0.761044ms
 155: 0.761966ms
 156: 0.761169ms
 157: 0.764950ms
 158: 0.758305ms
 159: 0.767435ms
 160: 0.779464ms
 161: 0.752165ms
 162: 0.769680ms
 163: 0.763837ms
 164: 0.749969ms
 165: 0.771325ms
 166: 0.757067ms
 167: 0.756613ms
 168: 0.758338ms
 169: 0.763327ms
 170: 0.767491ms
 171: 0.769436ms
 172: 0.758262ms
 173: 0.772953ms
 174: 0.762027ms
 175: 0.760475ms
 176: 0.761787ms
 177: 0.760444ms
 178: 0.747134ms
 179: 0.765019ms
 180: 0.762433ms
 181: 0.757606ms
 182: 0.762996ms
 183: 0.760278ms
 184: 0.774750ms
 185: 0.773844ms
 186: 0.763083ms
 187: 1.166030ms
 188: 0.756636ms
 189: 0.765551ms
 190: 0.760387ms
 191: 0.758276ms
 192: 0.763726ms
 193: 0.756469ms
 194: 0.760053ms
 195: 0.760641ms
 196: 0.762038ms
 197: 0.768563ms
 198: 0.767656ms
 199: 0.766283ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 128^3
Threads             : 14
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 0.776492 ms
Runtime per batch   : 0.776492 ms
SD                  : 0.098237 ms
Q1                  : 0.758305 ms
Median              : 0.762495 ms
Q3                  : 0.766396 ms
