Expm 1: Only FFT
N=128, dim=3, Num: 2097152

Printing individual runtimes:
 0: 1.371306ms
 1: 0.774552ms
 2: 0.784224ms
 3: 0.781024ms
 4: 0.773061ms
 5: 0.785902ms
 6: 0.779484ms
 7: 0.781513ms
 8: 0.785564ms
 9: 0.780718ms
 10: 0.774253ms
 11: 0.782041ms
 12: 1.237440ms
 13: 0.788651ms
 14: 0.780055ms
 15: 0.781889ms
 16: 0.783002ms
 17: 0.787750ms
 18: 0.785508ms
 19: 0.779878ms
 20: 0.779723ms
 21: 0.780823ms
 22: 0.780958ms
 23: 0.783381ms
 24: 0.787359ms
 25: 0.779440ms
 26: 0.786085ms
 27: 0.779114ms
 28: 0.789114ms
 29: 0.782704ms
 30: 0.785001ms
 31: 0.779006ms
 32: 0.780836ms
 33: 0.782946ms
 34: 0.789317ms
 35: 1.209708ms
 36: 0.782803ms
 37: 0.777515ms
 38: 0.787183ms
 39: 0.793720ms
 40: 0.775495ms
 41: 0.789166ms
 42: 0.780426ms
 43: 0.783773ms
 44: 0.792817ms
 45: 0.783621ms
 46: 0.785338ms
 47: 0.783289ms
 48: 0.783713ms
 49: 0.770393ms
 50: 0.781780ms
 51: 0.781107ms
 52: 0.780651ms
 53: 0.782909ms
 54: 0.784666ms
 55: 0.777834ms
 56: 0.785857ms
 57: 0.777227ms
 58: 0.769953ms
 59: 0.782959ms
 60: 0.781069ms
 61: 0.784447ms
 62: 0.807412ms
 63: 0.777121ms
 64: 0.782814ms
 65: 1.223027ms
 66: 0.784029ms
 67: 0.785406ms
 68: 0.781418ms
 69: 0.786801ms
 70: 0.783958ms
 71: 0.784141ms
 72: 0.787050ms
 73: 0.788352ms
 74: 0.783848ms
 75: 0.777325ms
 76: 0.783275ms
 77: 0.783843ms
 78: 0.792814ms
 79: 0.782794ms
 80: 0.785077ms
 81: 0.785440ms
 82: 0.778566ms
 83: 0.786282ms
 84: 0.784068ms
 85: 0.786535ms
 86: 0.783703ms
 87: 0.784308ms
 88: 0.789499ms
 89: 0.779672ms
 90: 0.788156ms
 91: 0.779604ms
 92: 0.784124ms
 93: 0.783088ms
 94: 0.780776ms
 95: 0.781803ms
 96: 0.875635ms
 97: 0.780091ms
 98: 0.784949ms
 99: 0.780806ms
 100: 0.785905ms
 101: 0.785736ms
 102: 0.779427ms
 103: 0.782074ms
 104: 0.782767ms
 105: 0.781108ms
 106: 0.783673ms
 107: 0.786522ms
 108: 0.785780ms
 109: 0.788004ms
 110: 0.779531ms
 111: 0.789078ms
 112: 0.787514ms
 113: 0.786673ms
 114: 0.782966ms
 115: 0.786297ms
 116: 1.211068ms
 117: 0.778131ms
 118: 0.790038ms
 119: 0.778564ms
 120: 0.783339ms
 121: 0.785953ms
 122: 0.780236ms
 123: 0.790020ms
 124: 0.789592ms
 125: 0.787987ms
 126: 0.790451ms
 127: 0.787796ms
 128: 0.788973ms
 129: 0.782026ms
 130: 0.776644ms
 131: 0.788148ms
 132: 0.781747ms
 133: 0.785659ms
 134: 0.786261ms
 135: 0.788328ms
 136: 0.782132ms
 137: 0.788875ms
 138: 0.790982ms
 139: 0.782632ms
 140: 1.219271ms
 141: 0.780511ms
 142: 0.789055ms
 143: 0.779933ms
 144: 0.778706ms
 145: 0.785025ms
 146: 0.781780ms
 147: 0.781842ms
 148: 0.786357ms
 149: 0.788891ms
 150: 0.785760ms
 151: 0.787788ms
 152: 0.788238ms
 153: 0.790315ms
 154: 0.784782ms
 155: 0.783538ms
 156: 0.785212ms
 157: 0.787476ms
 158: 0.786449ms
 159: 0.782351ms
 160: 0.782082ms
 161: 0.785337ms
 162: 0.784671ms
 163: 0.783948ms
 164: 0.787557ms
 165: 0.783183ms
 166: 1.200639ms
 167: 0.779663ms
 168: 0.782936ms
 169: 0.779295ms
 170: 0.785370ms
 171: 0.785419ms
 172: 0.787600ms
 173: 0.787438ms
 174: 0.786725ms
 175: 0.782804ms
 176: 0.786351ms
 177: 0.786738ms
 178: 0.781880ms
 179: 0.782652ms
 180: 0.792609ms
 181: 0.779201ms
 182: 0.784681ms
 183: 0.783007ms
 184: 0.780226ms
 185: 0.787441ms
 186: 0.782990ms
 187: 0.784839ms
 188: 0.785430ms
 189: 0.791329ms
 190: 0.786444ms
 191: 0.788535ms
 192: 0.783605ms
 193: 0.783517ms
 194: 0.782837ms
 195: 1.005506ms
 196: 0.779554ms
 197: 0.782383ms
 198: 0.785928ms
 199: 0.771888ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 128^3
Threads             : 11
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 0.801384 ms
Runtime per batch   : 0.801384 ms
SD                  : 0.085753 ms
Q1                  : 0.781107 ms
Median              : 0.783993 ms
Q3                  : 0.787050 ms
