Expm 1: Only FFT
N=128, dim=3, Num: 2097152

Printing individual runtimes:
 0: 2.020156ms
 1: 0.554982ms
 2: 0.540567ms
 3: 0.540323ms
 4: 0.541849ms
 5: 0.546505ms
 6: 0.546098ms
 7: 0.547941ms
 8: 0.539663ms
 9: 0.539193ms
 10: 0.545891ms
 11: 0.543796ms
 12: 0.945216ms
 13: 0.600238ms
 14: 1.295579ms
 15: 0.554581ms
 16: 0.553528ms
 17: 0.548827ms
 18: 0.545177ms
 19: 0.540022ms
 20: 0.544835ms
 21: 0.548221ms
 22: 0.540801ms
 23: 0.552716ms
 24: 0.544756ms
 25: 0.536671ms
 26: 0.551048ms
 27: 0.539242ms
 28: 0.547460ms
 29: 0.549327ms
 30: 0.549768ms
 31: 0.546465ms
 32: 0.548888ms
 33: 0.543709ms
 34: 0.553748ms
 35: 0.549323ms
 36: 0.548687ms
 37: 0.546923ms
 38: 0.554559ms
 39: 0.543915ms
 40: 0.541481ms
 41: 0.836270ms
 42: 0.545673ms
 43: 0.550149ms
 44: 0.545945ms
 45: 0.538858ms
 46: 0.549641ms
 47: 0.545507ms
 48: 0.543230ms
 49: 0.552353ms
 50: 0.547511ms
 51: 0.537041ms
 52: 0.553524ms
 53: 0.547928ms
 54: 0.541643ms
 55: 0.538654ms
 56: 0.550122ms
 57: 0.890878ms
 58: 0.553956ms
 59: 0.546196ms
 60: 0.549940ms
 61: 0.545606ms
 62: 0.546379ms
 63: 0.579552ms
 64: 0.580048ms
 65: 0.551525ms
 66: 0.545595ms
 67: 0.545394ms
 68: 0.545778ms
 69: 0.553273ms
 70: 0.542903ms
 71: 0.538221ms
 72: 0.551573ms
 73: 0.549692ms
 74: 0.556680ms
 75: 0.549226ms
 76: 0.564131ms
 77: 0.665058ms
 78: 0.544540ms
 79: 0.546819ms
 80: 0.548228ms
 81: 0.542693ms
 82: 0.537369ms
 83: 0.548960ms
 84: 0.547629ms
 85: 0.548941ms
 86: 0.547730ms
 87: 0.544165ms
 88: 0.570446ms
 89: 0.578584ms
 90: 0.559792ms
 91: 0.546852ms
 92: 0.549694ms
 93: 0.539492ms
 94: 0.556737ms
 95: 0.552464ms
 96: 0.549275ms
 97: 0.556761ms
 98: 0.548098ms
 99: 0.548896ms
 100: 0.546285ms
 101: 0.545074ms
 102: 0.549514ms
 103: 0.544958ms
 104: 0.546711ms
 105: 0.546981ms
 106: 0.541536ms
 107: 0.543980ms
 108: 0.545176ms
 109: 0.550114ms
 110: 0.544345ms
 111: 0.552338ms
 112: 0.550415ms
 113: 0.585168ms
 114: 0.565819ms
 115: 0.552169ms
 116: 0.706173ms
 117: 0.542690ms
 118: 0.554021ms
 119: 0.551401ms
 120: 0.545777ms
 121: 0.555778ms
 122: 0.550408ms
 123: 0.541748ms
 124: 0.546850ms
 125: 0.541795ms
 126: 0.549462ms
 127: 0.546837ms
 128: 0.548561ms
 129: 0.553225ms
 130: 0.546349ms
 131: 0.551037ms
 132: 0.547204ms
 133: 0.548245ms
 134: 0.540323ms
 135: 0.545437ms
 136: 0.546098ms
 137: 0.581243ms
 138: 0.599665ms
 139: 0.558734ms
 140: 0.561397ms
 141: 0.548246ms
 142: 0.534654ms
 143: 0.547562ms
 144: 0.540716ms
 145: 0.544728ms
 146: 0.543158ms
 147: 0.554158ms
 148: 0.549716ms
 149: 0.547274ms
 150: 0.547965ms
 151: 0.547229ms
 152: 0.536899ms
 153: 0.548644ms
 154: 0.556928ms
 155: 0.552425ms
 156: 0.538026ms
 157: 0.546977ms
 158: 0.545885ms
 159: 0.544392ms
 160: 0.549147ms
 161: 0.548232ms
 162: 0.549531ms
 163: 0.551076ms
 164: 0.548981ms
 165: 0.545446ms
 166: 0.538578ms
 167: 0.553222ms
 168: 0.540015ms
 169: 0.545600ms
 170: 0.556407ms
 171: 0.542678ms
 172: 0.546793ms
 173: 0.549798ms
 174: 0.545294ms
 175: 0.611672ms
 176: 0.571807ms
 177: 0.546905ms
 178: 0.544641ms
 179: 0.552006ms
 180: 0.556542ms
 181: 0.546027ms
 182: 0.555352ms
 183: 0.821286ms
 184: 0.545339ms
 185: 0.551542ms
 186: 0.548576ms
 187: 0.541650ms
 188: 0.550782ms
 189: 0.547757ms
 190: 0.668371ms
 191: 0.545482ms
 192: 0.537757ms
 193: 0.549640ms
 194: 0.545280ms
 195: 0.544790ms
 196: 0.547929ms
 197: 0.551645ms
 198: 0.547678ms
 199: 0.551541ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 128^3
Threads             : 23
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 0.569010 ms
Runtime per batch   : 0.569010 ms
SD                  : 0.125403 ms
Q1                  : 0.545074 ms
Median              : 0.547849 ms
Q3                  : 0.552006 ms
