Expm 1: Only FFT
N=128, dim=3, Num: 2097152

Printing individual runtimes:
 0: 1.350676ms
 1: 0.668291ms
 2: 0.668056ms
 3: 0.665559ms
 4: 0.663957ms
 5: 0.666103ms
 6: 0.685823ms
 7: 0.664020ms
 8: 0.666758ms
 9: 0.665117ms
 10: 0.674235ms
 11: 0.666905ms
 12: 1.073008ms
 13: 0.677094ms
 14: 0.669955ms
 15: 0.668230ms
 16: 0.666268ms
 17: 0.672345ms
 18: 0.666689ms
 19: 0.667470ms
 20: 0.665001ms
 21: 0.668941ms
 22: 0.664382ms
 23: 0.665349ms
 24: 0.674832ms
 25: 0.668082ms
 26: 0.670287ms
 27: 0.666884ms
 28: 0.667861ms
 29: 0.668853ms
 30: 0.664616ms
 31: 0.664892ms
 32: 0.673162ms
 33: 0.671840ms
 34: 0.664115ms
 35: 1.052166ms
 36: 0.671449ms
 37: 0.672052ms
 38: 0.667756ms
 39: 0.655762ms
 40: 0.671504ms
 41: 0.669089ms
 42: 0.672947ms
 43: 0.670993ms
 44: 0.665083ms
 45: 0.668556ms
 46: 0.666708ms
 47: 0.659254ms
 48: 0.668983ms
 49: 0.667417ms
 50: 0.672573ms
 51: 0.671630ms
 52: 0.668267ms
 53: 0.668582ms
 54: 0.669858ms
 55: 0.668730ms
 56: 0.670931ms
 57: 0.669586ms
 58: 0.666237ms
 59: 0.671595ms
 60: 0.663812ms
 61: 0.674685ms
 62: 0.672329ms
 63: 0.673393ms
 64: 0.674358ms
 65: 1.057826ms
 66: 0.666548ms
 67: 0.672571ms
 68: 0.669569ms
 69: 0.671127ms
 70: 0.670229ms
 71: 0.672714ms
 72: 0.677296ms
 73: 0.669937ms
 74: 0.672420ms
 75: 0.663509ms
 76: 0.665240ms
 77: 0.666464ms
 78: 0.672259ms
 79: 0.666308ms
 80: 0.668393ms
 81: 0.668843ms
 82: 0.672219ms
 83: 0.666656ms
 84: 0.663356ms
 85: 0.675363ms
 86: 0.667666ms
 87: 0.667532ms
 88: 0.670221ms
 89: 0.666829ms
 90: 0.669822ms
 91: 0.667884ms
 92: 0.672873ms
 93: 0.668296ms
 94: 0.670063ms
 95: 0.660415ms
 96: 1.052693ms
 97: 0.670130ms
 98: 0.668532ms
 99: 0.674029ms
 100: 0.667088ms
 101: 0.669107ms
 102: 0.667952ms
 103: 0.670037ms
 104: 0.667559ms
 105: 0.669070ms
 106: 0.668207ms
 107: 0.673806ms
 108: 0.675005ms
 109: 0.671402ms
 110: 0.671951ms
 111: 0.667254ms
 112: 0.664278ms
 113: 0.668755ms
 114: 0.672736ms
 115: 0.671431ms
 116: 1.052289ms
 117: 0.668779ms
 118: 0.666000ms
 119: 0.666333ms
 120: 0.665125ms
 121: 0.678663ms
 122: 0.670357ms
 123: 0.671354ms
 124: 0.676202ms
 125: 0.663410ms
 126: 0.664687ms
 127: 0.663528ms
 128: 0.662942ms
 129: 0.667628ms
 130: 0.668576ms
 131: 0.667494ms
 132: 0.661474ms
 133: 0.672897ms
 134: 0.667323ms
 135: 0.664469ms
 136: 0.663716ms
 137: 0.675229ms
 138: 0.666856ms
 139: 0.669047ms
 140: 1.057789ms
 141: 0.665971ms
 142: 0.666198ms
 143: 0.666325ms
 144: 0.665743ms
 145: 0.663300ms
 146: 0.680154ms
 147: 0.662289ms
 148: 0.668673ms
 149: 0.664636ms
 150: 0.673893ms
 151: 0.666811ms
 152: 0.670043ms
 153: 0.670125ms
 154: 0.668915ms
 155: 0.669669ms
 156: 0.663145ms
 157: 0.666879ms
 158: 0.662830ms
 159: 0.670007ms
 160: 0.664529ms
 161: 0.668481ms
 162: 0.667186ms
 163: 0.665650ms
 164: 0.668244ms
 165: 0.667999ms
 166: 0.670827ms
 167: 0.663814ms
 168: 0.665239ms
 169: 0.661487ms
 170: 0.666736ms
 171: 0.767184ms
 172: 0.669118ms
 173: 0.666650ms
 174: 0.668382ms
 175: 0.674696ms
 176: 0.670196ms
 177: 0.661264ms
 178: 0.667196ms
 179: 0.661877ms
 180: 0.664431ms
 181: 0.664243ms
 182: 0.667968ms
 183: 0.668393ms
 184: 0.666864ms
 185: 0.663931ms
 186: 0.665916ms
 187: 0.669634ms
 188: 0.672771ms
 189: 0.669890ms
 190: 0.665536ms
 191: 0.667343ms
 192: 0.674922ms
 193: 0.665431ms
 194: 0.666167ms
 195: 0.669381ms
 196: 0.667659ms
 197: 0.666732ms
 198: 0.670281ms
 199: 0.673381ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 128^3
Threads             : 13
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 0.684044 ms
Runtime per batch   : 0.684044 ms
SD                  : 0.081811 ms
Q1                  : 0.666167 ms
Median              : 0.668324 ms
Q3                  : 0.671354 ms
