Expm 1: Only FFT
N=64, dim=3, Num: 262144

Printing individual runtimes:
 0: 2.022172ms
 1: 0.125963ms
 2: 0.120445ms
 3: 0.124349ms
 4: 0.121267ms
 5: 0.124232ms
 6: 0.125139ms
 7: 0.121403ms
 8: 0.126208ms
 9: 0.137763ms
 10: 0.121138ms
 11: 0.127823ms
 12: 0.137959ms
 13: 0.136328ms
 14: 0.124588ms
 15: 0.123371ms
 16: 0.120711ms
 17: 0.123113ms
 18: 0.136005ms
 19: 0.130024ms
 20: 0.121313ms
 21: 0.138869ms
 22: 0.127054ms
 23: 0.130010ms
 24: 0.139463ms
 25: 0.118593ms
 26: 0.130835ms
 27: 0.120864ms
 28: 0.113252ms
 29: 0.129965ms
 30: 0.112043ms
 31: 0.127895ms
 32: 0.122220ms
 33: 0.125915ms
 34: 0.119764ms
 35: 0.142230ms
 36: 0.135230ms
 37: 0.121568ms
 38: 0.120172ms
 39: 0.132778ms
 40: 0.121104ms
 41: 0.130889ms
 42: 0.124596ms
 43: 0.128776ms
 44: 0.123382ms
 45: 0.125230ms
 46: 0.122097ms
 47: 0.137122ms
 48: 0.141563ms
 49: 0.126051ms
 50: 0.140566ms
 51: 0.123233ms
 52: 0.132736ms
 53: 0.122543ms
 54: 0.123170ms
 55: 0.133553ms
 56: 0.134295ms
 57: 0.141224ms
 58: 0.119754ms
 59: 0.128944ms
 60: 0.120331ms
 61: 0.119477ms
 62: 0.131875ms
 63: 0.126509ms
 64: 0.121816ms
 65: 0.140149ms
 66: 0.118765ms
 67: 0.125446ms
 68: 0.121951ms
 69: 0.128756ms
 70: 0.121640ms
 71: 0.122430ms
 72: 0.142807ms
 73: 0.127158ms
 74: 0.123997ms
 75: 0.131021ms
 76: 0.122040ms
 77: 0.142681ms
 78: 0.122323ms
 79: 0.109473ms
 80: 0.126409ms
 81: 0.123665ms
 82: 0.117195ms
 83: 0.119065ms
 84: 0.125494ms
 85: 0.126160ms
 86: 0.132997ms
 87: 0.135799ms
 88: 0.135963ms
 89: 0.129180ms
 90: 0.136221ms
 91: 0.351680ms
 92: 0.121556ms
 93: 0.125799ms
 94: 0.112207ms
 95: 0.120700ms
 96: 0.136316ms
 97: 0.120135ms
 98: 0.117498ms
 99: 0.121698ms
 100: 0.130805ms
 101: 0.129192ms
 102: 0.121322ms
 103: 0.121285ms
 104: 0.126985ms
 105: 0.127370ms
 106: 0.138960ms
 107: 0.124662ms
 108: 0.120228ms
 109: 0.118739ms
 110: 0.121718ms
 111: 0.122307ms
 112: 0.130943ms
 113: 0.134347ms
 114: 0.137876ms
 115: 0.119939ms
 116: 0.118255ms
 117: 0.122240ms
 118: 0.123003ms
 119: 0.165952ms
 120: 0.128399ms
 121: 0.120978ms
 122: 0.120486ms
 123: 0.120901ms
 124: 0.125831ms
 125: 0.119521ms
 126: 0.123909ms
 127: 0.122008ms
 128: 0.118881ms
 129: 0.123003ms
 130: 0.121801ms
 131: 0.118758ms
 132: 0.128380ms
 133: 0.131761ms
 134: 0.123436ms
 135: 0.125759ms
 136: 0.118973ms
 137: 0.139565ms
 138: 0.119408ms
 139: 0.121336ms
 140: 0.127064ms
 141: 0.119122ms
 142: 0.119359ms
 143: 0.120956ms
 144: 0.122922ms
 145: 0.125072ms
 146: 0.119982ms
 147: 0.124179ms
 148: 0.119449ms
 149: 0.121223ms
 150: 0.129676ms
 151: 0.115304ms
 152: 0.122602ms
 153: 0.127988ms
 154: 0.122395ms
 155: 0.120661ms
 156: 0.118169ms
 157: 0.121317ms
 158: 0.119542ms
 159: 0.125123ms
 160: 0.139590ms
 161: 0.118618ms
 162: 0.121181ms
 163: 0.125478ms
 164: 0.121138ms
 165: 0.117934ms
 166: 0.120341ms
 167: 0.124074ms
 168: 0.140017ms
 169: 0.128968ms
 170: 0.123528ms
 171: 0.121352ms
 172: 0.120895ms
 173: 0.126053ms
 174: 0.121084ms
 175: 0.122494ms
 176: 0.120480ms
 177: 0.127108ms
 178: 0.130553ms
 179: 0.114944ms
 180: 0.123787ms
 181: 0.123061ms
 182: 0.122588ms
 183: 0.123633ms
 184: 0.123875ms
 185: 0.125690ms
 186: 0.138060ms
 187: 0.122181ms
 188: 0.119865ms
 189: 0.121521ms
 190: 0.123068ms
 191: 0.126624ms
 192: 0.124051ms
 193: 0.121584ms
 194: 0.129459ms
 195: 0.120343ms
 196: 0.119901ms
 197: 0.120348ms
 198: 0.118949ms
 199: 0.129347ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 64^3
Threads             : 34
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 0.136162 ms
Runtime per batch   : 0.136162 ms
SD                  : 0.134833 ms
Q1                  : 0.120956 ms
Median              : 0.123482 ms
Q3                  : 0.128756 ms
