Expm 1: Only FFT
N=64, dim=3, Num: 262144

Printing individual runtimes:
 0: 1.623896ms
 1: 0.110423ms
 2: 0.111415ms
 3: 0.126600ms
 4: 0.126553ms
 5: 0.111228ms
 6: 0.114303ms
 7: 0.127390ms
 8: 0.127623ms
 9: 0.114346ms
 10: 0.112880ms
 11: 0.110428ms
 12: 0.111232ms
 13: 0.112525ms
 14: 0.116274ms
 15: 0.118434ms
 16: 0.117105ms
 17: 0.112777ms
 18: 0.116134ms
 19: 0.116205ms
 20: 0.111887ms
 21: 0.112755ms
 22: 0.116928ms
 23: 0.110072ms
 24: 0.117802ms
 25: 0.109289ms
 26: 0.126474ms
 27: 0.114689ms
 28: 0.110220ms
 29: 0.112184ms
 30: 0.127182ms
 31: 0.112614ms
 32: 0.110503ms
 33: 0.114920ms
 34: 0.117642ms
 35: 0.132319ms
 36: 0.118079ms
 37: 0.110865ms
 38: 0.111258ms
 39: 0.110450ms
 40: 0.111616ms
 41: 0.110461ms
 42: 0.111061ms
 43: 0.113116ms
 44: 0.117289ms
 45: 0.113279ms
 46: 0.112049ms
 47: 0.099631ms
 48: 0.116836ms
 49: 0.110697ms
 50: 0.110268ms
 51: 0.125419ms
 52: 0.110695ms
 53: 0.116494ms
 54: 0.118445ms
 55: 0.122011ms
 56: 0.113490ms
 57: 0.112621ms
 58: 0.112088ms
 59: 0.112420ms
 60: 0.116133ms
 61: 0.112127ms
 62: 0.111223ms
 63: 0.115947ms
 64: 0.114608ms
 65: 0.105805ms
 66: 0.110525ms
 67: 0.109487ms
 68: 0.127290ms
 69: 0.125249ms
 70: 0.127449ms
 71: 0.110535ms
 72: 0.111561ms
 73: 0.115315ms
 74: 0.122104ms
 75: 0.113581ms
 76: 0.111277ms
 77: 0.112821ms
 78: 0.110237ms
 79: 0.115105ms
 80: 0.110287ms
 81: 0.112269ms
 82: 0.125191ms
 83: 0.111985ms
 84: 0.119876ms
 85: 0.111126ms
 86: 0.114805ms
 87: 0.117420ms
 88: 0.111966ms
 89: 0.114755ms
 90: 0.116347ms
 91: 0.375200ms
 92: 0.111334ms
 93: 0.126689ms
 94: 0.127907ms
 95: 0.110756ms
 96: 0.113564ms
 97: 0.118030ms
 98: 0.117052ms
 99: 0.114855ms
 100: 0.099208ms
 101: 0.118375ms
 102: 0.112624ms
 103: 0.113897ms
 104: 0.113371ms
 105: 0.109812ms
 106: 0.109478ms
 107: 0.112417ms
 108: 0.113419ms
 109: 0.111649ms
 110: 0.126558ms
 111: 0.112558ms
 112: 0.126537ms
 113: 0.118950ms
 114: 0.120188ms
 115: 0.098626ms
 116: 0.099284ms
 117: 0.116462ms
 118: 0.113401ms
 119: 0.110339ms
 120: 0.110732ms
 121: 0.125933ms
 122: 0.112068ms
 123: 0.128929ms
 124: 0.126585ms
 125: 0.125347ms
 126: 0.118121ms
 127: 0.112326ms
 128: 0.116297ms
 129: 0.111161ms
 130: 0.116826ms
 131: 0.102895ms
 132: 0.112878ms
 133: 0.129409ms
 134: 0.113115ms
 135: 0.110097ms
 136: 0.126175ms
 137: 0.113390ms
 138: 0.112923ms
 139: 0.116489ms
 140: 0.115100ms
 141: 0.110468ms
 142: 0.121901ms
 143: 0.113145ms
 144: 0.110786ms
 145: 0.126114ms
 146: 0.111952ms
 147: 0.111529ms
 148: 0.114726ms
 149: 0.115865ms
 150: 0.127155ms
 151: 0.115260ms
 152: 0.116025ms
 153: 0.099865ms
 154: 0.116347ms
 155: 0.111501ms
 156: 0.110218ms
 157: 0.115995ms
 158: 0.114604ms
 159: 0.104240ms
 160: 0.110838ms
 161: 0.118159ms
 162: 0.117452ms
 163: 0.126273ms
 164: 0.126361ms
 165: 0.115530ms
 166: 0.114491ms
 167: 0.110190ms
 168: 0.110607ms
 169: 0.117984ms
 170: 0.117787ms
 171: 0.127925ms
 172: 0.120197ms
 173: 0.125118ms
 174: 0.113044ms
 175: 0.125391ms
 176: 0.127990ms
 177: 0.110621ms
 178: 0.130622ms
 179: 0.112424ms
 180: 0.107107ms
 181: 0.102097ms
 182: 0.128323ms
 183: 0.116084ms
 184: 0.110888ms
 185: 0.111748ms
 186: 0.103515ms
 187: 0.110102ms
 188: 0.111103ms
 189: 0.128640ms
 190: 0.110246ms
 191: 0.109375ms
 192: 0.127190ms
 193: 0.117346ms
 194: 0.114704ms
 195: 0.118343ms
 196: 0.110375ms
 197: 0.124040ms
 198: 0.109292ms
 199: 0.110791ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 64^3
Threads             : 23
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 0.124188 ms
Runtime per batch   : 0.124188 ms
SD                  : 0.108082 ms
Q1                  : 0.111103 ms
Median              : 0.113527 ms
Q3                  : 0.118030 ms
