Expm 1: Only FFT
N=64, dim=3, Num: 262144

Printing individual runtimes:
 0: 0.964666ms
 1: 0.137490ms
 2: 0.138764ms
 3: 0.137530ms
 4: 0.135592ms
 5: 0.135147ms
 6: 0.133585ms
 7: 0.138142ms
 8: 0.196458ms
 9: 0.135674ms
 10: 0.135918ms
 11: 0.135657ms
 12: 0.136899ms
 13: 0.138322ms
 14: 0.134159ms
 15: 0.137400ms
 16: 0.137297ms
 17: 0.149654ms
 18: 0.134129ms
 19: 0.133960ms
 20: 0.134858ms
 21: 0.133726ms
 22: 0.138442ms
 23: 0.142721ms
 24: 0.139966ms
 25: 0.117230ms
 26: 0.136920ms
 27: 0.136173ms
 28: 0.134185ms
 29: 0.137040ms
 30: 0.136968ms
 31: 0.137136ms
 32: 0.136389ms
 33: 0.141429ms
 34: 0.117854ms
 35: 0.133321ms
 36: 0.133927ms
 37: 0.134069ms
 38: 0.136700ms
 39: 0.133129ms
 40: 0.139802ms
 41: 0.135891ms
 42: 0.136877ms
 43: 0.135502ms
 44: 0.133158ms
 45: 0.135374ms
 46: 0.135453ms
 47: 0.143836ms
 48: 0.136528ms
 49: 0.137082ms
 50: 0.137299ms
 51: 0.136251ms
 52: 0.136633ms
 53: 0.135440ms
 54: 0.136364ms
 55: 0.137746ms
 56: 0.136856ms
 57: 0.136688ms
 58: 0.135159ms
 59: 0.136482ms
 60: 0.136388ms
 61: 0.137001ms
 62: 0.135321ms
 63: 0.135674ms
 64: 0.136103ms
 65: 0.137546ms
 66: 0.136216ms
 67: 0.135682ms
 68: 0.136640ms
 69: 0.137807ms
 70: 0.116631ms
 71: 0.135354ms
 72: 0.135476ms
 73: 0.136770ms
 74: 0.141773ms
 75: 0.136395ms
 76: 0.144868ms
 77: 0.136553ms
 78: 0.116818ms
 79: 0.136517ms
 80: 0.136067ms
 81: 0.135942ms
 82: 0.134567ms
 83: 0.140046ms
 84: 0.137965ms
 85: 0.135352ms
 86: 0.133932ms
 87: 0.138307ms
 88: 0.136355ms
 89: 0.133622ms
 90: 0.141330ms
 91: 0.212362ms
 92: 0.142114ms
 93: 0.137813ms
 94: 0.136102ms
 95: 0.137846ms
 96: 0.138338ms
 97: 0.140478ms
 98: 0.135654ms
 99: 0.134294ms
 100: 0.136172ms
 101: 0.136629ms
 102: 0.137096ms
 103: 0.136497ms
 104: 0.137570ms
 105: 0.139450ms
 106: 0.135880ms
 107: 0.134641ms
 108: 0.136035ms
 109: 0.134992ms
 110: 0.136328ms
 111: 0.116380ms
 112: 0.136731ms
 113: 0.137904ms
 114: 0.135949ms
 115: 0.134049ms
 116: 0.136189ms
 117: 0.136179ms
 118: 0.135635ms
 119: 0.139254ms
 120: 0.138316ms
 121: 0.116599ms
 122: 0.136378ms
 123: 0.132497ms
 124: 0.134727ms
 125: 0.116672ms
 126: 0.140475ms
 127: 0.137704ms
 128: 0.136321ms
 129: 0.138339ms
 130: 0.137490ms
 131: 0.137002ms
 132: 0.136741ms
 133: 0.141037ms
 134: 0.136064ms
 135: 0.126395ms
 136: 0.139047ms
 137: 0.137313ms
 138: 0.136699ms
 139: 0.137391ms
 140: 0.133659ms
 141: 0.140673ms
 142: 0.136908ms
 143: 0.134924ms
 144: 0.137240ms
 145: 0.137294ms
 146: 0.137656ms
 147: 0.137329ms
 148: 0.139533ms
 149: 0.136521ms
 150: 0.133421ms
 151: 0.135088ms
 152: 0.135716ms
 153: 0.135079ms
 154: 0.138256ms
 155: 0.138204ms
 156: 0.136650ms
 157: 0.134141ms
 158: 0.138023ms
 159: 0.136820ms
 160: 0.137165ms
 161: 0.135039ms
 162: 0.121684ms
 163: 0.137659ms
 164: 0.136487ms
 165: 0.137674ms
 166: 0.136677ms
 167: 0.137954ms
 168: 0.136681ms
 169: 0.135318ms
 170: 0.133482ms
 171: 0.135878ms
 172: 0.136841ms
 173: 0.141920ms
 174: 0.136779ms
 175: 0.143134ms
 176: 0.134567ms
 177: 0.139793ms
 178: 0.135536ms
 179: 0.132935ms
 180: 0.134967ms
 181: 0.133169ms
 182: 0.135785ms
 183: 0.137743ms
 184: 0.134437ms
 185: 0.135697ms
 186: 0.135229ms
 187: 0.135821ms
 188: 0.138401ms
 189: 0.137845ms
 190: 0.137500ms
 191: 0.134288ms
 192: 0.135439ms
 193: 0.135058ms
 194: 0.135282ms
 195: 0.134120ms
 196: 0.134466ms
 197: 0.139244ms
 198: 0.133948ms
 199: 0.137316ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 64^3
Threads             : 13
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 0.140740 ms
Runtime per batch   : 0.140740 ms
SD                  : 0.058977 ms
Q1                  : 0.135159 ms
Median              : 0.136438 ms
Q3                  : 0.137656 ms
