Expm 1: Only FFT
N=65, dim=3, Num: 274625

Printing individual runtimes:
 0: 32.660032ms
 1: 26.777853ms
 2: 23.760726ms
 3: 30.798937ms
 4: 30.140082ms
 5: 18.095205ms
 6: 17.699426ms
 7: 5.344049ms
 8: 17.043558ms
 9: 16.659508ms
 10: 16.337427ms
 11: 18.003062ms
 12: 0.154033ms
 13: 0.168354ms
 14: 0.161568ms
 15: 0.165144ms
 16: 0.165588ms
 17: 0.164659ms
 18: 0.158141ms
 19: 0.166563ms
 20: 0.163902ms
 21: 0.174106ms
 22: 0.168374ms
 23: 0.176592ms
 24: 0.176031ms
 25: 0.182050ms
 26: 0.176274ms
 27: 0.163191ms
 28: 0.169693ms
 29: 0.171410ms
 30: 0.172179ms
 31: 0.168771ms
 32: 0.162001ms
 33: 0.163082ms
 34: 0.178940ms
 35: 0.165408ms
 36: 0.169500ms
 37: 0.180912ms
 38: 0.169524ms
 39: 0.166901ms
 40: 0.160873ms
 41: 0.167380ms
 42: 0.166641ms
 43: 0.167162ms
 44: 0.183261ms
 45: 0.164741ms
 46: 0.165737ms
 47: 1.513131ms
 48: 0.158205ms
 49: 0.143972ms
 50: 0.154632ms
 51: 0.144944ms
 52: 0.149803ms
 53: 0.137064ms
 54: 0.146164ms
 55: 0.150124ms
 56: 0.126544ms
 57: 0.132804ms
 58: 0.126515ms
 59: 0.171170ms
 60: 0.152384ms
 61: 0.157326ms
 62: 0.153618ms
 63: 0.161338ms
 64: 0.165725ms
 65: 0.144451ms
 66: 0.133803ms
 67: 0.155023ms
 68: 0.164897ms
 69: 0.151547ms
 70: 0.139767ms
 71: 0.129355ms
 72: 0.154891ms
 73: 0.136814ms
 74: 0.141998ms
 75: 0.128212ms
 76: 0.128704ms
 77: 0.160939ms
 78: 0.145759ms
 79: 0.147540ms
 80: 0.125669ms
 81: 0.152671ms
 82: 0.160929ms
 83: 0.152806ms
 84: 0.129057ms
 85: 0.144425ms
 86: 0.161302ms
 87: 0.163642ms
 88: 0.167947ms
 89: 0.153718ms
 90: 0.151330ms
 91: 0.156053ms
 92: 0.160489ms
 93: 0.136993ms
 94: 0.147244ms
 95: 0.145994ms
 96: 0.165697ms
 97: 0.134100ms
 98: 0.142710ms
 99: 0.162729ms
 100: 0.170126ms
 101: 0.130159ms
 102: 0.152452ms
 103: 0.153966ms
 104: 0.171484ms
 105: 0.131043ms
 106: 0.153613ms
 107: 0.156319ms
 108: 0.152367ms
 109: 0.164278ms
 110: 0.150252ms
 111: 0.148346ms
 112: 0.139313ms
 113: 0.153092ms
 114: 0.134857ms
 115: 0.144753ms
 116: 0.169889ms
 117: 0.135282ms
 118: 0.163448ms
 119: 0.158374ms
 120: 0.155991ms
 121: 0.129088ms
 122: 0.128903ms
 123: 0.154755ms
 124: 0.159893ms
 125: 0.152774ms
 126: 0.157756ms
 127: 0.152110ms
 128: 0.160981ms
 129: 0.153854ms
 130: 0.125929ms
 131: 0.144376ms
 132: 0.128440ms
 133: 0.170881ms
 134: 0.154744ms
 135: 0.134259ms
 136: 0.157141ms
 137: 0.131495ms
 138: 0.129873ms
 139: 0.158771ms
 140: 0.164705ms
 141: 0.140166ms
 142: 0.144235ms
 143: 0.127725ms
 144: 0.130516ms
 145: 0.152543ms
 146: 0.147276ms
 147: 0.151224ms
 148: 0.148629ms
 149: 0.128189ms
 150: 0.154047ms
 151: 0.160172ms
 152: 0.162549ms
 153: 0.127642ms
 154: 0.165056ms
 155: 0.158402ms
 156: 0.130301ms
 157: 0.134758ms
 158: 0.144566ms
 159: 0.168407ms
 160: 0.141290ms
 161: 0.163152ms
 162: 0.156068ms
 163: 0.161255ms
 164: 0.138731ms
 165: 0.156571ms
 166: 0.172039ms
 167: 0.149416ms
 168: 0.128781ms
 169: 0.150816ms
 170: 0.157323ms
 171: 0.147517ms
 172: 0.139918ms
 173: 0.151123ms
 174: 0.137820ms
 175: 0.146463ms
 176: 0.147215ms
 177: 0.148919ms
 178: 0.152307ms
 179: 0.150590ms
 180: 0.129990ms
 181: 0.156960ms
 182: 0.153306ms
 183: 0.161811ms
 184: 0.135638ms
 185: 0.172433ms
 186: 0.131865ms
 187: 0.152887ms
 188: 0.133626ms
 189: 0.153631ms
 190: 0.127987ms
 191: 0.168047ms
 192: 0.141834ms
 193: 0.127976ms
 194: 0.144055ms
 195: 0.152966ms
 196: 0.155758ms
 197: 0.145969ms
 198: 0.150788ms
 199: 0.170096ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 65^3
Threads             : 39
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 1.416623 ms
Runtime per batch   : 1.416623 ms
SD                  : 5.309856 ms
Q1                  : 0.143972 ms
Median              : 0.154006 ms
Q3                  : 0.165056 ms
