Expm 1: Only FFT
N=65, dim=3, Num: 274625

Printing individual runtimes:
 0: 38.678330ms
 1: 31.759398ms
 2: 23.396907ms
 3: 23.090975ms
 4: 23.038049ms
 5: 23.843382ms
 6: 20.999153ms
 7: 23.703876ms
 8: 23.028936ms
 9: 23.336483ms
 10: 20.937755ms
 11: 23.751672ms
 12: 18.376739ms
 13: 17.609237ms
 14: 17.214695ms
 15: 16.709447ms
 16: 16.267431ms
 17: 20.929181ms
 18: 17.853711ms
 19: 32.419893ms
 20: 19.346576ms
 21: 21.334770ms
 22: 17.144434ms
 23: 16.702113ms
 24: 16.215573ms
 25: 17.774024ms
 26: 17.378419ms
 27: 16.919415ms
 28: 2.435943ms
 29: 17.929149ms
 30: 17.501059ms
 31: 7.680527ms
 32: 0.152558ms
 33: 0.157722ms
 34: 0.161160ms
 35: 0.141732ms
 36: 0.166544ms
 37: 0.157803ms
 38: 0.130759ms
 39: 0.145981ms
 40: 0.173950ms
 41: 0.155586ms
 42: 0.170958ms
 43: 0.160140ms
 44: 0.154644ms
 45: 0.167968ms
 46: 0.152382ms
 47: 0.157140ms
 48: 0.168311ms
 49: 0.158269ms
 50: 0.168016ms
 51: 0.160341ms
 52: 0.169141ms
 53: 0.159302ms
 54: 0.170718ms
 55: 0.145550ms
 56: 0.154771ms
 57: 0.168432ms
 58: 0.162656ms
 59: 0.171534ms
 60: 0.154871ms
 61: 0.154117ms
 62: 0.162057ms
 63: 0.138120ms
 64: 0.166849ms
 65: 0.153799ms
 66: 0.144168ms
 67: 0.165155ms
 68: 0.173415ms
 69: 0.171119ms
 70: 0.156998ms
 71: 0.168960ms
 72: 0.156403ms
 73: 0.158955ms
 74: 0.165157ms
 75: 0.145704ms
 76: 0.172119ms
 77: 0.141165ms
 78: 0.133187ms
 79: 0.168873ms
 80: 0.163639ms
 81: 0.170660ms
 82: 0.158145ms
 83: 0.149234ms
 84: 0.157136ms
 85: 0.168121ms
 86: 0.149697ms
 87: 0.158504ms
 88: 0.169247ms
 89: 0.157567ms
 90: 0.160754ms
 91: 0.128810ms
 92: 0.132947ms
 93: 0.132793ms
 94: 0.154055ms
 95: 0.173264ms
 96: 0.148359ms
 97: 0.151774ms
 98: 0.165139ms
 99: 0.162119ms
 100: 0.160553ms
 101: 0.140436ms
 102: 0.156978ms
 103: 0.161018ms
 104: 0.157320ms
 105: 0.168613ms
 106: 0.149632ms
 107: 0.164453ms
 108: 0.155221ms
 109: 0.155567ms
 110: 0.165583ms
 111: 0.165124ms
 112: 0.145998ms
 113: 0.162770ms
 114: 0.154647ms
 115: 0.161097ms
 116: 0.169200ms
 117: 0.161882ms
 118: 0.157569ms
 119: 0.153929ms
 120: 0.165741ms
 121: 0.141119ms
 122: 0.165059ms
 123: 0.163571ms
 124: 0.154289ms
 125: 0.149180ms
 126: 0.172465ms
 127: 0.161309ms
 128: 0.161151ms
 129: 0.163851ms
 130: 0.175972ms
 131: 0.173185ms
 132: 0.164277ms
 133: 0.154851ms
 134: 0.177916ms
 135: 0.163922ms
 136: 0.168455ms
 137: 0.150940ms
 138: 0.170561ms
 139: 0.153988ms
 140: 0.128956ms
 141: 0.153386ms
 142: 0.151759ms
 143: 0.171016ms
 144: 0.155169ms
 145: 0.156673ms
 146: 0.133009ms
 147: 0.151450ms
 148: 0.169274ms
 149: 0.150598ms
 150: 0.154206ms
 151: 0.131710ms
 152: 0.157411ms
 153: 0.146958ms
 154: 0.494857ms
 155: 0.156734ms
 156: 0.160356ms
 157: 0.155841ms
 158: 0.175221ms
 159: 0.162460ms
 160: 0.146114ms
 161: 0.172348ms
 162: 0.155494ms
 163: 0.148994ms
 164: 0.161031ms
 165: 0.140718ms
 166: 0.155953ms
 167: 0.156718ms
 168: 0.167594ms
 169: 0.132349ms
 170: 0.155164ms
 171: 0.166480ms
 172: 0.153696ms
 173: 0.166108ms
 174: 0.160734ms
 175: 0.161069ms
 176: 0.167519ms
 177: 0.134699ms
 178: 0.147429ms
 179: 0.142508ms
 180: 0.151420ms
 181: 0.149158ms
 182: 0.168615ms
 183: 0.150691ms
 184: 0.154111ms
 185: 0.157463ms
 186: 0.156527ms
 187: 0.170578ms
 188: 0.166835ms
 189: 0.154914ms
 190: 0.162265ms
 191: 0.150088ms
 192: 0.155450ms
 193: 0.135164ms
 194: 0.157513ms
 195: 0.143242ms
 196: 0.140212ms
 197: 0.129628ms
 198: 0.152097ms
 199: 0.170126ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 65^3
Threads             : 40
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 3.360199 ms
Runtime per batch   : 3.360199 ms
SD                  : 7.768203 ms
Q1                  : 0.153799 ms
Median              : 0.160886 ms
Q3                  : 0.170561 ms
