Expm 1: Only FFT
N=65, dim=3, Num: 274625

Printing individual runtimes:
 0: 63.155258ms
 1: 24.436003ms
 2: 34.549244ms
 3: 21.707057ms
 4: 24.159060ms
 5: 28.007306ms
 6: 24.230633ms
 7: 23.331928ms
 8: 24.284319ms
 9: 25.893629ms
 10: 17.416057ms
 11: 16.967204ms
 12: 16.529235ms
 13: 16.149507ms
 14: 17.778875ms
 15: 17.354795ms
 16: 16.986808ms
 17: 16.503999ms
 18: 16.254268ms
 19: 0.144343ms
 20: 0.153299ms
 21: 0.161049ms
 22: 0.146040ms
 23: 0.161057ms
 24: 0.152548ms
 25: 0.150610ms
 26: 0.144154ms
 27: 0.144384ms
 28: 0.154912ms
 29: 0.147037ms
 30: 0.147379ms
 31: 0.141794ms
 32: 0.141211ms
 33: 0.138448ms
 34: 0.150288ms
 35: 0.145977ms
 36: 0.148557ms
 37: 0.134697ms
 38: 0.160739ms
 39: 0.137727ms
 40: 0.163236ms
 41: 0.147126ms
 42: 0.140179ms
 43: 0.140226ms
 44: 0.145177ms
 45: 0.155634ms
 46: 0.149054ms
 47: 0.134532ms
 48: 0.147229ms
 49: 0.136297ms
 50: 0.142564ms
 51: 0.161433ms
 52: 0.141364ms
 53: 0.130536ms
 54: 0.139250ms
 55: 0.134816ms
 56: 0.135002ms
 57: 0.131886ms
 58: 0.162069ms
 59: 0.147744ms
 60: 0.146639ms
 61: 0.130317ms
 62: 0.146466ms
 63: 0.142246ms
 64: 0.144752ms
 65: 0.149490ms
 66: 0.141180ms
 67: 0.148393ms
 68: 0.136691ms
 69: 0.143782ms
 70: 0.140045ms
 71: 0.135851ms
 72: 0.152674ms
 73: 0.138592ms
 74: 0.137834ms
 75: 0.140968ms
 76: 0.147794ms
 77: 0.151657ms
 78: 0.150667ms
 79: 0.132519ms
 80: 0.140967ms
 81: 0.136143ms
 82: 0.145926ms
 83: 0.140699ms
 84: 0.146938ms
 85: 0.142290ms
 86: 0.153158ms
 87: 0.142018ms
 88: 0.145307ms
 89: 0.143954ms
 90: 0.152218ms
 91: 0.144645ms
 92: 0.148740ms
 93: 0.137581ms
 94: 0.155659ms
 95: 0.143765ms
 96: 0.147707ms
 97: 0.135783ms
 98: 0.148947ms
 99: 0.137985ms
 100: 0.130646ms
 101: 0.142558ms
 102: 0.137355ms
 103: 0.149482ms
 104: 0.128618ms
 105: 0.150642ms
 106: 0.151761ms
 107: 0.141641ms
 108: 0.153151ms
 109: 0.151961ms
 110: 0.139208ms
 111: 0.137613ms
 112: 0.135810ms
 113: 0.139853ms
 114: 0.151485ms
 115: 0.146144ms
 116: 0.146471ms
 117: 0.139215ms
 118: 0.137763ms
 119: 0.147562ms
 120: 0.147051ms
 121: 0.151860ms
 122: 0.150952ms
 123: 0.147438ms
 124: 0.139522ms
 125: 0.137477ms
 126: 0.147394ms
 127: 0.151930ms
 128: 0.137658ms
 129: 0.143550ms
 130: 0.160202ms
 131: 0.146968ms
 132: 0.137832ms
 133: 0.151990ms
 134: 0.135374ms
 135: 0.142157ms
 136: 0.142927ms
 137: 0.142775ms
 138: 0.138262ms
 139: 0.139349ms
 140: 0.143684ms
 141: 0.153781ms
 142: 0.136702ms
 143: 0.150733ms
 144: 0.154705ms
 145: 0.139244ms
 146: 0.149596ms
 147: 0.133675ms
 148: 0.149239ms
 149: 0.150090ms
 150: 0.141321ms
 151: 0.163477ms
 152: 0.140922ms
 153: 0.138954ms
 154: 0.136573ms
 155: 0.146310ms
 156: 0.137577ms
 157: 0.149394ms
 158: 0.140247ms
 159: 0.154934ms
 160: 0.137716ms
 161: 0.129446ms
 162: 0.153208ms
 163: 0.153946ms
 164: 0.133699ms
 165: 0.138320ms
 166: 0.130646ms
 167: 0.143355ms
 168: 0.144482ms
 169: 0.135685ms
 170: 0.136706ms
 171: 0.129396ms
 172: 0.157809ms
 173: 0.139525ms
 174: 0.158820ms
 175: 0.156839ms
 176: 0.143271ms
 177: 0.142447ms
 178: 0.139777ms
 179: 0.141383ms
 180: 0.149895ms
 181: 0.164242ms
 182: 0.138335ms
 183: 0.154531ms
 184: 0.142019ms
 185: 0.139355ms
 186: 0.138007ms
 187: 0.137005ms
 188: 0.152966ms
 189: 0.430284ms
 190: 0.148835ms
 191: 0.137492ms
 192: 0.150991ms
 193: 0.133368ms
 194: 0.150219ms
 195: 0.152647ms
 196: 0.151067ms
 197: 0.154943ms
 198: 0.150584ms
 199: 0.159915ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 65^3
Threads             : 38
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 2.360909 ms
Runtime per batch   : 2.360909 ms
SD                  : 7.572041 ms
Q1                  : 0.139215 ms
Median              : 0.145983 ms
Q3                  : 0.152218 ms
