Expm 1: Only FFT
N=32, dim=3, Num: 32768

Printing individual runtimes:
 0: 0.885220ms
 1: 0.046413ms
 2: 0.040496ms
 3: 0.046982ms
 4: 0.048665ms
 5: 0.048684ms
 6: 0.039797ms
 7: 0.047323ms
 8: 0.045005ms
 9: 0.054162ms
 10: 0.045728ms
 11: 0.046028ms
 12: 0.047191ms
 13: 0.042767ms
 14: 0.054512ms
 15: 0.046644ms
 16: 0.046760ms
 17: 0.049654ms
 18: 0.048311ms
 19: 0.047953ms
 20: 0.045163ms
 21: 0.045252ms
 22: 0.047579ms
 23: 0.061067ms
 24: 0.040392ms
 25: 0.046744ms
 26: 0.046388ms
 27: 0.047971ms
 28: 0.054208ms
 29: 0.039770ms
 30: 0.041826ms
 31: 0.048783ms
 32: 0.056172ms
 33: 0.048652ms
 34: 0.047748ms
 35: 0.046022ms
 36: 0.047857ms
 37: 0.046597ms
 38: 0.055688ms
 39: 0.045868ms
 40: 0.046750ms
 41: 0.048108ms
 42: 0.046880ms
 43: 0.040169ms
 44: 0.048083ms
 45: 0.047766ms
 46: 0.047295ms
 47: 0.047538ms
 48: 0.056766ms
 49: 0.052956ms
 50: 0.043845ms
 51: 0.045069ms
 52: 0.047194ms
 53: 0.047660ms
 54: 0.047179ms
 55: 0.040522ms
 56: 0.040886ms
 57: 0.046760ms
 58: 0.048929ms
 59: 0.046680ms
 60: 0.055227ms
 61: 0.047889ms
 62: 0.040111ms
 63: 0.046019ms
 64: 0.047965ms
 65: 0.045900ms
 66: 0.047874ms
 67: 0.050215ms
 68: 0.046753ms
 69: 0.050620ms
 70: 0.039041ms
 71: 0.047660ms
 72: 0.049632ms
 73: 0.047794ms
 74: 0.046682ms
 75: 0.043514ms
 76: 0.045851ms
 77: 0.048422ms
 78: 0.046840ms
 79: 0.046837ms
 80: 0.048419ms
 81: 0.047211ms
 82: 0.046905ms
 83: 0.040309ms
 84: 0.047368ms
 85: 0.047661ms
 86: 0.049258ms
 87: 0.046429ms
 88: 0.049381ms
 89: 0.045247ms
 90: 0.040151ms
 91: 0.047334ms
 92: 0.047124ms
 93: 0.047113ms
 94: 0.047848ms
 95: 0.047920ms
 96: 0.056192ms
 97: 0.045291ms
 98: 0.055088ms
 99: 0.055718ms
 100: 0.046745ms
 101: 0.046524ms
 102: 0.046416ms
 103: 0.047431ms
 104: 0.049493ms
 105: 0.049051ms
 106: 0.038966ms
 107: 0.047406ms
 108: 0.047690ms
 109: 0.046165ms
 110: 0.045936ms
 111: 0.047999ms
 112: 0.047559ms
 113: 0.048118ms
 114: 0.047590ms
 115: 0.039880ms
 116: 0.056184ms
 117: 0.050118ms
 118: 0.045334ms
 119: 0.044954ms
 120: 0.057833ms
 121: 0.045987ms
 122: 0.045850ms
 123: 0.048444ms
 124: 0.049071ms
 125: 0.041981ms
 126: 0.046823ms
 127: 0.047490ms
 128: 0.047464ms
 129: 0.048952ms
 130: 0.048686ms
 131: 0.048055ms
 132: 0.044416ms
 133: 0.046819ms
 134: 0.048497ms
 135: 0.039998ms
 136: 0.047836ms
 137: 0.046975ms
 138: 0.049117ms
 139: 0.045664ms
 140: 0.055491ms
 141: 0.047070ms
 142: 0.047559ms
 143: 0.056174ms
 144: 0.044971ms
 145: 0.047524ms
 146: 0.039850ms
 147: 0.047803ms
 148: 0.047984ms
 149: 0.047144ms
 150: 0.048345ms
 151: 0.047960ms
 152: 0.048348ms
 153: 0.046854ms
 154: 0.058051ms
 155: 0.047345ms
 156: 0.055592ms
 157: 0.046457ms
 158: 0.045334ms
 159: 0.047512ms
 160: 0.046932ms
 161: 0.054562ms
 162: 0.048348ms
 163: 0.038607ms
 164: 0.048169ms
 165: 0.047590ms
 166: 0.046778ms
 167: 0.046847ms
 168: 0.046851ms
 169: 0.045148ms
 170: 0.042263ms
 171: 0.056864ms
 172: 0.046265ms
 173: 0.047158ms
 174: 0.054474ms
 175: 0.046017ms
 176: 0.047410ms
 177: 0.049672ms
 178: 0.044935ms
 179: 0.042566ms
 180: 0.048495ms
 181: 0.048185ms
 182: 0.046665ms
 183: 0.044692ms
 184: 0.048338ms
 185: 0.046945ms
 186: 0.039426ms
 187: 0.041779ms
 188: 0.060940ms
 189: 0.044773ms
 190: 0.042904ms
 191: 0.046540ms
 192: 0.048282ms
 193: 0.047081ms
 194: 0.047735ms
 195: 0.048093ms
 196: 0.049130ms
 197: 0.043377ms
 198: 0.048585ms
 199: 0.054649ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 32^3
Threads             : 14
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 0.051634 ms
Runtime per batch   : 0.051634 ms
SD                  : 0.059227 ms
Q1                  : 0.045987 ms
Median              : 0.047315 ms
Q3                  : 0.048348 ms
