Expm 1: Only FFT
N=32, dim=3, Num: 32768

Printing individual runtimes:
 0: 0.267349ms
 1: 0.079451ms
 2: 0.070431ms
 3: 0.070623ms
 4: 0.077412ms
 5: 0.085595ms
 6: 0.083463ms
 7: 0.079382ms
 8: 0.080621ms
 9: 0.080014ms
 10: 0.077485ms
 11: 0.080480ms
 12: 0.069576ms
 13: 0.052311ms
 14: 0.078286ms
 15: 0.078495ms
 16: 0.081335ms
 17: 0.077070ms
 18: 0.068189ms
 19: 0.064183ms
 20: 0.085384ms
 21: 0.066191ms
 22: 0.079023ms
 23: 0.083918ms
 24: 0.071004ms
 25: 0.076289ms
 26: 0.081545ms
 27: 0.082053ms
 28: 0.069554ms
 29: 0.079677ms
 30: 0.080476ms
 31: 0.065133ms
 32: 0.081900ms
 33: 0.069537ms
 34: 0.079208ms
 35: 0.069827ms
 36: 0.070820ms
 37: 0.070586ms
 38: 0.080901ms
 39: 0.070321ms
 40: 0.078490ms
 41: 0.086678ms
 42: 0.070035ms
 43: 0.079558ms
 44: 0.067027ms
 45: 0.070888ms
 46: 0.068885ms
 47: 0.088247ms
 48: 0.089656ms
 49: 0.079476ms
 50: 0.081507ms
 51: 0.081309ms
 52: 0.079408ms
 53: 0.082971ms
 54: 0.069806ms
 55: 0.080221ms
 56: 0.074682ms
 57: 0.068797ms
 58: 0.080521ms
 59: 0.079611ms
 60: 0.090578ms
 61: 0.079988ms
 62: 0.081744ms
 63: 0.069651ms
 64: 0.070442ms
 65: 0.079767ms
 66: 0.079440ms
 67: 0.079246ms
 68: 0.077182ms
 69: 0.078191ms
 70: 0.063305ms
 71: 0.082482ms
 72: 0.084003ms
 73: 0.080676ms
 74: 0.079100ms
 75: 0.072274ms
 76: 0.081263ms
 77: 0.051513ms
 78: 0.081525ms
 79: 0.070057ms
 80: 0.080794ms
 81: 0.085198ms
 82: 0.053618ms
 83: 0.082033ms
 84: 0.086280ms
 85: 0.084879ms
 86: 0.074967ms
 87: 0.067353ms
 88: 0.062019ms
 89: 0.081978ms
 90: 0.080553ms
 91: 0.069341ms
 92: 0.081955ms
 93: 0.080020ms
 94: 0.078861ms
 95: 0.075546ms
 96: 0.080534ms
 97: 0.068167ms
 98: 0.080724ms
 99: 0.072200ms
 100: 0.069164ms
 101: 0.065682ms
 102: 0.070501ms
 103: 0.069720ms
 104: 0.053026ms
 105: 0.071803ms
 106: 0.068941ms
 107: 0.079535ms
 108: 0.061337ms
 109: 0.080129ms
 110: 0.062289ms
 111: 0.070354ms
 112: 0.081341ms
 113: 0.079267ms
 114: 0.082551ms
 115: 0.069533ms
 116: 0.079922ms
 117: 0.080017ms
 118: 0.079705ms
 119: 0.079744ms
 120: 0.082655ms
 121: 0.069312ms
 122: 0.080486ms
 123: 0.082748ms
 124: 0.079783ms
 125: 0.075744ms
 126: 0.089724ms
 127: 0.069287ms
 128: 0.066720ms
 129: 0.064723ms
 130: 0.079844ms
 131: 0.081412ms
 132: 0.078642ms
 133: 0.080409ms
 134: 0.084381ms
 135: 0.060788ms
 136: 0.070018ms
 137: 0.107538ms
 138: 0.083058ms
 139: 0.069540ms
 140: 0.079572ms
 141: 0.087232ms
 142: 0.069676ms
 143: 0.051026ms
 144: 0.079773ms
 145: 0.082243ms
 146: 0.079865ms
 147: 0.071267ms
 148: 0.080051ms
 149: 0.075168ms
 150: 0.060809ms
 151: 0.080638ms
 152: 0.065068ms
 153: 0.068368ms
 154: 0.081122ms
 155: 0.078113ms
 156: 0.067500ms
 157: 0.061362ms
 158: 0.080762ms
 159: 0.084195ms
 160: 0.068922ms
 161: 0.079405ms
 162: 0.079020ms
 163: 0.081389ms
 164: 0.081508ms
 165: 0.076063ms
 166: 0.063064ms
 167: 0.080174ms
 168: 0.076799ms
 169: 0.052153ms
 170: 0.084728ms
 171: 0.072672ms
 172: 0.079238ms
 173: 0.069795ms
 174: 0.080251ms
 175: 0.060840ms
 176: 0.079383ms
 177: 0.069849ms
 178: 0.079724ms
 179: 0.067787ms
 180: 0.075228ms
 181: 0.080193ms
 182: 0.051076ms
 183: 0.068479ms
 184: 0.081144ms
 185: 0.084689ms
 186: 0.077152ms
 187: 0.085038ms
 188: 0.084114ms
 189: 0.067569ms
 190: 0.070943ms
 191: 0.064405ms
 192: 0.071058ms
 193: 0.080765ms
 194: 0.080920ms
 195: 0.080788ms
 196: 0.079920ms
 197: 0.079712ms
 198: 0.052136ms
 199: 0.079503ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 32^3
Threads             : 4
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 0.076525 ms
Runtime per batch   : 0.076525 ms
SD                  : 0.015934 ms
Q1                  : 0.069720 ms
Median              : 0.079227 ms
Q3                  : 0.080788 ms
