Expm 1: Only FFT
N=32, dim=3, Num: 32768

Printing individual runtimes:
 0: 1.010312ms
 1: 0.042757ms
 2: 0.044713ms
 3: 0.045679ms
 4: 0.045465ms
 5: 0.046706ms
 6: 0.042397ms
 7: 0.044643ms
 8: 0.043722ms
 9: 0.044185ms
 10: 0.046516ms
 11: 0.044607ms
 12: 0.036669ms
 13: 0.043741ms
 14: 0.045824ms
 15: 0.045043ms
 16: 0.043243ms
 17: 0.037889ms
 18: 0.042666ms
 19: 0.044468ms
 20: 0.036449ms
 21: 0.044790ms
 22: 0.045748ms
 23: 0.049008ms
 24: 0.047905ms
 25: 0.043808ms
 26: 0.036866ms
 27: 0.043426ms
 28: 0.045866ms
 29: 0.037085ms
 30: 0.046965ms
 31: 0.047080ms
 32: 0.045512ms
 33: 0.039228ms
 34: 0.046070ms
 35: 0.047935ms
 36: 0.048128ms
 37: 0.045986ms
 38: 0.045260ms
 39: 0.045861ms
 40: 0.044807ms
 41: 0.036396ms
 42: 0.048557ms
 43: 0.045016ms
 44: 0.047788ms
 45: 0.049061ms
 46: 0.045847ms
 47: 0.046115ms
 48: 0.045551ms
 49: 0.046879ms
 50: 0.048123ms
 51: 0.037201ms
 52: 0.046269ms
 53: 0.046844ms
 54: 0.046095ms
 55: 0.044105ms
 56: 0.046991ms
 57: 0.047089ms
 58: 0.043303ms
 59: 0.046143ms
 60: 0.044381ms
 61: 0.047193ms
 62: 0.043197ms
 63: 0.044601ms
 64: 0.043172ms
 65: 0.043730ms
 66: 0.045936ms
 67: 0.045608ms
 68: 0.047646ms
 69: 0.046976ms
 70: 0.047788ms
 71: 0.042858ms
 72: 0.048881ms
 73: 0.046556ms
 74: 0.043870ms
 75: 0.047483ms
 76: 0.047201ms
 77: 0.043326ms
 78: 0.044909ms
 79: 0.047342ms
 80: 0.046368ms
 81: 0.047448ms
 82: 0.045196ms
 83: 0.039512ms
 84: 0.045239ms
 85: 0.051044ms
 86: 0.047610ms
 87: 0.046783ms
 88: 0.046076ms
 89: 0.039057ms
 90: 0.042537ms
 91: 0.037963ms
 92: 0.047512ms
 93: 0.037663ms
 94: 0.037666ms
 95: 0.037613ms
 96: 0.061436ms
 97: 0.037555ms
 98: 0.036649ms
 99: 0.044749ms
 100: 0.036793ms
 101: 0.046036ms
 102: 0.046689ms
 103: 0.047089ms
 104: 0.039660ms
 105: 0.038374ms
 106: 0.045295ms
 107: 0.043053ms
 108: 0.046742ms
 109: 0.046698ms
 110: 0.049226ms
 111: 0.045609ms
 112: 0.046234ms
 113: 0.042007ms
 114: 0.039186ms
 115: 0.037589ms
 116: 0.046531ms
 117: 0.044570ms
 118: 0.045857ms
 119: 0.048530ms
 120: 0.047263ms
 121: 0.048140ms
 122: 0.045568ms
 123: 0.047023ms
 124: 0.047470ms
 125: 0.047843ms
 126: 0.046495ms
 127: 0.036811ms
 128: 0.046563ms
 129: 0.043937ms
 130: 0.043748ms
 131: 0.048906ms
 132: 0.045975ms
 133: 0.045057ms
 134: 0.046186ms
 135: 0.045861ms
 136: 0.046012ms
 137: 0.037064ms
 138: 0.046394ms
 139: 0.046244ms
 140: 0.045882ms
 141: 0.046465ms
 142: 0.045827ms
 143: 0.045812ms
 144: 0.047271ms
 145: 0.047559ms
 146: 0.045466ms
 147: 0.047155ms
 148: 0.038189ms
 149: 0.041895ms
 150: 0.047007ms
 151: 0.044683ms
 152: 0.044297ms
 153: 0.045739ms
 154: 0.046317ms
 155: 0.046322ms
 156: 0.048030ms
 157: 0.045235ms
 158: 0.049516ms
 159: 0.046427ms
 160: 0.045210ms
 161: 0.040712ms
 162: 0.048174ms
 163: 0.045762ms
 164: 0.046613ms
 165: 0.046170ms
 166: 0.044086ms
 167: 0.044197ms
 168: 0.045066ms
 169: 0.045192ms
 170: 0.044289ms
 171: 0.042853ms
 172: 0.046073ms
 173: 0.046469ms
 174: 0.044482ms
 175: 0.045100ms
 176: 0.039476ms
 177: 0.047887ms
 178: 0.043669ms
 179: 0.045469ms
 180: 0.036215ms
 181: 0.045140ms
 182: 0.037294ms
 183: 0.045872ms
 184: 0.045958ms
 185: 0.038728ms
 186: 0.049935ms
 187: 0.044948ms
 188: 0.046792ms
 189: 0.045434ms
 190: 0.036831ms
 191: 0.046198ms
 192: 0.047142ms
 193: 0.045274ms
 194: 0.045913ms
 195: 0.045868ms
 196: 0.046374ms
 197: 0.045651ms
 198: 0.047991ms
 199: 0.038043ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 32^3
Threads             : 17
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 0.049554 ms
Runtime per batch   : 0.049554 ms
SD                  : 0.068197 ms
Q1                  : 0.043741 ms
Median              : 0.045713 ms
Q3                  : 0.046742 ms
