Expm 1: Only FFT
N=65, dim=3, Num: 274625

Printing individual runtimes:
 0: 36.319579ms
 1: 20.520915ms
 2: 23.068442ms
 3: 20.743087ms
 4: 20.938961ms
 5: 17.401981ms
 6: 16.855631ms
 7: 16.367408ms
 8: 17.884248ms
 9: 17.465416ms
 10: 16.978161ms
 11: 16.512655ms
 12: 8.111953ms
 13: 0.148518ms
 14: 0.174642ms
 15: 0.166129ms
 16: 0.170071ms
 17: 0.138767ms
 18: 0.160822ms
 19: 0.173195ms
 20: 0.149337ms
 21: 0.149586ms
 22: 0.151032ms
 23: 0.159676ms
 24: 0.158169ms
 25: 0.165032ms
 26: 0.156232ms
 27: 0.163820ms
 28: 0.153504ms
 29: 0.151174ms
 30: 0.152981ms
 31: 0.147352ms
 32: 0.139050ms
 33: 0.154197ms
 34: 0.171904ms
 35: 0.141684ms
 36: 0.145074ms
 37: 0.128376ms
 38: 0.142367ms
 39: 0.176949ms
 40: 0.166498ms
 41: 0.158152ms
 42: 0.146183ms
 43: 0.137628ms
 44: 0.147366ms
 45: 0.152660ms
 46: 0.154795ms
 47: 4.431725ms
 48: 0.149110ms
 49: 0.149031ms
 50: 0.157284ms
 51: 0.155602ms
 52: 0.153337ms
 53: 0.137839ms
 54: 0.147849ms
 55: 0.149302ms
 56: 0.145189ms
 57: 0.157997ms
 58: 0.148275ms
 59: 0.144521ms
 60: 0.155635ms
 61: 0.142961ms
 62: 0.166647ms
 63: 0.160219ms
 64: 0.158863ms
 65: 0.152490ms
 66: 0.140539ms
 67: 0.157734ms
 68: 0.133292ms
 69: 0.149613ms
 70: 0.158172ms
 71: 0.146681ms
 72: 0.139226ms
 73: 0.139522ms
 74: 0.150555ms
 75: 0.149459ms
 76: 0.150416ms
 77: 0.147353ms
 78: 0.150591ms
 79: 0.141463ms
 80: 0.145696ms
 81: 0.148224ms
 82: 0.144302ms
 83: 0.161261ms
 84: 0.158138ms
 85: 0.136364ms
 86: 0.154357ms
 87: 0.150837ms
 88: 0.147481ms
 89: 0.164382ms
 90: 0.152206ms
 91: 0.142801ms
 92: 0.146908ms
 93: 0.151739ms
 94: 0.157036ms
 95: 0.148614ms
 96: 0.151449ms
 97: 0.149302ms
 98: 0.148946ms
 99: 0.151347ms
 100: 0.157953ms
 101: 0.156806ms
 102: 0.151118ms
 103: 0.142224ms
 104: 0.156424ms
 105: 0.148965ms
 106: 0.145264ms
 107: 0.158165ms
 108: 0.147335ms
 109: 0.146307ms
 110: 0.150750ms
 111: 0.144050ms
 112: 0.136006ms
 113: 0.164519ms
 114: 0.155811ms
 115: 0.151106ms
 116: 0.144476ms
 117: 0.155164ms
 118: 0.156625ms
 119: 0.145917ms
 120: 0.153443ms
 121: 0.154539ms
 122: 0.144363ms
 123: 0.140811ms
 124: 0.145965ms
 125: 0.155195ms
 126: 0.159980ms
 127: 0.140350ms
 128: 0.145050ms
 129: 0.136192ms
 130: 0.156590ms
 131: 0.156238ms
 132: 0.156907ms
 133: 0.147684ms
 134: 0.158179ms
 135: 0.159796ms
 136: 0.139542ms
 137: 0.150420ms
 138: 0.142208ms
 139: 0.163026ms
 140: 0.150205ms
 141: 0.146537ms
 142: 0.152814ms
 143: 0.144051ms
 144: 0.142452ms
 145: 0.140795ms
 146: 0.145107ms
 147: 0.160612ms
 148: 0.153277ms
 149: 0.143236ms
 150: 0.148732ms
 151: 0.141482ms
 152: 0.163226ms
 153: 0.149590ms
 154: 0.162748ms
 155: 0.134894ms
 156: 0.159442ms
 157: 0.155200ms
 158: 0.145281ms
 159: 0.140943ms
 160: 0.155620ms
 161: 0.146634ms
 162: 0.162440ms
 163: 0.151938ms
 164: 0.154197ms
 165: 0.151149ms
 166: 0.139211ms
 167: 0.157237ms
 168: 0.144142ms
 169: 0.154760ms
 170: 0.155114ms
 171: 0.149301ms
 172: 0.144079ms
 173: 0.156455ms
 174: 0.147561ms
 175: 0.163929ms
 176: 0.146303ms
 177: 0.148071ms
 178: 0.141979ms
 179: 0.166213ms
 180: 0.149997ms
 181: 0.142266ms
 182: 0.155015ms
 183: 0.156348ms
 184: 0.158725ms
 185: 0.152156ms
 186: 0.167910ms
 187: 0.148453ms
 188: 0.153001ms
 189: 0.141716ms
 190: 0.149097ms
 191: 0.147078ms
 192: 0.148399ms
 193: 0.155998ms
 194: 0.154037ms
 195: 0.141111ms
 196: 0.154936ms
 197: 0.142078ms
 198: 0.153297ms
 199: 0.152803ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 65^3
Threads             : 40
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 1.408570 ms
Runtime per batch   : 1.408570 ms
SD                  : 4.936915 ms
Q1                  : 0.145696 ms
Median              : 0.151161 ms
Q3                  : 0.157953 ms
