Expm 1: Only FFT
N=32, dim=3, Num: 32768

Printing individual runtimes:
 0: 1.571378ms
 1: 0.034960ms
 2: 0.023960ms
 3: 0.030611ms
 4: 0.033391ms
 5: 0.031281ms
 6: 0.033536ms
 7: 0.031117ms
 8: 0.031639ms
 9: 0.023826ms
 10: 0.030659ms
 11: 0.023569ms
 12: 0.031749ms
 13: 0.031288ms
 14: 0.024567ms
 15: 0.031337ms
 16: 0.033992ms
 17: 0.031008ms
 18: 0.031451ms
 19: 0.024036ms
 20: 0.031369ms
 21: 0.030968ms
 22: 0.031740ms
 23: 0.024378ms
 24: 0.028440ms
 25: 0.031353ms
 26: 0.033717ms
 27: 0.031937ms
 28: 0.024215ms
 29: 0.031744ms
 30: 0.024490ms
 31: 0.033851ms
 32: 0.032191ms
 33: 0.024894ms
 34: 0.031480ms
 35: 0.031528ms
 36: 0.033236ms
 37: 0.031486ms
 38: 0.024218ms
 39: 0.031698ms
 40: 0.030863ms
 41: 0.031091ms
 42: 0.031232ms
 43: 0.023906ms
 44: 0.023668ms
 45: 0.023423ms
 46: 0.031357ms
 47: 0.024104ms
 48: 0.031294ms
 49: 0.031503ms
 50: 0.033905ms
 51: 0.031919ms
 52: 0.033826ms
 53: 0.031424ms
 54: 0.024303ms
 55: 0.032428ms
 56: 0.030825ms
 57: 0.034164ms
 58: 0.031600ms
 59: 0.031743ms
 60: 0.024109ms
 61: 0.031684ms
 62: 0.031114ms
 63: 0.023808ms
 64: 0.031899ms
 65: 0.031605ms
 66: 0.031796ms
 67: 0.033205ms
 68: 0.031636ms
 69: 0.030926ms
 70: 0.031557ms
 71: 0.031546ms
 72: 0.033541ms
 73: 0.031273ms
 74: 0.025198ms
 75: 0.033549ms
 76: 0.031209ms
 77: 0.024009ms
 78: 0.031480ms
 79: 0.025157ms
 80: 0.030813ms
 81: 0.024834ms
 82: 0.024406ms
 83: 0.030914ms
 84: 0.024600ms
 85: 0.031477ms
 86: 0.024581ms
 87: 0.031089ms
 88: 0.032261ms
 89: 0.024570ms
 90: 0.031637ms
 91: 0.032189ms
 92: 0.030966ms
 93: 0.032376ms
 94: 0.033796ms
 95: 0.032941ms
 96: 0.031542ms
 97: 0.033119ms
 98: 0.031096ms
 99: 0.024490ms
 100: 0.031517ms
 101: 0.031257ms
 102: 0.034082ms
 103: 0.031443ms
 104: 0.031300ms
 105: 0.031399ms
 106: 0.030761ms
 107: 0.033201ms
 108: 0.031403ms
 109: 0.023354ms
 110: 0.023793ms
 111: 0.031456ms
 112: 0.032110ms
 113: 0.031100ms
 114: 0.034098ms
 115: 0.031412ms
 116: 0.031353ms
 117: 0.033107ms
 118: 0.031208ms
 119: 0.032585ms
 120: 0.031950ms
 121: 0.031014ms
 122: 0.023693ms
 123: 0.031029ms
 124: 0.024312ms
 125: 0.032241ms
 126: 0.023739ms
 127: 0.024490ms
 128: 0.031943ms
 129: 0.033849ms
 130: 0.031953ms
 131: 0.023898ms
 132: 0.031526ms
 133: 0.023865ms
 134: 0.032560ms
 135: 0.031600ms
 136: 0.025394ms
 137: 0.031368ms
 138: 0.023679ms
 139: 0.031446ms
 140: 0.031601ms
 141: 0.032326ms
 142: 0.024745ms
 143: 0.030629ms
 144: 0.024143ms
 145: 0.024365ms
 146: 0.030948ms
 147: 0.031718ms
 148: 0.023694ms
 149: 0.031251ms
 150: 0.031839ms
 151: 0.032972ms
 152: 0.032508ms
 153: 0.024013ms
 154: 0.031293ms
 155: 0.035172ms
 156: 0.023664ms
 157: 0.031202ms
 158: 0.034393ms
 159: 0.031501ms
 160: 0.024457ms
 161: 0.031659ms
 162: 0.030803ms
 163: 0.033328ms
 164: 0.031004ms
 165: 0.032175ms
 166: 0.030925ms
 167: 0.023410ms
 168: 0.023924ms
 169: 0.033921ms
 170: 0.034337ms
 171: 0.031858ms
 172: 0.031006ms
 173: 0.024213ms
 174: 0.031378ms
 175: 0.034558ms
 176: 0.032208ms
 177: 0.031311ms
 178: 0.033841ms
 179: 0.031986ms
 180: 0.023983ms
 181: 0.031143ms
 182: 0.031342ms
 183: 0.033077ms
 184: 0.031693ms
 185: 0.024056ms
 186: 0.031512ms
 187: 0.033179ms
 188: 0.032977ms
 189: 0.031335ms
 190: 0.033943ms
 191: 0.031531ms
 192: 0.023538ms
 193: 0.032291ms
 194: 0.031626ms
 195: 0.024447ms
 196: 0.031343ms
 197: 0.031477ms
 198: 0.033529ms
 199: 0.032016ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 32^3
Threads             : 25
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 0.037723 ms
Runtime per batch   : 0.037723 ms
SD                  : 0.108775 ms
Q1                  : 0.025198 ms
Median              : 0.031384 ms
Q3                  : 0.031986 ms
