Expm 1: Only FFT
N=32, dim=3, Num: 32768

Printing individual runtimes:
 0: 0.903850ms
 1: 0.023507ms
 2: 0.030821ms
 3: 0.023598ms
 4: 0.031506ms
 5: 0.030894ms
 6: 0.023809ms
 7: 0.030157ms
 8: 0.023910ms
 9: 0.024406ms
 10: 0.032530ms
 11: 0.030773ms
 12: 0.031027ms
 13: 0.030598ms
 14: 0.030902ms
 15: 0.033437ms
 16: 0.030822ms
 17: 0.036187ms
 18: 0.030234ms
 19: 0.030836ms
 20: 0.024064ms
 21: 0.023700ms
 22: 0.031268ms
 23: 0.030838ms
 24: 0.023804ms
 25: 0.030667ms
 26: 0.024471ms
 27: 0.023610ms
 28: 0.031152ms
 29: 0.030610ms
 30: 0.030679ms
 31: 0.031528ms
 32: 0.032635ms
 33: 0.031311ms
 34: 0.032573ms
 35: 0.030267ms
 36: 0.024041ms
 37: 0.030888ms
 38: 0.030778ms
 39: 0.023613ms
 40: 0.031272ms
 41: 0.023491ms
 42: 0.031010ms
 43: 0.030414ms
 44: 0.024016ms
 45: 0.031367ms
 46: 0.023750ms
 47: 0.031278ms
 48: 0.032958ms
 49: 0.033455ms
 50: 0.031843ms
 51: 0.023621ms
 52: 0.030632ms
 53: 0.033353ms
 54: 0.030457ms
 55: 0.030603ms
 56: 0.023697ms
 57: 0.030784ms
 58: 0.023476ms
 59: 0.030886ms
 60: 0.030715ms
 61: 0.023962ms
 62: 0.030740ms
 63: 0.023378ms
 64: 0.031070ms
 65: 0.030480ms
 66: 0.023888ms
 67: 0.030904ms
 68: 0.023604ms
 69: 0.030285ms
 70: 0.023340ms
 71: 0.030113ms
 72: 0.031095ms
 73: 0.023929ms
 74: 0.031092ms
 75: 0.023723ms
 76: 0.030668ms
 77: 0.031398ms
 78: 0.033370ms
 79: 0.030903ms
 80: 0.024157ms
 81: 0.030796ms
 82: 0.023993ms
 83: 0.032632ms
 84: 0.031338ms
 85: 0.030322ms
 86: 0.031074ms
 87: 0.031171ms
 88: 0.032364ms
 89: 0.030932ms
 90: 0.023829ms
 91: 0.030691ms
 92: 0.024106ms
 93: 0.030464ms
 94: 0.030704ms
 95: 0.035717ms
 96: 0.030617ms
 97: 0.031153ms
 98: 0.030888ms
 99: 0.031339ms
 100: 0.033409ms
 101: 0.023701ms
 102: 0.024350ms
 103: 0.031060ms
 104: 0.024293ms
 105: 0.031459ms
 106: 0.022936ms
 107: 0.031745ms
 108: 0.031503ms
 109: 0.031069ms
 110: 0.030847ms
 111: 0.024883ms
 112: 0.032606ms
 113: 0.030482ms
 114: 0.024019ms
 115: 0.031158ms
 116: 0.030673ms
 117: 0.031006ms
 118: 0.031070ms
 119: 0.032436ms
 120: 0.030879ms
 121: 0.023639ms
 122: 0.030478ms
 123: 0.023923ms
 124: 0.030470ms
 125: 0.031365ms
 126: 0.023426ms
 127: 0.030777ms
 128: 0.030860ms
 129: 0.030709ms
 130: 0.023845ms
 131: 0.031274ms
 132: 0.030232ms
 133: 0.032774ms
 134: 0.031110ms
 135: 0.023510ms
 136: 0.030588ms
 137: 0.023858ms
 138: 0.033677ms
 139: 0.030953ms
 140: 0.033396ms
 141: 0.031671ms
 142: 0.023638ms
 143: 0.030910ms
 144: 0.030667ms
 145: 0.023386ms
 146: 0.030882ms
 147: 0.023433ms
 148: 0.030636ms
 149: 0.023862ms
 150: 0.031423ms
 151: 0.030287ms
 152: 0.024872ms
 153: 0.031403ms
 154: 0.033002ms
 155: 0.023893ms
 156: 0.033758ms
 157: 0.023268ms
 158: 0.030909ms
 159: 0.030597ms
 160: 0.030453ms
 161: 0.030671ms
 162: 0.033147ms
 163: 0.031083ms
 164: 0.032454ms
 165: 0.030688ms
 166: 0.023471ms
 167: 0.035941ms
 168: 0.031073ms
 169: 0.031750ms
 170: 0.030401ms
 171: 0.023851ms
 172: 0.033177ms
 173: 0.023457ms
 174: 0.030612ms
 175: 0.030634ms
 176: 0.031572ms
 177: 0.030890ms
 178: 0.032656ms
 179: 0.033215ms
 180: 0.024111ms
 181: 0.024026ms
 182: 0.030542ms
 183: 0.023351ms
 184: 0.030639ms
 185: 0.023794ms
 186: 0.031025ms
 187: 0.030922ms
 188: 0.024021ms
 189: 0.031547ms
 190: 0.033445ms
 191: 0.031536ms
 192: 0.024656ms
 193: 0.032383ms
 194: 0.030880ms
 195: 0.023659ms
 196: 0.023584ms
 197: 0.030086ms
 198: 0.030563ms
 199: 0.024069ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 32^3
Threads             : 17
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 0.033473 ms
Runtime per batch   : 0.033473 ms
SD                  : 0.061804 ms
Q1                  : 0.023621 ms
Median              : 0.030700 ms
Q3                  : 0.031272 ms
