Expm 1: Only FFT
N=32, dim=3, Num: 32768

Printing individual runtimes:
 0: 1.924194ms
 1: 0.040356ms
 2: 0.036843ms
 3: 0.031151ms
 4: 0.036213ms
 5: 0.035410ms
 6: 0.038119ms
 7: 0.037881ms
 8: 0.038903ms
 9: 0.033019ms
 10: 0.030856ms
 11: 0.023831ms
 12: 0.037778ms
 13: 0.032456ms
 14: 0.039193ms
 15: 0.030749ms
 16: 0.023663ms
 17: 0.038036ms
 18: 0.032571ms
 19: 0.024113ms
 20: 0.032198ms
 21: 0.024239ms
 22: 0.044278ms
 23: 0.024234ms
 24: 0.037829ms
 25: 0.025592ms
 26: 0.033519ms
 27: 0.041804ms
 28: 0.024309ms
 29: 0.031814ms
 30: 0.031489ms
 31: 0.040356ms
 32: 0.030609ms
 33: 0.024001ms
 34: 0.023740ms
 35: 0.030911ms
 36: 0.023904ms
 37: 0.031405ms
 38: 0.033405ms
 39: 0.024177ms
 40: 0.031472ms
 41: 0.031843ms
 42: 0.037873ms
 43: 0.031385ms
 44: 0.032880ms
 45: 0.030548ms
 46: 0.024928ms
 47: 0.036110ms
 48: 0.023730ms
 49: 0.031924ms
 50: 0.031108ms
 51: 0.040685ms
 52: 0.030931ms
 53: 0.033553ms
 54: 0.024140ms
 55: 0.031151ms
 56: 0.024283ms
 57: 0.030841ms
 58: 0.031265ms
 59: 0.024195ms
 60: 0.030898ms
 61: 0.031863ms
 62: 0.037665ms
 63: 0.031528ms
 64: 0.024621ms
 65: 0.036198ms
 66: 0.033602ms
 67: 0.024094ms
 68: 0.037954ms
 69: 0.023613ms
 70: 0.031308ms
 71: 0.023857ms
 72: 0.030794ms
 73: 0.032173ms
 74: 0.024455ms
 75: 0.032213ms
 76: 0.023749ms
 77: 0.031352ms
 78: 0.022945ms
 79: 0.023786ms
 80: 0.030997ms
 81: 0.024368ms
 82: 0.023406ms
 83: 0.035004ms
 84: 0.023811ms
 85: 0.037233ms
 86: 0.035405ms
 87: 0.037181ms
 88: 0.031168ms
 89: 0.024088ms
 90: 0.030945ms
 91: 0.025432ms
 92: 0.031108ms
 93: 0.037009ms
 94: 0.023854ms
 95: 0.030940ms
 96: 0.033706ms
 97: 0.037365ms
 98: 0.030778ms
 99: 0.024673ms
 100: 0.037073ms
 101: 0.023675ms
 102: 0.035207ms
 103: 0.033624ms
 104: 0.024174ms
 105: 0.037932ms
 106: 0.023194ms
 107: 0.031238ms
 108: 0.033425ms
 109: 0.033832ms
 110: 0.031084ms
 111: 0.023931ms
 112: 0.031412ms
 113: 0.031086ms
 114: 0.033373ms
 115: 0.031576ms
 116: 0.033995ms
 117: 0.037727ms
 118: 0.030912ms
 119: 0.024085ms
 120: 0.031206ms
 121: 0.033117ms
 122: 0.033469ms
 123: 0.031574ms
 124: 0.031431ms
 125: 0.031296ms
 126: 0.024891ms
 127: 0.030597ms
 128: 0.038128ms
 129: 0.023561ms
 130: 0.030876ms
 131: 0.031723ms
 132: 0.033598ms
 133: 0.037960ms
 134: 0.023386ms
 135: 0.030975ms
 136: 0.037340ms
 137: 0.040533ms
 138: 0.032249ms
 139: 0.033927ms
 140: 0.031094ms
 141: 0.031345ms
 142: 0.024146ms
 143: 0.031790ms
 144: 0.024336ms
 145: 0.030403ms
 146: 0.031026ms
 147: 0.037730ms
 148: 0.031735ms
 149: 0.031065ms
 150: 0.031314ms
 151: 0.032018ms
 152: 0.024296ms
 153: 0.030830ms
 154: 0.038477ms
 155: 0.037643ms
 156: 0.030964ms
 157: 0.030546ms
 158: 0.031414ms
 159: 0.023768ms
 160: 0.033337ms
 161: 0.023849ms
 162: 0.023681ms
 163: 0.032222ms
 164: 0.023728ms
 165: 0.032170ms
 166: 0.031453ms
 167: 0.023681ms
 168: 0.031593ms
 169: 0.034944ms
 170: 0.033668ms
 171: 0.030849ms
 172: 0.024227ms
 173: 0.031369ms
 174: 0.023522ms
 175: 0.037362ms
 176: 0.031001ms
 177: 0.027471ms
 178: 0.025437ms
 179: 0.023901ms
 180: 0.030807ms
 181: 0.024507ms
 182: 0.033430ms
 183: 0.031074ms
 184: 0.031755ms
 185: 0.030769ms
 186: 0.031554ms
 187: 0.024071ms
 188: 0.038735ms
 189: 0.023698ms
 190: 0.031528ms
 191: 0.024409ms
 192: 0.036564ms
 193: 0.037774ms
 194: 0.023970ms
 195: 0.030954ms
 196: 0.023862ms
 197: 0.032997ms
 198: 0.030635ms
 199: 0.033181ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 32^3
Threads             : 35
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 0.040286 ms
Runtime per batch   : 0.040286 ms
SD                  : 0.133641 ms
Q1                  : 0.024507 ms
Median              : 0.031302 ms
Q3                  : 0.033598 ms
