Expm 1: Only FFT
N=32, dim=3, Num: 32768

Printing individual runtimes:
 0: 2.338507ms
 1: 0.023472ms
 2: 0.034072ms
 3: 0.033011ms
 4: 0.038562ms
 5: 0.031159ms
 6: 0.031946ms
 7: 0.031932ms
 8: 0.031275ms
 9: 0.030900ms
 10: 0.031513ms
 11: 0.031264ms
 12: 0.031207ms
 13: 0.031028ms
 14: 0.032553ms
 15: 0.030431ms
 16: 0.040345ms
 17: 0.037160ms
 18: 0.036238ms
 19: 0.034905ms
 20: 0.031261ms
 21: 0.031394ms
 22: 0.033043ms
 23: 0.037887ms
 24: 0.031063ms
 25: 0.030432ms
 26: 0.039986ms
 27: 0.024217ms
 28: 0.030653ms
 29: 0.033550ms
 30: 0.030804ms
 31: 0.035646ms
 32: 0.024062ms
 33: 0.030802ms
 34: 0.023519ms
 35: 0.031926ms
 36: 0.030802ms
 37: 0.030754ms
 38: 0.031198ms
 39: 0.030903ms
 40: 0.040068ms
 41: 0.031207ms
 42: 0.022977ms
 43: 0.031129ms
 44: 0.023347ms
 45: 0.037397ms
 46: 0.033895ms
 47: 0.033154ms
 48: 0.037484ms
 49: 0.030877ms
 50: 0.031589ms
 51: 0.036941ms
 52: 0.024046ms
 53: 0.031345ms
 54: 0.023548ms
 55: 0.038121ms
 56: 0.031198ms
 57: 0.032197ms
 58: 0.032020ms
 59: 0.023985ms
 60: 0.031436ms
 61: 0.031635ms
 62: 0.024343ms
 63: 0.031752ms
 64: 0.030858ms
 65: 0.032884ms
 66: 0.031701ms
 67: 0.024082ms
 68: 0.030628ms
 69: 0.025018ms
 70: 0.033413ms
 71: 0.034513ms
 72: 0.034169ms
 73: 0.037942ms
 74: 0.024352ms
 75: 0.023805ms
 76: 0.030979ms
 77: 0.024051ms
 78: 0.030673ms
 79: 0.024258ms
 80: 0.024453ms
 81: 0.031545ms
 82: 0.024690ms
 83: 0.023773ms
 84: 0.035421ms
 85: 0.034744ms
 86: 0.036881ms
 87: 0.023592ms
 88: 0.031104ms
 89: 0.034138ms
 90: 0.023348ms
 91: 0.034322ms
 92: 0.023840ms
 93: 0.030781ms
 94: 0.031244ms
 95: 0.024202ms
 96: 0.030861ms
 97: 0.023873ms
 98: 0.031345ms
 99: 0.032494ms
 100: 0.033658ms
 101: 0.030741ms
 102: 0.023178ms
 103: 0.037227ms
 104: 0.033214ms
 105: 0.024191ms
 106: 0.035977ms
 107: 0.031125ms
 108: 0.031575ms
 109: 0.037522ms
 110: 0.024057ms
 111: 0.030781ms
 112: 0.023402ms
 113: 0.031411ms
 114: 0.037533ms
 115: 0.025018ms
 116: 0.030837ms
 117: 0.024490ms
 118: 0.031116ms
 119: 0.030895ms
 120: 0.024063ms
 121: 0.031039ms
 122: 0.031545ms
 123: 0.024258ms
 124: 0.035410ms
 125: 0.023371ms
 126: 0.032020ms
 127: 0.034365ms
 128: 0.037661ms
 129: 0.033428ms
 130: 0.023824ms
 131: 0.031414ms
 132: 0.039963ms
 133: 0.032184ms
 134: 0.031335ms
 135: 0.024179ms
 136: 0.037681ms
 137: 0.033439ms
 138: 0.040778ms
 139: 0.031844ms
 140: 0.023938ms
 141: 0.031064ms
 142: 0.033488ms
 143: 0.024812ms
 144: 0.038588ms
 145: 0.024072ms
 146: 0.030633ms
 147: 0.026125ms
 148: 0.033101ms
 149: 0.031377ms
 150: 0.038948ms
 151: 0.038139ms
 152: 0.040041ms
 153: 0.023969ms
 154: 0.030815ms
 155: 0.031027ms
 156: 0.030949ms
 157: 0.024186ms
 158: 0.023574ms
 159: 0.030621ms
 160: 0.024114ms
 161: 0.030913ms
 162: 0.038127ms
 163: 0.040332ms
 164: 0.031641ms
 165: 0.040975ms
 166: 0.030109ms
 167: 0.031483ms
 168: 0.023458ms
 169: 0.031455ms
 170: 0.043396ms
 171: 0.023869ms
 172: 0.031842ms
 173: 0.023786ms
 174: 0.036870ms
 175: 0.040839ms
 176: 0.033748ms
 177: 0.030839ms
 178: 0.036787ms
 179: 0.039721ms
 180: 0.030968ms
 181: 0.023902ms
 182: 0.024056ms
 183: 0.034143ms
 184: 0.033125ms
 185: 0.035660ms
 186: 0.023871ms
 187: 0.030438ms
 188: 0.035495ms
 189: 0.036944ms
 190: 0.031366ms
 191: 0.023786ms
 192: 0.031947ms
 193: 0.024130ms
 194: 0.031027ms
 195: 0.031598ms
 196: 0.023552ms
 197: 0.031210ms
 198: 0.036477ms
 199: 0.030662ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 32^3
Threads             : 36
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 0.042555 ms
Runtime per batch   : 0.042555 ms
SD                  : 0.162831 ms
Q1                  : 0.025018 ms
Median              : 0.031003 ms
Q3                  : 0.033748 ms
