Expm 1: Only FFT
N=64, dim=3, Num: 262144

Printing individual runtimes:
 0: 2.756761ms
 1: 0.207336ms
 2: 0.204964ms
 3: 0.203296ms
 4: 0.188199ms
 5: 0.203166ms
 6: 0.203748ms
 7: 0.202843ms
 8: 0.205419ms
 9: 0.203816ms
 10: 0.202558ms
 11: 0.202822ms
 12: 0.205260ms
 13: 0.178343ms
 14: 0.207853ms
 15: 0.201837ms
 16: 0.195342ms
 17: 0.203225ms
 18: 0.203315ms
 19: 0.200992ms
 20: 0.201609ms
 21: 0.182310ms
 22: 0.205656ms
 23: 0.201403ms
 24: 0.201342ms
 25: 0.203462ms
 26: 0.201554ms
 27: 0.202602ms
 28: 0.200807ms
 29: 0.205922ms
 30: 0.202826ms
 31: 0.200088ms
 32: 0.198780ms
 33: 0.237557ms
 34: 0.215456ms
 35: 0.214327ms
 36: 0.215934ms
 37: 0.215822ms
 38: 0.215094ms
 39: 0.213969ms
 40: 0.211919ms
 41: 0.213657ms
 42: 0.215291ms
 43: 0.220759ms
 44: 0.214887ms
 45: 0.213954ms
 46: 0.201497ms
 47: 0.214925ms
 48: 0.209665ms
 49: 0.215330ms
 50: 0.216275ms
 51: 0.215608ms
 52: 0.213658ms
 53: 0.220230ms
 54: 0.230252ms
 55: 0.229522ms
 56: 0.213672ms
 57: 0.226235ms
 58: 0.234048ms
 59: 0.223931ms
 60: 0.232928ms
 61: 0.229238ms
 62: 0.226558ms
 63: 0.230038ms
 64: 0.229458ms
 65: 0.225915ms
 66: 0.228941ms
 67: 0.227606ms
 68: 0.228786ms
 69: 0.227029ms
 70: 0.232090ms
 71: 0.233036ms
 72: 0.223570ms
 73: 0.229077ms
 74: 0.225579ms
 75: 0.225797ms
 76: 0.236755ms
 77: 0.224472ms
 78: 0.225244ms
 79: 0.230908ms
 80: 0.227459ms
 81: 0.232311ms
 82: 0.225094ms
 83: 0.233237ms
 84: 0.230247ms
 85: 0.227619ms
 86: 0.227159ms
 87: 0.226180ms
 88: 0.224629ms
 89: 1.437238ms
 90: 0.229279ms
 91: 0.230857ms
 92: 0.239969ms
 93: 0.219630ms
 94: 0.235592ms
 95: 0.227689ms
 96: 0.228975ms
 97: 0.233148ms
 98: 0.229147ms
 99: 0.229580ms
 100: 0.244208ms
 101: 0.233000ms
 102: 0.228415ms
 103: 0.233382ms
 104: 0.228325ms
 105: 0.228192ms
 106: 0.233331ms
 107: 0.234534ms
 108: 0.233178ms
 109: 0.226006ms
 110: 0.229207ms
 111: 0.232010ms
 112: 0.227377ms
 113: 0.227811ms
 114: 0.233429ms
 115: 0.228274ms
 116: 0.229372ms
 117: 0.237732ms
 118: 0.236257ms
 119: 0.225836ms
 120: 0.238464ms
 121: 0.231447ms
 122: 0.230345ms
 123: 0.240496ms
 124: 0.236949ms
 125: 0.231803ms
 126: 0.234896ms
 127: 0.229136ms
 128: 0.229974ms
 129: 0.234565ms
 130: 0.227844ms
 131: 0.228709ms
 132: 0.227696ms
 133: 0.238504ms
 134: 0.235712ms
 135: 0.233333ms
 136: 0.230660ms
 137: 0.240124ms
 138: 0.227375ms
 139: 0.233588ms
 140: 0.233321ms
 141: 0.228002ms
 142: 0.231017ms
 143: 0.228638ms
 144: 0.229614ms
 145: 0.230516ms
 146: 0.236116ms
 147: 0.229014ms
 148: 0.234059ms
 149: 0.237800ms
 150: 0.234249ms
 151: 0.236594ms
 152: 0.239042ms
 153: 0.228390ms
 154: 0.232288ms
 155: 0.233555ms
 156: 0.224760ms
 157: 0.224747ms
 158: 0.236965ms
 159: 0.228290ms
 160: 0.220036ms
 161: 0.232808ms
 162: 0.230127ms
 163: 0.222695ms
 164: 0.233511ms
 165: 0.235567ms
 166: 0.228400ms
 167: 0.236332ms
 168: 0.232649ms
 169: 0.234958ms
 170: 0.236050ms
 171: 0.234521ms
 172: 0.227797ms
 173: 0.239134ms
 174: 0.232183ms
 175: 0.229337ms
 176: 0.233147ms
 177: 0.231208ms
 178: 0.230270ms
 179: 0.229379ms
 180: 0.227638ms
 181: 0.235704ms
 182: 0.229781ms
 183: 0.244755ms
 184: 0.232136ms
 185: 0.235196ms
 186: 0.228343ms
 187: 0.229870ms
 188: 0.229300ms
 189: 0.230742ms
 190: 0.230872ms
 191: 0.228839ms
 192: 0.228680ms
 193: 0.230277ms
 194: 0.224930ms
 195: 0.226512ms
 196: 0.230561ms
 197: 0.232506ms
 198: 0.230207ms
 199: 0.234467ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 64^3
Threads             : 7
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 0.243104 ms
Runtime per batch   : 0.243104 ms
SD                  : 0.198042 ms
Q1                  : 0.215934 ms
Median              : 0.228812 ms
Q3                  : 0.232928 ms
