Expm 1: Only FFT
N=64, dim=3, Num: 262144

Printing individual runtimes:
 0: 0.550895ms
 1: 0.382342ms
 2: 0.383474ms
 3: 0.377549ms
 4: 0.374079ms
 5: 0.380131ms
 6: 0.379811ms
 7: 0.388903ms
 8: 0.380302ms
 9: 0.382237ms
 10: 0.379602ms
 11: 0.385867ms
 12: 0.384285ms
 13: 0.378616ms
 14: 0.375070ms
 15: 0.384211ms
 16: 0.540546ms
 17: 0.486820ms
 18: 0.496471ms
 19: 0.511921ms
 20: 0.500652ms
 21: 0.507959ms
 22: 0.495376ms
 23: 0.493459ms
 24: 0.494118ms
 25: 0.519631ms
 26: 0.501502ms
 27: 0.508984ms
 28: 0.496308ms
 29: 0.497133ms
 30: 0.494914ms
 31: 0.493903ms
 32: 0.499082ms
 33: 0.497404ms
 34: 0.502490ms
 35: 0.495413ms
 36: 0.490366ms
 37: 0.497525ms
 38: 0.495789ms
 39: 0.492504ms
 40: 0.491444ms
 41: 0.501103ms
 42: 0.490469ms
 43: 0.505908ms
 44: 0.502971ms
 45: 0.498351ms
 46: 0.489503ms
 47: 0.489589ms
 48: 0.497741ms
 49: 0.522820ms
 50: 0.520702ms
 51: 0.498897ms
 52: 0.503275ms
 53: 0.488686ms
 54: 0.485843ms
 55: 0.496621ms
 56: 0.501402ms
 57: 0.490157ms
 58: 0.502765ms
 59: 0.489961ms
 60: 0.494798ms
 61: 0.490365ms
 62: 0.492678ms
 63: 0.506321ms
 64: 0.512804ms
 65: 0.500617ms
 66: 0.492851ms
 67: 0.492091ms
 68: 0.489373ms
 69: 0.489781ms
 70: 0.491462ms
 71: 0.528376ms
 72: 0.496516ms
 73: 0.493617ms
 74: 0.492324ms
 75: 0.497470ms
 76: 0.501874ms
 77: 0.498509ms
 78: 0.504904ms
 79: 0.495315ms
 80: 0.490831ms
 81: 0.502264ms
 82: 0.485143ms
 83: 0.499903ms
 84: 0.494327ms
 85: 0.496305ms
 86: 0.805020ms
 87: 0.494870ms
 88: 0.510074ms
 89: 0.504895ms
 90: 0.494074ms
 91: 0.496756ms
 92: 0.489816ms
 93: 0.494783ms
 94: 0.485891ms
 95: 0.496699ms
 96: 0.519280ms
 97: 0.495854ms
 98: 0.495043ms
 99: 0.492630ms
 100: 0.491881ms
 101: 0.488313ms
 102: 0.502761ms
 103: 0.503443ms
 104: 0.494776ms
 105: 0.497434ms
 106: 0.492027ms
 107: 0.500259ms
 108: 0.492874ms
 109: 0.502453ms
 110: 0.493605ms
 111: 0.529923ms
 112: 0.498589ms
 113: 0.503481ms
 114: 0.482701ms
 115: 0.492392ms
 116: 0.492790ms
 117: 0.499523ms
 118: 0.505843ms
 119: 0.503088ms
 120: 0.493643ms
 121: 0.495167ms
 122: 0.493792ms
 123: 0.497357ms
 124: 0.493038ms
 125: 0.494281ms
 126: 0.531857ms
 127: 0.505923ms
 128: 0.495984ms
 129: 0.491423ms
 130: 0.490896ms
 131: 0.483315ms
 132: 0.499147ms
 133: 0.506512ms
 134: 0.511286ms
 135: 0.495058ms
 136: 0.493402ms
 137: 0.484863ms
 138: 0.494942ms
 139: 0.486633ms
 140: 0.504532ms
 141: 0.500777ms
 142: 0.497480ms
 143: 0.497114ms
 144: 0.489196ms
 145: 0.504008ms
 146: 0.491403ms
 147: 0.508963ms
 148: 0.497633ms
 149: 0.499341ms
 150: 0.500700ms
 151: 0.492072ms
 152: 0.488135ms
 153: 0.493070ms
 154: 0.480612ms
 155: 0.496097ms
 156: 0.509095ms
 157: 0.500774ms
 158: 0.498305ms
 159: 0.493629ms
 160: 0.489480ms
 161: 0.486812ms
 162: 0.497131ms
 163: 0.494830ms
 164: 0.499366ms
 165: 0.493644ms
 166: 0.492657ms
 167: 0.522709ms
 168: 0.496832ms
 169: 0.493889ms
 170: 0.519139ms
 171: 0.503225ms
 172: 0.495554ms
 173: 0.488503ms
 174: 0.484115ms
 175: 0.490167ms
 176: 0.490951ms
 177: 0.504944ms
 178: 0.501731ms
 179: 0.495518ms
 180: 0.486294ms
 181: 0.488047ms
 182: 0.489813ms
 183: 0.493834ms
 184: 0.498557ms
 185: 0.534949ms
 186: 0.498825ms
 187: 0.498624ms
 188: 0.492150ms
 189: 0.507598ms
 190: 0.490457ms
 191: 0.493406ms
 192: 0.503017ms
 193: 0.494583ms
 194: 0.492608ms
 195: 0.491371ms
 196: 0.499802ms
 197: 0.489333ms
 198: 0.496904ms
 199: 0.505715ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 64^3
Threads             : 2
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 0.490945 ms
Runtime per batch   : 0.490945 ms
SD                  : 0.039305 ms
Q1                  : 0.490831 ms
Median              : 0.495186 ms
Q3                  : 0.500774 ms
