Expm 1: Only FFT
N=64, dim=3, Num: 262144

Printing individual runtimes:
 0: 4.668472ms
 1: 0.152282ms
 2: 0.127654ms
 3: 0.147711ms
 4: 0.126584ms
 5: 0.156282ms
 6: 0.156615ms
 7: 0.146411ms
 8: 0.145842ms
 9: 0.145467ms
 10: 0.147130ms
 11: 0.148943ms
 12: 0.157210ms
 13: 0.155229ms
 14: 0.156887ms
 15: 0.157971ms
 16: 0.147615ms
 17: 0.146639ms
 18: 0.152311ms
 19: 0.151863ms
 20: 0.158793ms
 21: 0.157355ms
 22: 0.135019ms
 23: 0.149842ms
 24: 0.151123ms
 25: 0.151970ms
 26: 0.145608ms
 27: 0.152532ms
 28: 0.159201ms
 29: 0.160839ms
 30: 0.160519ms
 31: 0.150348ms
 32: 0.150937ms
 33: 0.148479ms
 34: 0.153461ms
 35: 0.162486ms
 36: 0.160084ms
 37: 0.151691ms
 38: 0.150338ms
 39: 0.134823ms
 40: 0.152260ms
 41: 0.148904ms
 42: 0.158622ms
 43: 0.164931ms
 44: 0.133359ms
 45: 0.151024ms
 46: 0.150596ms
 47: 0.149110ms
 48: 0.151041ms
 49: 0.160321ms
 50: 0.148621ms
 51: 0.160332ms
 52: 0.155283ms
 53: 0.134170ms
 54: 0.177318ms
 55: 0.161534ms
 56: 0.163521ms
 57: 0.165310ms
 58: 0.152389ms
 59: 0.158359ms
 60: 0.161659ms
 61: 0.158470ms
 62: 0.167234ms
 63: 0.165769ms
 64: 0.163575ms
 65: 0.164481ms
 66: 0.158183ms
 67: 0.157552ms
 68: 0.166562ms
 69: 0.176733ms
 70: 0.178870ms
 71: 0.164325ms
 72: 0.166540ms
 73: 0.163574ms
 74: 0.160612ms
 75: 0.172863ms
 76: 0.164875ms
 77: 0.163685ms
 78: 0.164664ms
 79: 0.165127ms
 80: 0.171294ms
 81: 0.167975ms
 82: 0.170023ms
 83: 0.165477ms
 84: 0.179316ms
 85: 0.174173ms
 86: 0.177085ms
 87: 0.165626ms
 88: 0.177311ms
 89: 0.169200ms
 90: 1.388996ms
 91: 0.171686ms
 92: 0.167123ms
 93: 0.166573ms
 94: 0.166016ms
 95: 0.167256ms
 96: 0.164573ms
 97: 0.169178ms
 98: 0.164986ms
 99: 0.177556ms
 100: 0.164090ms
 101: 0.169796ms
 102: 0.169063ms
 103: 0.178979ms
 104: 0.170032ms
 105: 0.179584ms
 106: 0.168937ms
 107: 0.172549ms
 108: 0.169844ms
 109: 0.182092ms
 110: 0.169265ms
 111: 0.169557ms
 112: 0.187537ms
 113: 0.184927ms
 114: 0.177210ms
 115: 0.170235ms
 116: 0.169144ms
 117: 0.171665ms
 118: 0.178033ms
 119: 0.171732ms
 120: 0.169111ms
 121: 0.171351ms
 122: 0.180824ms
 123: 0.169331ms
 124: 0.169114ms
 125: 0.170713ms
 126: 0.168946ms
 127: 0.173808ms
 128: 0.170914ms
 129: 0.179074ms
 130: 0.169591ms
 131: 0.171274ms
 132: 0.170503ms
 133: 0.178312ms
 134: 0.177369ms
 135: 0.167875ms
 136: 0.171647ms
 137: 0.178304ms
 138: 0.180670ms
 139: 0.170184ms
 140: 0.171386ms
 141: 0.169844ms
 142: 0.169226ms
 143: 0.171636ms
 144: 0.176176ms
 145: 0.171954ms
 146: 0.168206ms
 147: 0.170669ms
 148: 0.177877ms
 149: 0.169587ms
 150: 0.175199ms
 151: 0.170492ms
 152: 0.175556ms
 153: 0.169554ms
 154: 0.176564ms
 155: 0.169855ms
 156: 0.179248ms
 157: 0.168588ms
 158: 0.172293ms
 159: 0.180049ms
 160: 0.169488ms
 161: 0.169934ms
 162: 0.167936ms
 163: 0.179557ms
 164: 0.180985ms
 165: 0.170315ms
 166: 0.170272ms
 167: 0.171094ms
 168: 0.168597ms
 169: 0.181424ms
 170: 0.175210ms
 171: 0.169492ms
 172: 0.172014ms
 173: 0.168008ms
 174: 0.173088ms
 175: 0.173002ms
 176: 0.177821ms
 177: 0.172767ms
 178: 0.169739ms
 179: 0.170971ms
 180: 0.175705ms
 181: 0.175533ms
 182: 0.170733ms
 183: 0.168476ms
 184: 0.165359ms
 185: 0.176611ms
 186: 0.175211ms
 187: 0.168099ms
 188: 0.174837ms
 189: 0.170381ms
 190: 0.170837ms
 191: 0.174766ms
 192: 0.180589ms
 193: 0.173482ms
 194: 0.174227ms
 195: 0.171046ms
 196: 0.170219ms
 197: 0.172182ms
 198: 0.170096ms
 199: 0.168888ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 64^3
Threads             : 11
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 0.194252 ms
Runtime per batch   : 0.194252 ms
SD                  : 0.328882 ms
Q1                  : 0.158793 ms
Median              : 0.169129 ms
Q3                  : 0.172293 ms
