Expm 1: Only FFT
N=64, dim=3, Num: 262144

Printing individual runtimes:
 0: 0.872427ms
 1: 0.207791ms
 2: 0.206688ms
 3: 0.205017ms
 4: 0.207346ms
 5: 0.208201ms
 6: 0.191613ms
 7: 0.206510ms
 8: 0.204083ms
 9: 0.207723ms
 10: 0.208905ms
 11: 0.202567ms
 12: 0.207770ms
 13: 0.208637ms
 14: 0.203905ms
 15: 0.205013ms
 16: 0.205878ms
 17: 0.207303ms
 18: 0.239232ms
 19: 0.217181ms
 20: 0.219331ms
 21: 0.217238ms
 22: 0.216159ms
 23: 0.225665ms
 24: 0.221637ms
 25: 0.214686ms
 26: 0.216573ms
 27: 0.218730ms
 28: 0.216604ms
 29: 0.216946ms
 30: 0.218195ms
 31: 0.217019ms
 32: 0.215289ms
 33: 0.214833ms
 34: 0.218833ms
 35: 0.218195ms
 36: 0.220325ms
 37: 0.216495ms
 38: 0.218878ms
 39: 0.218697ms
 40: 0.252929ms
 41: 0.232521ms
 42: 0.236616ms
 43: 0.237755ms
 44: 0.234168ms
 45: 0.231279ms
 46: 0.233190ms
 47: 0.231791ms
 48: 0.229738ms
 49: 0.230611ms
 50: 0.234721ms
 51: 0.230507ms
 52: 0.235162ms
 53: 0.234181ms
 54: 0.232656ms
 55: 0.235989ms
 56: 0.232663ms
 57: 0.230326ms
 58: 0.229842ms
 59: 0.234447ms
 60: 0.236881ms
 61: 0.236016ms
 62: 0.238389ms
 63: 0.229772ms
 64: 0.235425ms
 65: 0.227844ms
 66: 0.231777ms
 67: 0.236976ms
 68: 0.238434ms
 69: 0.229797ms
 70: 0.236762ms
 71: 0.231534ms
 72: 0.234257ms
 73: 0.266525ms
 74: 0.255020ms
 75: 0.253583ms
 76: 0.254711ms
 77: 0.248128ms
 78: 0.257057ms
 79: 0.250922ms
 80: 0.248095ms
 81: 0.247272ms
 82: 0.249433ms
 83: 0.254023ms
 84: 0.262306ms
 85: 0.246658ms
 86: 0.250283ms
 87: 0.250820ms
 88: 0.248657ms
 89: 0.936073ms
 90: 0.256873ms
 91: 0.245384ms
 92: 0.244848ms
 93: 0.250097ms
 94: 0.250505ms
 95: 0.250495ms
 96: 0.244224ms
 97: 0.245549ms
 98: 0.248962ms
 99: 0.246218ms
 100: 0.250701ms
 101: 0.247581ms
 102: 0.243411ms
 103: 0.252175ms
 104: 0.245354ms
 105: 0.249970ms
 106: 0.246855ms
 107: 0.252412ms
 108: 0.262838ms
 109: 0.249120ms
 110: 0.247019ms
 111: 0.249489ms
 112: 0.244700ms
 113: 0.247821ms
 114: 0.248424ms
 115: 0.249109ms
 116: 0.254910ms
 117: 0.246750ms
 118: 0.246322ms
 119: 0.244065ms
 120: 0.245761ms
 121: 0.244957ms
 122: 0.250417ms
 123: 0.246255ms
 124: 0.252063ms
 125: 0.259583ms
 126: 0.246397ms
 127: 0.243036ms
 128: 0.251076ms
 129: 0.253947ms
 130: 0.245448ms
 131: 0.246883ms
 132: 0.243720ms
 133: 0.242234ms
 134: 0.246322ms
 135: 0.254132ms
 136: 0.246440ms
 137: 0.249355ms
 138: 0.246599ms
 139: 0.244986ms
 140: 0.249216ms
 141: 0.244400ms
 142: 0.245961ms
 143: 0.245515ms
 144: 0.242403ms
 145: 0.250133ms
 146: 0.247134ms
 147: 0.244611ms
 148: 0.256516ms
 149: 0.256011ms
 150: 0.252258ms
 151: 0.244312ms
 152: 0.250116ms
 153: 0.246406ms
 154: 0.247367ms
 155: 0.243744ms
 156: 0.246627ms
 157: 0.246036ms
 158: 0.249188ms
 159: 0.259578ms
 160: 0.254532ms
 161: 0.245348ms
 162: 0.246845ms
 163: 0.251959ms
 164: 0.253764ms
 165: 0.250880ms
 166: 0.250143ms
 167: 0.248837ms
 168: 0.250044ms
 169: 0.244488ms
 170: 0.256081ms
 171: 0.251001ms
 172: 0.249510ms
 173: 0.247659ms
 174: 0.253132ms
 175: 0.242509ms
 176: 0.251737ms
 177: 0.244401ms
 178: 0.249841ms
 179: 0.250278ms
 180: 0.247191ms
 181: 0.246551ms
 182: 0.247360ms
 183: 0.247430ms
 184: 0.255524ms
 185: 0.250323ms
 186: 0.242517ms
 187: 0.248881ms
 188: 0.248190ms
 189: 0.251005ms
 190: 0.245817ms
 191: 0.247701ms
 192: 0.251735ms
 193: 0.248543ms
 194: 0.251720ms
 195: 0.251205ms
 196: 0.249445ms
 197: 0.247989ms
 198: 0.247711ms
 199: 0.240859ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 64^3
Threads             : 6
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 0.246193 ms
Runtime per batch   : 0.246193 ms
SD                  : 0.067908 ms
Q1                  : 0.231777 ms
Median              : 0.245999 ms
Q3                  : 0.250044 ms
