Expm 1: Only FFT
N=64, dim=3, Num: 262144

Printing individual runtimes:
 0: 8.645378ms
 1: 0.135196ms
 2: 0.135862ms
 3: 0.135528ms
 4: 0.137275ms
 5: 0.136994ms
 6: 0.138299ms
 7: 0.135983ms
 8: 0.133167ms
 9: 0.135256ms
 10: 0.135811ms
 11: 0.125972ms
 12: 0.114647ms
 13: 0.139415ms
 14: 0.137866ms
 15: 0.136421ms
 16: 0.136423ms
 17: 0.135683ms
 18: 0.154852ms
 19: 0.137699ms
 20: 0.141588ms
 21: 0.139823ms
 22: 0.142658ms
 23: 0.139441ms
 24: 0.136331ms
 25: 0.138550ms
 26: 0.143203ms
 27: 0.137397ms
 28: 0.138211ms
 29: 0.138388ms
 30: 0.137198ms
 31: 0.134910ms
 32: 0.138962ms
 33: 0.170831ms
 34: 0.153866ms
 35: 0.161098ms
 36: 0.162585ms
 37: 0.143226ms
 38: 0.143253ms
 39: 0.141109ms
 40: 0.156241ms
 41: 0.150570ms
 42: 0.150997ms
 43: 0.157369ms
 44: 0.164100ms
 45: 0.141986ms
 46: 0.153986ms
 47: 0.143117ms
 48: 0.151824ms
 49: 0.141047ms
 50: 0.157576ms
 51: 0.163677ms
 52: 0.152407ms
 53: 0.150291ms
 54: 0.164411ms
 55: 0.152725ms
 56: 0.163518ms
 57: 0.160260ms
 58: 0.155108ms
 59: 0.144692ms
 60: 0.153910ms
 61: 0.148439ms
 62: 0.154204ms
 63: 0.163262ms
 64: 0.154529ms
 65: 0.147945ms
 66: 0.146295ms
 67: 0.147648ms
 68: 0.157908ms
 69: 0.149376ms
 70: 0.163588ms
 71: 0.155945ms
 72: 0.170836ms
 73: 0.157840ms
 74: 0.155271ms
 75: 0.155375ms
 76: 0.164910ms
 77: 0.150782ms
 78: 0.153773ms
 79: 0.145550ms
 80: 0.154837ms
 81: 0.145040ms
 82: 0.165939ms
 83: 0.155740ms
 84: 0.155336ms
 85: 0.152914ms
 86: 0.156101ms
 87: 0.144373ms
 88: 0.163115ms
 89: 0.156898ms
 90: 0.553076ms
 91: 0.149685ms
 92: 0.154186ms
 93: 0.158235ms
 94: 0.162822ms
 95: 0.152548ms
 96: 0.160116ms
 97: 0.162359ms
 98: 0.158382ms
 99: 0.147023ms
 100: 0.156998ms
 101: 0.163451ms
 102: 0.161717ms
 103: 0.162340ms
 104: 0.156451ms
 105: 0.159319ms
 106: 0.144104ms
 107: 0.166504ms
 108: 0.148664ms
 109: 0.148967ms
 110: 0.150098ms
 111: 0.155805ms
 112: 0.165260ms
 113: 0.157840ms
 114: 0.163599ms
 115: 0.157588ms
 116: 0.164137ms
 117: 0.158905ms
 118: 0.172520ms
 119: 0.164436ms
 120: 0.165258ms
 121: 0.152861ms
 122: 0.165835ms
 123: 0.166215ms
 124: 0.152220ms
 125: 0.164631ms
 126: 0.158865ms
 127: 0.164907ms
 128: 0.168292ms
 129: 0.161683ms
 130: 0.171772ms
 131: 0.155415ms
 132: 0.175235ms
 133: 0.177775ms
 134: 0.171459ms
 135: 0.170624ms
 136: 0.166427ms
 137: 0.162400ms
 138: 0.161798ms
 139: 0.167652ms
 140: 0.165550ms
 141: 0.165375ms
 142: 0.174259ms
 143: 0.158945ms
 144: 0.166926ms
 145: 0.168662ms
 146: 0.167717ms
 147: 0.165022ms
 148: 0.180179ms
 149: 0.165245ms
 150: 0.173971ms
 151: 0.172981ms
 152: 0.167549ms
 153: 0.159925ms
 154: 0.176001ms
 155: 0.172705ms
 156: 0.168239ms
 157: 0.173225ms
 158: 0.164807ms
 159: 0.159018ms
 160: 0.160316ms
 161: 0.177605ms
 162: 0.172048ms
 163: 0.173696ms
 164: 0.162146ms
 165: 0.166923ms
 166: 0.162162ms
 167: 0.164187ms
 168: 0.161408ms
 169: 0.176757ms
 170: 0.155692ms
 171: 0.166493ms
 172: 0.164466ms
 173: 0.174708ms
 174: 0.162958ms
 175: 0.159702ms
 176: 0.168104ms
 177: 0.166057ms
 178: 0.165030ms
 179: 0.166707ms
 180: 0.164191ms
 181: 0.175424ms
 182: 0.165838ms
 183: 0.166968ms
 184: 0.168194ms
 185: 0.164460ms
 186: 0.158791ms
 187: 0.171612ms
 188: 0.166123ms
 189: 0.167635ms
 190: 0.155844ms
 191: 0.164712ms
 192: 0.163144ms
 193: 0.172148ms
 194: 0.163600ms
 195: 0.167030ms
 196: 0.162250ms
 197: 0.161232ms
 198: 0.173754ms
 199: 0.174261ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 64^3
Threads             : 13
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 0.201445 ms
Runtime per batch   : 0.201445 ms
SD                  : 0.599346 ms
Q1                  : 0.149376 ms
Median              : 0.158613 ms
Q3                  : 0.165245 ms
