Expm 1: Only FFT
N=64, dim=3, Num: 262144

Printing individual runtimes:
 0: 4.682134ms
 1: 0.143267ms
 2: 0.139429ms
 3: 0.137670ms
 4: 0.137570ms
 5: 0.144316ms
 6: 0.140270ms
 7: 0.140176ms
 8: 0.144532ms
 9: 0.143220ms
 10: 0.138267ms
 11: 0.138967ms
 12: 0.143876ms
 13: 0.138501ms
 14: 0.143946ms
 15: 0.140029ms
 16: 0.143171ms
 17: 0.139745ms
 18: 0.166643ms
 19: 0.138740ms
 20: 0.139598ms
 21: 0.148015ms
 22: 0.140909ms
 23: 0.141763ms
 24: 0.142887ms
 25: 0.142388ms
 26: 0.143020ms
 27: 0.139523ms
 28: 0.151476ms
 29: 0.141126ms
 30: 0.140594ms
 31: 0.158905ms
 32: 0.145275ms
 33: 0.152496ms
 34: 0.153971ms
 35: 0.147601ms
 36: 0.166587ms
 37: 0.156702ms
 38: 0.148529ms
 39: 0.156975ms
 40: 0.145573ms
 41: 0.144967ms
 42: 0.164972ms
 43: 0.147117ms
 44: 0.164881ms
 45: 0.145439ms
 46: 0.147392ms
 47: 0.149379ms
 48: 0.160205ms
 49: 0.149827ms
 50: 0.160822ms
 51: 0.167147ms
 52: 0.150201ms
 53: 0.159507ms
 54: 0.165436ms
 55: 0.150759ms
 56: 0.157609ms
 57: 0.162271ms
 58: 0.162120ms
 59: 0.164445ms
 60: 0.149105ms
 61: 0.150703ms
 62: 0.164153ms
 63: 0.164282ms
 64: 0.170752ms
 65: 0.147529ms
 66: 0.155579ms
 67: 0.164470ms
 68: 0.158249ms
 69: 0.173077ms
 70: 0.162375ms
 71: 0.153172ms
 72: 0.160791ms
 73: 0.154455ms
 74: 0.162440ms
 75: 0.163463ms
 76: 0.156899ms
 77: 0.163631ms
 78: 0.153560ms
 79: 0.163711ms
 80: 0.172522ms
 81: 0.155598ms
 82: 0.162492ms
 83: 0.160601ms
 84: 0.176468ms
 85: 0.187856ms
 86: 0.177319ms
 87: 0.175149ms
 88: 0.173350ms
 89: 0.172030ms
 90: 1.671271ms
 91: 0.163974ms
 92: 0.168398ms
 93: 0.156878ms
 94: 0.163672ms
 95: 0.156422ms
 96: 0.168541ms
 97: 0.169001ms
 98: 0.163857ms
 99: 0.164418ms
 100: 0.160312ms
 101: 0.161909ms
 102: 0.169481ms
 103: 0.159437ms
 104: 0.171053ms
 105: 0.164901ms
 106: 0.179796ms
 107: 0.162990ms
 108: 0.163419ms
 109: 0.167535ms
 110: 0.156507ms
 111: 0.165461ms
 112: 0.155157ms
 113: 0.156679ms
 114: 0.172177ms
 115: 0.168911ms
 116: 0.170034ms
 117: 0.173288ms
 118: 0.162056ms
 119: 0.189431ms
 120: 0.165856ms
 121: 0.164241ms
 122: 0.154602ms
 123: 0.162227ms
 124: 0.175943ms
 125: 0.174438ms
 126: 0.162674ms
 127: 0.168460ms
 128: 0.162976ms
 129: 0.172028ms
 130: 0.161150ms
 131: 0.164098ms
 132: 0.166172ms
 133: 0.165683ms
 134: 0.165731ms
 135: 0.168465ms
 136: 0.163497ms
 137: 0.176003ms
 138: 0.172982ms
 139: 0.157327ms
 140: 0.164529ms
 141: 0.155285ms
 142: 0.157605ms
 143: 0.175253ms
 144: 0.167397ms
 145: 0.170196ms
 146: 0.156995ms
 147: 0.166198ms
 148: 0.165323ms
 149: 0.164590ms
 150: 0.171994ms
 151: 0.168941ms
 152: 0.162167ms
 153: 0.163049ms
 154: 0.163116ms
 155: 0.168279ms
 156: 0.161400ms
 157: 0.168589ms
 158: 0.150826ms
 159: 0.170251ms
 160: 0.166704ms
 161: 0.172169ms
 162: 0.163262ms
 163: 0.164689ms
 164: 0.169241ms
 165: 0.176892ms
 166: 0.162278ms
 167: 0.164189ms
 168: 0.164549ms
 169: 0.162439ms
 170: 0.164171ms
 171: 0.158941ms
 172: 0.161942ms
 173: 0.163071ms
 174: 0.168931ms
 175: 0.163290ms
 176: 0.167550ms
 177: 0.168798ms
 178: 0.164453ms
 179: 0.158566ms
 180: 0.165138ms
 181: 0.168538ms
 182: 0.169762ms
 183: 0.161617ms
 184: 0.176185ms
 185: 0.170496ms
 186: 0.167716ms
 187: 0.165697ms
 188: 0.164628ms
 189: 0.163879ms
 190: 0.162034ms
 191: 0.164650ms
 192: 0.152865ms
 193: 0.164953ms
 194: 0.161790ms
 195: 0.163660ms
 196: 0.166363ms
 197: 0.164465ms
 198: 0.162752ms
 199: 0.170118ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 64^3
Threads             : 14
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 0.190378 ms
Runtime per batch   : 0.190378 ms
SD                  : 0.335941 ms
Q1                  : 0.153172 ms
Median              : 0.163031 ms
Q3                  : 0.166704 ms
