Expm 1: Only FFT
N=64, dim=3, Num: 262144

Printing individual runtimes:
 0: 5.536429ms
 1: 0.157486ms
 2: 0.156615ms
 3: 0.154683ms
 4: 0.158449ms
 5: 0.160094ms
 6: 0.163434ms
 7: 0.162169ms
 8: 0.157404ms
 9: 0.154674ms
 10: 0.159434ms
 11: 0.155401ms
 12: 0.158303ms
 13: 0.162902ms
 14: 0.153883ms
 15: 0.166672ms
 16: 0.157448ms
 17: 0.156531ms
 18: 0.156382ms
 19: 0.163326ms
 20: 0.162459ms
 21: 0.201320ms
 22: 0.172466ms
 23: 0.156518ms
 24: 0.158873ms
 25: 0.166409ms
 26: 0.165692ms
 27: 0.168149ms
 28: 0.165626ms
 29: 0.158685ms
 30: 0.161563ms
 31: 0.167491ms
 32: 0.164963ms
 33: 0.167123ms
 34: 0.161471ms
 35: 0.156507ms
 36: 0.158985ms
 37: 0.167815ms
 38: 0.171892ms
 39: 0.159523ms
 40: 0.195959ms
 41: 0.167175ms
 42: 0.173764ms
 43: 0.174700ms
 44: 0.172389ms
 45: 0.175687ms
 46: 0.182159ms
 47: 0.171386ms
 48: 0.175322ms
 49: 0.171457ms
 50: 0.170566ms
 51: 0.179658ms
 52: 0.170177ms
 53: 0.175129ms
 54: 0.176122ms
 55: 0.173698ms
 56: 0.169546ms
 57: 0.175408ms
 58: 0.172357ms
 59: 0.173818ms
 60: 0.179388ms
 61: 0.187448ms
 62: 0.184996ms
 63: 0.176574ms
 64: 0.179315ms
 65: 0.186842ms
 66: 0.185175ms
 67: 0.179644ms
 68: 0.178279ms
 69: 0.182621ms
 70: 0.179819ms
 71: 0.179763ms
 72: 0.186902ms
 73: 0.187179ms
 74: 0.193553ms
 75: 0.180425ms
 76: 0.178008ms
 77: 0.180746ms
 78: 0.187305ms
 79: 0.183429ms
 80: 0.177739ms
 81: 0.188174ms
 82: 0.182274ms
 83: 0.185076ms
 84: 0.185131ms
 85: 0.186841ms
 86: 0.198668ms
 87: 0.187985ms
 88: 0.185970ms
 89: 0.188858ms
 90: 0.573665ms
 91: 0.191339ms
 92: 0.195125ms
 93: 0.190410ms
 94: 0.185177ms
 95: 0.190258ms
 96: 0.191615ms
 97: 0.188950ms
 98: 0.189780ms
 99: 0.174591ms
 100: 0.185930ms
 101: 0.188638ms
 102: 0.193328ms
 103: 0.191155ms
 104: 0.186991ms
 105: 0.186326ms
 106: 0.191909ms
 107: 0.185719ms
 108: 0.193298ms
 109: 0.182792ms
 110: 0.187377ms
 111: 0.201276ms
 112: 0.191270ms
 113: 0.192235ms
 114: 0.196947ms
 115: 0.194339ms
 116: 0.187453ms
 117: 0.190033ms
 118: 0.194798ms
 119: 0.198798ms
 120: 0.195274ms
 121: 0.208368ms
 122: 0.198786ms
 123: 0.195481ms
 124: 0.193208ms
 125: 0.194162ms
 126: 0.202693ms
 127: 0.185617ms
 128: 0.194682ms
 129: 0.196198ms
 130: 0.199381ms
 131: 0.188563ms
 132: 0.200194ms
 133: 0.199354ms
 134: 0.202304ms
 135: 0.195061ms
 136: 0.199676ms
 137: 0.196095ms
 138: 0.182397ms
 139: 0.196316ms
 140: 0.196711ms
 141: 0.199293ms
 142: 0.199998ms
 143: 0.194130ms
 144: 0.186357ms
 145: 0.191063ms
 146: 0.195420ms
 147: 0.196998ms
 148: 0.193123ms
 149: 0.197091ms
 150: 0.198722ms
 151: 0.194854ms
 152: 0.192672ms
 153: 0.199882ms
 154: 0.197003ms
 155: 0.195984ms
 156: 0.192132ms
 157: 0.183533ms
 158: 0.200608ms
 159: 0.185631ms
 160: 0.195172ms
 161: 0.189000ms
 162: 0.191722ms
 163: 0.196417ms
 164: 0.192783ms
 165: 0.199345ms
 166: 0.195790ms
 167: 0.201332ms
 168: 0.197573ms
 169: 0.183308ms
 170: 0.196610ms
 171: 0.196121ms
 172: 0.194296ms
 173: 0.191321ms
 174: 0.197142ms
 175: 0.204974ms
 176: 0.197841ms
 177: 0.194915ms
 178: 0.191739ms
 179: 0.195931ms
 180: 0.199133ms
 181: 0.192635ms
 182: 0.195860ms
 183: 0.194924ms
 184: 0.195710ms
 185: 0.193717ms
 186: 0.195259ms
 187: 0.190158ms
 188: 0.195810ms
 189: 0.185560ms
 190: 0.187205ms
 191: 0.200559ms
 192: 0.193721ms
 193: 0.193995ms
 194: 0.200932ms
 195: 0.201500ms
 196: 0.192773ms
 197: 0.200955ms
 198: 0.199208ms
 199: 0.193173ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 64^3
Threads             : 12
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 0.212993 ms
Runtime per batch   : 0.212993 ms
SD                  : 0.378617 ms
Q1                  : 0.172466 ms
Median              : 0.187690 ms
Q3                  : 0.194682 ms
