290,39.636273
291,45.438402
292,52.260729
293,43.626270
294,13.601699
295,55.594927
296,47.451904
297,12.768851
298,41.239764
299,40.255603
300,12.745525
301,60.345327
302,40.238493
303,56.667668
304,32.040510
305,82.103110
306,34.772136
307,72.716661
308,15.566207
309,58.567741
310,51.438682
311,71.916392
312,17.427225
313,73.452329
314,40.805263
315,18.096753
316,50.331757
317,44.338087
318,62.047978
319,61.567806
320,18.917840
321,64.152047
322,47.341046
323,68.444830
324,16.384970
325,18.756085
326,55.292976
327,98.528522
328,72.392465
329,74.593949
330,17.737931
331,86.664238
332,66.667399
333,71.313938
334,64.336709
335,95.899112
336,18.842259
337,89.272802
338,22.999455
339,109.083494
340,45.697863
341,75.213312
342,52.988097
343,23.345136
344,86.799284
345,63.153085
346,67.348574
347,57.168279
348,73.861497
349,61.668885
350,17.241057
351,26.357728
352,25.098568
353,64.824021
354,88.388235
355,83.023614
356,77.364876
357,57.016740
358,67.687161
359,71.273694
360,17.354657
361,104.567576
362,120.306924
363,28.144037
364,24.529521
365,102.235012
366,144.457883
367,106.857518
368,65.910729
369,113.271249
370,96.644182
371,116.730822
372,86.147949
373,102.243420
374,63.841121
375,30.222183
376,105.200545
377,99.119768
378,29.452563
379,71.735773
380,67.991931
381,86.422770
382,75.818709
383,74.038092
384,33.443549
385,27.932088
386,75.509580
387,133.995832
388,88.673194
389,79.442171
390,29.926903
391,128.165918
392,26.826688
393,155.230995
394,76.374545
395,104.769520
396,32.379620
397,82.990930
398,76.301880
399,85.760897
400,26.711759
401,137.949167
402,168.731940
403,128.038794
404,119.669734
405,36.763243
406,114.135866
407,140.812746
408,80.196674
409,96.844959
410,133.977446
411,136.482909
412,123.337533
413,155.641141
414,95.405633
415,148.186157
416,41.573640
417,119.434326
418,96.217776
419,106.337033
420,35.784457
421,106.316750
422,109.438629
423,173.559111
424,171.038076
425,96.648413
426,131.979637
427,230.457961
428,144.127714
429,50.664378
430,168.218717
431,111.440667
432,37.572558
433,124.267751
434,141.451640
435,156.236229
436,202.257258
437,179.264182
438,169.708042
439,121.886561
440,47.279543
441,48.768424
442,109.369778
443,131.553487
444,171.979552
445,168.226810
446,179.422181
447,160.893901
448,50.098557
449,138.290713
450,54.857734
451,219.470781
452,215.855930
453,132.245083
454,134.203524
455,54.342656
456,119.406985
457,128.380784
458,135.716266
459,123.316735
460,136.047226
461,132.945695
462,55.184972
463,134.385925
464,163.495061
465,190.198878
466,144.285794
467,138.367863
468,52.364221
469,279.377857
470,208.726048
471,178.719198
472,225.009672
473,259.188743
474,174.791164
475,173.679090
476,130.489425
477,275.376257
478,178.234727
479,130.805220
480,56.147076
481,256.519292
482,245.345144
483,197.857642
484,78.584595
485,239.410369
486,63.900523
487,179.508470
488,348.305122
489,252.962718
490,63.077653
491,178.257977
492,284.482796
493,324.837209
494,164.477932
495,71.174127
496,222.149006
497,258.553204
498,258.496599
499,208.727984
500,60.407776
501,242.344726
502,169.843092
503,166.985181
504,76.914349
505,313.078380
506,202.796385
507,79.274544
508,196.292545
509,187.961781
510,169.484292
511,334.569767
512,86.318126
513,202.987515
514,224.769593
515,293.934450
516,316.613223
517,288.566726
518,304.502903
519,252.270829
520,74.426974
521,224.865322
522,255.363097
523,249.522092
524,343.493456
525,75.309833
526,256.622884
527,384.905763
528,86.745397
529,353.857633
530,326.683239
531,331.207296
532,206.970666
533,356.734937
534,295.921166
535,331.526612
536,405.518178
537,311.485738
538,244.893870
539,96.927539
540,74.996802
541,406.488044
542,297.999449
543,408.444559
544,222.304685
545,447.064556
546,103.155060
547,401.667089
548,274.870759
549,522.227829
550,99.582471
551,458.667685
552,280.292424
553,340.759799
554,274.696264
555,401.326390
556,296.197331
557,396.182531
558,338.208499
559,406.024091
560,99.217293
561,300.195344
562,293.562043
563,455.921473
564,344.682913
565,525.215571
566,292.346036
567,118.374715
568,341.070668
569,270.312842
570,276.695852
571,280.083581
572,140.597294
573,279.507203
574,419.744683
575,312.438043
576,184.715865
577,295.771937
578,422.566834
579,310.380383
580,328.028643
581,423.440179
582,336.032743
583,522.415301
584,438.934251
585,125.915971
586,352.793555
587,309.774449
588,118.532149
589,554.570337
590,476.666731
591,312.252696
592,423.278928
593,291.093286
594,138.788592
595,336.529717
596,391.545793
597,362.439476
598,345.528472
599,298.982967
600,124.621692
601,506.308612
602,546.190479
603,627.658390
604,403.784256
605,174.446975
606,482.264876
607,565.287761
608,310.937412
609,486.023313
610,763.869525
611,520.483490
612,294.226157
613,499.360901
614,626.122827
615,620.649388
616,148.463732
617,505.677646
618,480.552329
619,497.680771
620,458.591614
621,475.916941
622,611.325013
623,531.212641
624,187.584259
625,196.494971
626,627.848116
627,376.013962
628,361.648669
629,762.546660
630,179.356458
631,349.270161
632,469.670698
633,424.212565
634,366.679986
635,450.200458
636,657.887748
637,213.501501
638,501.608911
639,534.243165
640,171.845944
641,388.223982
642,536.467812
643,413.230858
644,406.833219
645,679.509301
646,601.942561
647,405.082109
648,192.101637
649,625.763310
650,188.770462
651,568.105490
652,549.675214
653,640.664536
654,742.971423
655,769.019829
656,670.710188
657,754.630031
658,646.376520
659,645.044401
660,198.315737
661,636.868757
662,700.409701
663,446.406592
664,631.690235
665,414.638169
666,653.247101
667,831.548040
668,589.580708
669,700.329928
670,767.258460
671,989.274235
