Expm 1: Only FFT
N=512, dim=3, Num: 134217728

Printing individual runtimes:
 0: 581.495632ms
 1: 582.604763ms
 2: 524.317601ms
 3: 498.885441ms
 4: 504.609470ms
 5: 502.463496ms
 6: 489.035851ms
 7: 489.484765ms
 8: 489.546839ms
 9: 519.610029ms
 10: 517.413238ms
 11: 517.194021ms
 12: 517.634006ms
 13: 519.705865ms
 14: 517.018500ms
 15: 518.874531ms
 16: 517.305227ms
 17: 519.138582ms
 18: 508.835129ms
 19: 516.514243ms
 20: 509.286743ms
 21: 496.390399ms
 22: 502.859198ms
 23: 503.444774ms
 24: 519.112860ms
 25: 513.936623ms
 26: 520.123893ms
 27: 519.999645ms
 28: 517.598525ms
 29: 518.047705ms
 30: 517.382464ms
 31: 519.231950ms
 32: 513.984426ms
 33: 517.924409ms
 34: 518.874102ms
 35: 514.414703ms
 36: 496.243298ms
 37: 486.154342ms
 38: 487.889038ms
 39: 486.367889ms
 40: 486.448772ms
 41: 486.275219ms
 42: 530.930013ms
 43: 521.566584ms
 44: 524.275477ms
 45: 522.864856ms
 46: 521.784639ms
 47: 520.723958ms
 48: 520.898901ms
 49: 522.516351ms
 50: 521.835142ms
 51: 542.912048ms
 52: 547.216526ms
 53: 542.986379ms
 54: 541.594184ms
 55: 547.135877ms
 56: 547.547447ms
 57: 547.183785ms
 58: 546.210182ms
 59: 548.140409ms
 60: 579.865906ms
 61: 579.740392ms
 62: 579.602001ms
 63: 578.683564ms
 64: 570.000732ms
 65: 580.488532ms
 66: 579.534629ms
 67: 581.038777ms
 68: 580.569305ms
 69: 580.121672ms
 70: 580.685738ms
 71: 580.888634ms
 72: 580.258814ms
 73: 569.268677ms
 74: 581.545372ms
 75: 580.434554ms
 76: 580.311936ms
 77: 580.158730ms
 78: 580.127977ms
 79: 574.963651ms
 80: 580.263074ms
 81: 578.685847ms
 82: 578.785744ms
 83: 579.697350ms
 84: 581.495864ms
 85: 579.915342ms
 86: 580.234964ms
 87: 580.496331ms
 88: 568.876616ms
 89: 581.000345ms
 90: 580.118852ms
 91: 581.150013ms
 92: 580.838369ms
 93: 580.559541ms
 94: 577.615959ms
 95: 581.019298ms
 96: 579.294949ms
 97: 572.109844ms
 98: 581.613632ms
 99: 580.235798ms
 100: 579.953990ms
 101: 579.739015ms
 102: 580.499665ms
 103: 574.333198ms
 104: 561.206646ms
 105: 558.209780ms
 106: 557.548328ms
 107: 558.222593ms
 108: 558.353521ms
 109: 558.094723ms
 110: 559.070294ms
 111: 558.056616ms
 112: 557.590812ms
 113: 534.086145ms
 114: 534.123045ms
 115: 532.177081ms
 116: 532.573709ms
 117: 527.023154ms
 118: 532.790826ms
 119: 531.712819ms
 120: 527.357821ms
 121: 529.872579ms
 122: 515.190501ms
 123: 487.381932ms
 124: 484.754084ms
 125: 493.218710ms
 126: 487.664288ms
 127: 487.203962ms
 128: 485.999806ms
 129: 484.525428ms
 130: 489.995862ms
 131: 487.583127ms
 132: 512.404199ms
 133: 507.670433ms
 134: 494.435842ms
 135: 492.887378ms
 136: 485.534991ms
 137: 493.381399ms
 138: 519.499112ms
 139: 489.073278ms
 140: 493.833243ms
 141: 509.570786ms
 142: 554.880977ms
 143: 553.336963ms
 144: 550.422283ms
 145: 549.252663ms
 146: 554.928054ms
 147: 548.760899ms
 148: 553.023122ms
 149: 554.349709ms
 150: 579.928869ms
 151: 579.201033ms
 152: 578.866075ms
 153: 579.848821ms
 154: 576.895106ms
 155: 579.012936ms
 156: 572.543724ms
 157: 574.700723ms
 158: 578.641337ms
 159: 553.469422ms
 160: 548.967289ms
 161: 550.107575ms
 162: 549.903801ms
 163: 550.069058ms
 164: 549.937958ms
 165: 548.255478ms
 166: 547.212344ms
 167: 545.432928ms
 168: 528.809330ms
 169: 526.270551ms
 170: 516.211793ms
 171: 528.458781ms
 172: 526.074154ms
 173: 516.469055ms
 174: 525.289034ms
 175: 526.228818ms
 176: 524.786087ms
 177: 519.452520ms
 178: 498.660716ms
 179: 501.152883ms
 180: 513.464425ms
 181: 493.319533ms
 182: 517.453879ms
 183: 499.954921ms
 184: 492.309964ms
 185: 495.219783ms
 186: 489.997642ms
 187: 487.141498ms
 188: 488.669402ms
 189: 477.308810ms
 190: 474.413579ms
 191: 474.289740ms
 192: 475.107025ms
 193: 475.729996ms
 194: 472.945532ms
 195: 473.396253ms
 196: 480.574368ms
 197: 475.008136ms
 198: 478.088553ms
 199: 473.870591ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 512^3
Threads             : 3
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 534.083898 ms
Runtime per batch   : 534.083898 ms
SD                  : 34.885393 ms
Q1                  : 494.435842 ms
Median              : 527.343800 ms
Q3                  : 570.000732 ms
