Expm 1: Only FFT
N=512, dim=3, Num: 134217728

Printing individual runtimes:
 0: 301.828942ms
 1: 209.139342ms
 2: 147.435372ms
 3: 132.572582ms
 4: 135.317707ms
 5: 125.150559ms
 6: 124.935437ms
 7: 133.924883ms
 8: 197.745862ms
 9: 195.327789ms
 10: 192.150926ms
 11: 190.081503ms
 12: 157.270240ms
 13: 164.967734ms
 14: 163.106938ms
 15: 175.552539ms
 16: 165.493524ms
 17: 163.319379ms
 18: 135.211287ms
 19: 153.788878ms
 20: 154.240895ms
 21: 134.654375ms
 22: 125.968902ms
 23: 136.102977ms
 24: 155.429746ms
 25: 147.591498ms
 26: 138.994163ms
 27: 126.624566ms
 28: 133.287860ms
 29: 131.722678ms
 30: 134.386685ms
 31: 139.301322ms
 32: 133.693562ms
 33: 142.885073ms
 34: 144.747599ms
 35: 132.839086ms
 36: 139.546375ms
 37: 134.758470ms
 38: 128.980414ms
 39: 143.680718ms
 40: 137.085490ms
 41: 138.976810ms
 42: 142.868204ms
 43: 137.886315ms
 44: 130.313041ms
 45: 142.916612ms
 46: 142.998015ms
 47: 139.303879ms
 48: 142.928775ms
 49: 129.655236ms
 50: 133.719198ms
 51: 133.573652ms
 52: 140.428671ms
 53: 148.581469ms
 54: 134.039003ms
 55: 132.909902ms
 56: 138.418444ms
 57: 151.248922ms
 58: 138.598314ms
 59: 148.947850ms
 60: 139.990954ms
 61: 137.952290ms
 62: 134.586257ms
 63: 134.846411ms
 64: 133.875389ms
 65: 143.601127ms
 66: 139.300294ms
 67: 138.534685ms
 68: 138.599503ms
 69: 132.389230ms
 70: 132.849987ms
 71: 130.781208ms
 72: 135.523263ms
 73: 117.968876ms
 74: 119.450930ms
 75: 125.331444ms
 76: 128.915147ms
 77: 119.085562ms
 78: 116.303165ms
 79: 131.684496ms
 80: 126.977521ms
 81: 119.879297ms
 82: 120.946810ms
 83: 124.748270ms
 84: 123.499114ms
 85: 127.669693ms
 86: 125.064204ms
 87: 126.295130ms
 88: 123.216059ms
 89: 126.770890ms
 90: 117.338854ms
 91: 118.116331ms
 92: 122.472415ms
 93: 115.813308ms
 94: 115.601746ms
 95: 122.764118ms
 96: 129.826378ms
 97: 124.460758ms
 98: 120.169761ms
 99: 114.063019ms
 100: 118.404036ms
 101: 128.925126ms
 102: 120.981934ms
 103: 130.013606ms
 104: 132.103002ms
 105: 128.798977ms
 106: 128.922895ms
 107: 124.419527ms
 108: 121.756078ms
 109: 123.704321ms
 110: 127.622176ms
 111: 125.932258ms
 112: 131.252942ms
 113: 125.586510ms
 114: 127.877997ms
 115: 122.997799ms
 116: 119.875401ms
 117: 128.161863ms
 118: 127.094332ms
 119: 123.083162ms
 120: 135.794857ms
 121: 123.773061ms
 122: 122.939739ms
 123: 132.855677ms
 124: 125.360306ms
 125: 124.423584ms
 126: 133.383625ms
 127: 124.954451ms
 128: 119.340838ms
 129: 132.997245ms
 130: 128.447685ms
 131: 119.891996ms
 132: 121.606997ms
 133: 126.718487ms
 134: 128.871567ms
 135: 123.077295ms
 136: 122.871695ms
 137: 138.366873ms
 138: 124.089462ms
 139: 129.793728ms
 140: 128.528314ms
 141: 137.134338ms
 142: 124.804566ms
 143: 133.120743ms
 144: 130.579273ms
 145: 120.281420ms
 146: 113.359212ms
 147: 122.444908ms
 148: 129.250585ms
 149: 112.518045ms
 150: 118.343352ms
 151: 125.291208ms
 152: 114.107018ms
 153: 131.154889ms
 154: 123.729692ms
 155: 116.074086ms
 156: 133.412586ms
 157: 127.324659ms
 158: 119.725904ms
 159: 127.912868ms
 160: 120.907242ms
 161: 118.463195ms
 162: 158.014826ms
 163: 118.197394ms
 164: 130.901628ms
 165: 117.666835ms
 166: 125.301997ms
 167: 112.665360ms
 168: 122.455995ms
 169: 121.395178ms
 170: 129.967526ms
 171: 115.894188ms
 172: 119.106922ms
 173: 120.466540ms
 174: 113.785468ms
 175: 120.004703ms
 176: 110.204395ms
 177: 124.278411ms
 178: 124.381378ms
 179: 123.318572ms
 180: 129.511020ms
 181: 133.233970ms
 182: 117.508417ms
 183: 123.538917ms
 184: 120.403600ms
 185: 116.515098ms
 186: 122.316222ms
 187: 122.466042ms
 188: 117.458111ms
 189: 120.886245ms
 190: 127.038327ms
 191: 120.991510ms
 192: 116.680760ms
 193: 124.153623ms
 194: 122.836000ms
 195: 117.477846ms
 196: 128.418545ms
 197: 123.553037ms
 198: 118.085950ms
 199: 123.400301ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 512^3
Threads             : 37
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 132.132211 ms
Runtime per batch   : 132.132211 ms
SD                  : 19.371084 ms
Q1                  : 122.455995 ms
Median              : 128.037365 ms
Q3                  : 135.211287 ms
