Expm 1: Only FFT
N=256, dim=3, Num: 16777216

Printing individual runtimes:
 0: 14.732309ms
 1: 13.755884ms
 2: 14.344475ms
 3: 15.881487ms
 4: 13.696260ms
 5: 13.664940ms
 6: 13.262539ms
 7: 12.677502ms
 8: 13.202653ms
 9: 14.348419ms
 10: 14.354903ms
 11: 13.816417ms
 12: 12.998809ms
 13: 14.172665ms
 14: 13.420505ms
 15: 13.907679ms
 16: 12.925510ms
 17: 12.968051ms
 18: 14.037138ms
 19: 12.990134ms
 20: 12.684949ms
 21: 13.405526ms
 22: 12.858926ms
 23: 13.008978ms
 24: 14.636041ms
 25: 12.837931ms
 26: 14.826763ms
 27: 13.931782ms
 28: 12.994402ms
 29: 13.539178ms
 30: 13.501071ms
 31: 13.469326ms
 32: 13.485793ms
 33: 13.051391ms
 34: 13.528122ms
 35: 13.224222ms
 36: 13.242755ms
 37: 13.421785ms
 38: 14.154335ms
 39: 12.668798ms
 40: 12.730357ms
 41: 12.565391ms
 42: 12.300698ms
 43: 13.455981ms
 44: 12.496558ms
 45: 13.520435ms
 46: 12.822879ms
 47: 12.641295ms
 48: 13.541279ms
 49: 13.867161ms
 50: 14.078408ms
 51: 13.611214ms
 52: 13.035714ms
 53: 13.084489ms
 54: 13.261174ms
 55: 13.332536ms
 56: 13.131153ms
 57: 13.071447ms
 58: 13.442619ms
 59: 13.352255ms
 60: 13.213451ms
 61: 13.508214ms
 62: 13.402933ms
 63: 13.469431ms
 64: 12.650581ms
 65: 12.442074ms
 66: 13.699419ms
 67: 13.258625ms
 68: 13.399374ms
 69: 13.900825ms
 70: 12.775044ms
 71: 13.318003ms
 72: 12.908267ms
 73: 13.559574ms
 74: 13.255263ms
 75: 13.110504ms
 76: 13.565576ms
 77: 13.389213ms
 78: 13.219593ms
 79: 13.765790ms
 80: 12.644694ms
 81: 13.867318ms
 82: 13.895429ms
 83: 13.317658ms
 84: 13.173123ms
 85: 13.686782ms
 86: 14.306867ms
 87: 13.709404ms
 88: 13.704167ms
 89: 13.483246ms
 90: 13.254645ms
 91: 13.295238ms
 92: 13.373021ms
 93: 14.575028ms
 94: 13.286672ms
 95: 13.713899ms
 96: 12.851878ms
 97: 13.301401ms
 98: 12.577068ms
 99: 14.189341ms
 100: 13.630256ms
 101: 13.199739ms
 102: 13.993804ms
 103: 13.159652ms
 104: 13.931166ms
 105: 13.212399ms
 106: 12.947128ms
 107: 12.354629ms
 108: 13.057062ms
 109: 13.608589ms
 110: 12.746797ms
 111: 14.372345ms
 112: 13.479350ms
 113: 13.101711ms
 114: 13.745690ms
 115: 13.338814ms
 116: 13.282067ms
 117: 13.724676ms
 118: 13.959514ms
 119: 12.608329ms
 120: 13.304372ms
 121: 13.751387ms
 122: 13.195855ms
 123: 12.773280ms
 124: 14.021643ms
 125: 12.704070ms
 126: 13.063287ms
 127: 13.488442ms
 128: 11.927122ms
 129: 12.939691ms
 130: 13.694087ms
 131: 13.220689ms
 132: 12.707144ms
 133: 13.525840ms
 134: 14.124223ms
 135: 13.710944ms
 136: 13.633413ms
 137: 13.388421ms
 138: 14.622841ms
 139: 12.963697ms
 140: 13.129342ms
 141: 13.444213ms
 142: 12.804326ms
 143: 12.731102ms
 144: 13.407877ms
 145: 14.087717ms
 146: 12.971356ms
 147: 14.283050ms
 148: 13.854791ms
 149: 12.886863ms
 150: 12.689076ms
 151: 13.710990ms
 152: 13.483795ms
 153: 13.147959ms
 154: 13.982877ms
 155: 13.638478ms
 156: 14.790712ms
 157: 12.962252ms
 158: 13.831736ms
 159: 13.138508ms
 160: 13.118220ms
 161: 13.644752ms
 162: 13.017657ms
 163: 13.379426ms
 164: 12.980739ms
 165: 13.277527ms
 166: 13.490028ms
 167: 12.358305ms
 168: 13.814605ms
 169: 13.717130ms
 170: 13.523404ms
 171: 12.776042ms
 172: 13.330377ms
 173: 12.837859ms
 174: 13.536711ms
 175: 12.904044ms
 176: 14.182889ms
 177: 13.536085ms
 178: 13.646060ms
 179: 13.788177ms
 180: 12.717944ms
 181: 13.402823ms
 182: 14.138317ms
 183: 12.266351ms
 184: 12.788509ms
 185: 13.156886ms
 186: 12.501589ms
 187: 12.730924ms
 188: 13.440619ms
 189: 13.148891ms
 190: 13.509263ms
 191: 13.095689ms
 192: 13.549383ms
 193: 13.331302ms
 194: 12.973596ms
 195: 13.046851ms
 196: 13.577786ms
 197: 13.569512ms
 198: 13.198613ms
 199: 13.902368ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 256^3
Threads             : 23
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 13.385452 ms
Runtime per batch   : 13.385452 ms
SD                  : 0.549147 ms
Q1                  : 12.990134 ms
Median              : 13.376224 ms
Q3                  : 13.699419 ms
