Expm 1: Only FFT
N=256, dim=3, Num: 16777216

Printing individual runtimes:
 0: 17.164501ms
 1: 13.847590ms
 2: 14.458765ms
 3: 14.998395ms
 4: 14.525414ms
 5: 14.223100ms
 6: 14.351304ms
 7: 14.672243ms
 8: 14.138142ms
 9: 15.439178ms
 10: 14.791248ms
 11: 14.833154ms
 12: 9.412301ms
 13: 9.020585ms
 14: 8.863966ms
 15: 8.666986ms
 16: 8.338078ms
 17: 7.960343ms
 18: 8.488927ms
 19: 8.688552ms
 20: 8.614041ms
 21: 7.957950ms
 22: 8.241271ms
 23: 8.857387ms
 24: 8.458696ms
 25: 15.545592ms
 26: 13.933580ms
 27: 15.532300ms
 28: 14.273341ms
 29: 14.939238ms
 30: 14.460447ms
 31: 14.274041ms
 32: 14.386084ms
 33: 13.716376ms
 34: 16.542761ms
 35: 13.786937ms
 36: 13.542218ms
 37: 14.735742ms
 38: 15.350382ms
 39: 14.391940ms
 40: 14.192396ms
 41: 15.505571ms
 42: 14.709328ms
 43: 15.175406ms
 44: 14.475093ms
 45: 14.961860ms
 46: 15.872632ms
 47: 15.098427ms
 48: 15.504702ms
 49: 14.401806ms
 50: 13.767274ms
 51: 14.032763ms
 52: 14.261802ms
 53: 14.232925ms
 54: 14.425056ms
 55: 14.266678ms
 56: 14.110735ms
 57: 14.641753ms
 58: 14.676067ms
 59: 14.347446ms
 60: 14.364257ms
 61: 15.118109ms
 62: 13.765746ms
 63: 14.834116ms
 64: 14.968393ms
 65: 14.216440ms
 66: 14.871188ms
 67: 13.189486ms
 68: 15.635597ms
 69: 14.021120ms
 70: 15.070659ms
 71: 15.161054ms
 72: 14.195177ms
 73: 14.736095ms
 74: 14.578732ms
 75: 14.045247ms
 76: 15.576903ms
 77: 14.199846ms
 78: 13.284168ms
 79: 15.071090ms
 80: 14.745995ms
 81: 14.327246ms
 82: 15.520925ms
 83: 14.519898ms
 84: 15.406798ms
 85: 14.104126ms
 86: 13.482776ms
 87: 15.788844ms
 88: 14.336252ms
 89: 14.401488ms
 90: 14.338266ms
 91: 14.265222ms
 92: 13.459222ms
 93: 13.995553ms
 94: 14.194980ms
 95: 13.989912ms
 96: 14.661377ms
 97: 14.844670ms
 98: 13.719079ms
 99: 15.638596ms
 100: 14.108954ms
 101: 15.161204ms
 102: 14.980715ms
 103: 15.003390ms
 104: 14.465127ms
 105: 14.278028ms
 106: 14.745257ms
 107: 13.534284ms
 108: 14.700813ms
 109: 14.509562ms
 110: 14.204530ms
 111: 14.971036ms
 112: 14.731768ms
 113: 14.835149ms
 114: 14.853834ms
 115: 13.619169ms
 116: 15.116073ms
 117: 15.499865ms
 118: 14.552150ms
 119: 14.983691ms
 120: 14.883886ms
 121: 13.650648ms
 122: 13.839610ms
 123: 15.042808ms
 124: 14.191699ms
 125: 14.442091ms
 126: 14.134412ms
 127: 13.216226ms
 128: 13.481159ms
 129: 15.176730ms
 130: 15.593392ms
 131: 13.226317ms
 132: 15.007713ms
 133: 14.245114ms
 134: 13.073115ms
 135: 14.402052ms
 136: 15.573537ms
 137: 14.577200ms
 138: 14.046184ms
 139: 14.886789ms
 140: 14.318708ms
 141: 14.889619ms
 142: 13.292215ms
 143: 13.825030ms
 144: 13.913745ms
 145: 14.682072ms
 146: 14.116406ms
 147: 13.970994ms
 148: 14.873751ms
 149: 14.217945ms
 150: 15.170834ms
 151: 13.785041ms
 152: 14.045759ms
 153: 15.019108ms
 154: 15.076289ms
 155: 14.093804ms
 156: 14.586463ms
 157: 14.804941ms
 158: 13.618530ms
 159: 14.022295ms
 160: 14.452334ms
 161: 14.443031ms
 162: 14.108024ms
 163: 13.761540ms
 164: 13.777214ms
 165: 13.650668ms
 166: 15.638778ms
 167: 14.376478ms
 168: 15.281117ms
 169: 14.470253ms
 170: 13.599287ms
 171: 14.018420ms
 172: 14.640713ms
 173: 14.108941ms
 174: 13.317972ms
 175: 14.832587ms
 176: 14.042864ms
 177: 14.555013ms
 178: 14.595853ms
 179: 14.896074ms
 180: 14.955514ms
 181: 14.809568ms
 182: 14.447049ms
 183: 14.669306ms
 184: 15.162781ms
 185: 14.428342ms
 186: 14.150483ms
 187: 15.394724ms
 188: 13.219473ms
 189: 14.600746ms
 190: 14.687414ms
 191: 15.247400ms
 192: 15.422237ms
 193: 15.591046ms
 194: 14.087601ms
 195: 15.244212ms
 196: 14.526420ms
 197: 14.974002ms
 198: 13.293673ms
 199: 14.751305ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 256^3
Threads             : 35
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 14.139134 ms
Runtime per batch   : 14.139134 ms
SD                  : 1.600608 ms
Q1                  : 14.021120 ms
Median              : 14.360530 ms
Q3                  : 14.896074 ms
