Expm 1: Only FFT
N=64, dim=3, Num: 262144

Printing individual runtimes:
 0: 26.386847ms
 1: 20.903353ms
 2: 0.152124ms
 3: 0.159716ms
 4: 0.149228ms
 5: 0.153677ms
 6: 0.153897ms
 7: 0.146070ms
 8: 0.135189ms
 9: 0.132465ms
 10: 0.147060ms
 11: 0.151496ms
 12: 0.151360ms
 13: 0.151462ms
 14: 0.160643ms
 15: 0.157368ms
 16: 0.159689ms
 17: 0.132906ms
 18: 0.152419ms
 19: 0.145171ms
 20: 0.143121ms
 21: 0.149442ms
 22: 0.153107ms
 23: 0.153335ms
 24: 0.133235ms
 25: 0.150383ms
 26: 0.147477ms
 27: 0.156478ms
 28: 0.156132ms
 29: 0.153804ms
 30: 0.150145ms
 31: 0.149853ms
 32: 0.145027ms
 33: 0.157530ms
 34: 0.146784ms
 35: 0.156996ms
 36: 0.155003ms
 37: 0.146122ms
 38: 0.149207ms
 39: 0.147412ms
 40: 0.138483ms
 41: 0.156563ms
 42: 0.159913ms
 43: 0.156990ms
 44: 0.151490ms
 45: 0.151069ms
 46: 0.145937ms
 47: 0.151712ms
 48: 0.152388ms
 49: 0.128864ms
 50: 0.136703ms
 51: 0.127827ms
 52: 0.151119ms
 53: 0.150298ms
 54: 0.151415ms
 55: 0.149720ms
 56: 0.145900ms
 57: 0.153495ms
 58: 0.155823ms
 59: 0.154981ms
 60: 0.151362ms
 61: 0.150815ms
 62: 0.152562ms
 63: 0.149199ms
 64: 0.136641ms
 65: 0.154932ms
 66: 0.147644ms
 67: 0.151286ms
 68: 0.153580ms
 69: 0.146273ms
 70: 0.154760ms
 71: 0.155699ms
 72: 0.154545ms
 73: 0.160893ms
 74: 0.157369ms
 75: 0.156144ms
 76: 0.154811ms
 77: 0.158806ms
 78: 0.151546ms
 79: 0.159433ms
 80: 0.150390ms
 81: 0.147728ms
 82: 0.130149ms
 83: 0.139850ms
 84: 0.155849ms
 85: 1.325646ms
 86: 0.138980ms
 87: 0.143168ms
 88: 0.155610ms
 89: 0.136674ms
 90: 0.149802ms
 91: 0.133665ms
 92: 0.136798ms
 93: 0.146790ms
 94: 0.153311ms
 95: 0.146977ms
 96: 0.154816ms
 97: 0.147931ms
 98: 0.138267ms
 99: 0.152321ms
 100: 0.152705ms
 101: 0.148960ms
 102: 0.150854ms
 103: 0.145129ms
 104: 0.152264ms
 105: 0.134262ms
 106: 0.156116ms
 107: 0.151519ms
 108: 0.149432ms
 109: 0.151015ms
 110: 0.148386ms
 111: 0.148136ms
 112: 0.149925ms
 113: 0.155263ms
 114: 0.148504ms
 115: 0.136057ms
 116: 0.150262ms
 117: 0.148424ms
 118: 0.139697ms
 119: 0.142681ms
 120: 0.157430ms
 121: 0.155097ms
 122: 0.139491ms
 123: 0.145088ms
 124: 0.156943ms
 125: 0.127604ms
 126: 0.154661ms
 127: 0.150863ms
 128: 0.151001ms
 129: 0.145516ms
 130: 0.152563ms
 131: 0.152222ms
 132: 0.148907ms
 133: 0.147898ms
 134: 0.149315ms
 135: 0.133133ms
 136: 0.143528ms
 137: 0.118289ms
 138: 0.147387ms
 139: 0.135862ms
 140: 0.139379ms
 141: 0.130084ms
 142: 0.129097ms
 143: 0.142663ms
 144: 0.148337ms
 145: 0.153378ms
 146: 0.147551ms
 147: 0.154688ms
 148: 0.151993ms
 149: 0.143774ms
 150: 0.154448ms
 151: 0.140292ms
 152: 0.148692ms
 153: 0.145362ms
 154: 0.142667ms
 155: 0.149991ms
 156: 0.140331ms
 157: 0.137629ms
 158: 0.153694ms
 159: 0.145247ms
 160: 0.152322ms
 161: 0.154036ms
 162: 0.150490ms
 163: 0.151632ms
 164: 0.148228ms
 165: 0.150821ms
 166: 0.151903ms
 167: 0.149750ms
 168: 0.116711ms
 169: 0.154327ms
 170: 0.149409ms
 171: 0.128929ms
 172: 0.143982ms
 173: 0.151286ms
 174: 0.148460ms
 175: 0.153460ms
 176: 0.150416ms
 177: 0.140810ms
 178: 0.152989ms
 179: 0.150955ms
 180: 0.146529ms
 181: 0.142574ms
 182: 0.148251ms
 183: 0.142283ms
 184: 0.137871ms
 185: 0.129215ms
 186: 0.150781ms
 187: 0.141222ms
 188: 0.144676ms
 189: 0.148670ms
 190: 0.149080ms
 191: 0.147607ms
 192: 0.147735ms
 193: 0.150037ms
 194: 0.156408ms
 195: 0.147026ms
 196: 0.137892ms
 197: 0.151785ms
 198: 0.150939ms
 199: 0.160886ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 64^3
Threads             : 37
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 0.388753 ms
Runtime per batch   : 0.388753 ms
SD                  : 2.354855 ms
Q1                  : 0.145027 ms
Median              : 0.149823 ms
Q3                  : 0.153311 ms
