Expm 1: Only FFT
N=62, dim=3, Num: 238328

Printing individual runtimes:
 0: 39.811436ms
 1: 23.991723ms
 2: 23.191104ms
 3: 21.009225ms
 4: 17.607427ms
 5: 16.660839ms
 6: 16.934682ms
 7: 17.230994ms
 8: 17.550510ms
 9: 17.876332ms
 10: 16.777266ms
 11: 17.109667ms
 12: 17.498727ms
 13: 17.950583ms
 14: 16.276633ms
 15: 16.541438ms
 16: 16.876148ms
 17: 17.209598ms
 18: 17.638649ms
 19: 18.122095ms
 20: 16.587254ms
 21: 17.001429ms
 22: 1.222865ms
 23: 0.289075ms
 24: 0.275275ms
 25: 0.274723ms
 26: 0.285462ms
 27: 0.274147ms
 28: 0.276851ms
 29: 0.275294ms
 30: 0.274906ms
 31: 0.274354ms
 32: 0.275746ms
 33: 0.278276ms
 34: 0.273490ms
 35: 0.277915ms
 36: 0.274368ms
 37: 0.274478ms
 38: 0.277335ms
 39: 0.277801ms
 40: 0.280838ms
 41: 0.277900ms
 42: 0.276493ms
 43: 0.275523ms
 44: 0.274494ms
 45: 0.276970ms
 46: 0.272405ms
 47: 0.281462ms
 48: 0.276790ms
 49: 0.275225ms
 50: 0.276282ms
 51: 0.275365ms
 52: 0.279313ms
 53: 0.274836ms
 54: 0.275095ms
 55: 0.273134ms
 56: 0.275186ms
 57: 0.275811ms
 58: 0.276660ms
 59: 0.279391ms
 60: 0.276137ms
 61: 0.276179ms
 62: 0.281183ms
 63: 0.275008ms
 64: 0.276438ms
 65: 0.273963ms
 66: 0.275559ms
 67: 0.275645ms
 68: 0.274772ms
 69: 0.276764ms
 70: 0.277701ms
 71: 0.279202ms
 72: 0.276026ms
 73: 0.276322ms
 74: 0.276584ms
 75: 0.274428ms
 76: 0.277025ms
 77: 0.275009ms
 78: 0.276434ms
 79: 0.276871ms
 80: 0.277687ms
 81: 0.281700ms
 82: 0.278136ms
 83: 0.280109ms
 84: 0.275340ms
 85: 0.276283ms
 86: 0.277571ms
 87: 0.278496ms
 88: 0.276137ms
 89: 0.273809ms
 90: 0.275797ms
 91: 0.276061ms
 92: 0.273754ms
 93: 0.281759ms
 94: 0.278579ms
 95: 0.273989ms
 96: 0.274695ms
 97: 0.275083ms
 98: 0.276188ms
 99: 0.273946ms
 100: 0.275225ms
 101: 0.273123ms
 102: 0.274635ms
 103: 0.277498ms
 104: 0.274726ms
 105: 0.279698ms
 106: 0.275536ms
 107: 0.273491ms
 108: 0.273209ms
 109: 0.273516ms
 110: 0.279023ms
 111: 0.275922ms
 112: 0.277833ms
 113: 0.274142ms
 114: 0.278196ms
 115: 0.280440ms
 116: 0.279080ms
 117: 0.279866ms
 118: 0.274883ms
 119: 0.274245ms
 120: 0.276854ms
 121: 0.268942ms
 122: 0.282236ms
 123: 0.276265ms
 124: 0.274764ms
 125: 0.275574ms
 126: 0.276516ms
 127: 0.278228ms
 128: 0.278460ms
 129: 0.275083ms
 130: 0.275640ms
 131: 0.275413ms
 132: 0.274798ms
 133: 0.275084ms
 134: 0.279743ms
 135: 0.274127ms
 136: 0.275633ms
 137: 0.276130ms
 138: 0.278807ms
 139: 0.278519ms
 140: 0.275643ms
 141: 0.272269ms
 142: 0.279185ms
 143: 0.280317ms
 144: 0.278290ms
 145: 0.276402ms
 146: 0.276713ms
 147: 0.279467ms
 148: 0.276131ms
 149: 0.275869ms
 150: 0.274748ms
 151: 0.278959ms
 152: 0.275212ms
 153: 0.281817ms
 154: 0.274227ms
 155: 0.274370ms
 156: 0.278442ms
 157: 0.280702ms
 158: 0.274587ms
 159: 0.277525ms
 160: 0.276852ms
 161: 0.276817ms
 162: 0.275039ms
 163: 0.278475ms
 164: 0.277011ms
 165: 0.276772ms
 166: 0.277343ms
 167: 0.275889ms
 168: 0.277986ms
 169: 0.276447ms
 170: 0.269634ms
 171: 0.277525ms
 172: 0.275465ms
 173: 0.279228ms
 174: 0.276826ms
 175: 0.276420ms
 176: 0.275433ms
 177: 0.273606ms
 178: 0.279731ms
 179: 0.277551ms
 180: 0.277076ms
 181: 0.274101ms
 182: 0.273995ms
 183: 0.274915ms
 184: 0.273105ms
 185: 0.280038ms
 186: 0.276437ms
 187: 0.274179ms
 188: 0.276379ms
 189: 0.273828ms
 190: 0.290836ms
 191: 0.275899ms
 192: 0.277049ms
 193: 0.275698ms
 194: 0.277238ms
 195: 0.273338ms
 196: 0.274098ms
 197: 0.281250ms
 198: 0.275263ms
 199: 0.276163ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 62^3
Threads             : 40
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 2.338153 ms
Runtime per batch   : 2.338153 ms
SD                  : 6.077079 ms
Q1                  : 0.275009 ms
Median              : 0.276437 ms
Q3                  : 0.279023 ms
