Expm 1: Only FFT
N=62, dim=3, Num: 238328

Printing individual runtimes:
 0: 53.332949ms
 1: 21.105121ms
 2: 21.817629ms
 3: 16.474602ms
 4: 16.689007ms
 5: 17.330601ms
 6: 17.567776ms
 7: 17.754830ms
 8: 18.103603ms
 9: 16.443220ms
 10: 16.786049ms
 11: 17.132536ms
 12: 17.373804ms
 13: 17.766900ms
 14: 18.078266ms
 15: 16.428495ms
 16: 16.753158ms
 17: 17.177264ms
 18: 17.527675ms
 19: 17.801510ms
 20: 18.020010ms
 21: 16.251270ms
 22: 20.816656ms
 23: 8.510964ms
 24: 0.279203ms
 25: 0.278278ms
 26: 0.274159ms
 27: 0.276384ms
 28: 0.287715ms
 29: 0.274370ms
 30: 0.274505ms
 31: 0.275491ms
 32: 0.278653ms
 33: 0.274903ms
 34: 0.275631ms
 35: 0.280803ms
 36: 0.275754ms
 37: 0.282201ms
 38: 0.281099ms
 39: 0.274595ms
 40: 0.277090ms
 41: 0.282980ms
 42: 0.272565ms
 43: 0.275949ms
 44: 0.284014ms
 45: 0.274289ms
 46: 0.277900ms
 47: 0.279620ms
 48: 0.276987ms
 49: 0.275921ms
 50: 0.284330ms
 51: 0.277605ms
 52: 0.275116ms
 53: 0.279758ms
 54: 0.271844ms
 55: 0.275424ms
 56: 0.282140ms
 57: 0.277578ms
 58: 0.273404ms
 59: 0.277218ms
 60: 0.275989ms
 61: 0.273057ms
 62: 0.272929ms
 63: 0.277364ms
 64: 0.277345ms
 65: 0.283300ms
 66: 0.276294ms
 67: 0.276775ms
 68: 0.281277ms
 69: 0.272334ms
 70: 0.278242ms
 71: 0.276358ms
 72: 0.282917ms
 73: 0.275765ms
 74: 0.276920ms
 75: 0.273210ms
 76: 0.274294ms
 77: 0.274378ms
 78: 0.273529ms
 79: 0.279854ms
 80: 0.278099ms
 81: 0.281245ms
 82: 0.276508ms
 83: 0.275350ms
 84: 0.278678ms
 85: 0.274275ms
 86: 0.278010ms
 87: 0.272166ms
 88: 0.282992ms
 89: 0.270764ms
 90: 0.272719ms
 91: 0.274393ms
 92: 0.273857ms
 93: 0.279403ms
 94: 0.274402ms
 95: 0.278908ms
 96: 0.280708ms
 97: 0.273583ms
 98: 0.274623ms
 99: 0.274618ms
 100: 0.283111ms
 101: 0.284933ms
 102: 0.279202ms
 103: 0.284212ms
 104: 0.275541ms
 105: 0.275846ms
 106: 0.274906ms
 107: 0.277777ms
 108: 0.272877ms
 109: 0.278205ms
 110: 0.273296ms
 111: 0.278081ms
 112: 0.271648ms
 113: 0.278682ms
 114: 0.273947ms
 115: 0.277355ms
 116: 0.274146ms
 117: 0.275512ms
 118: 0.275644ms
 119: 0.276098ms
 120: 0.273889ms
 121: 0.276369ms
 122: 0.284795ms
 123: 0.273648ms
 124: 0.280883ms
 125: 0.273643ms
 126: 0.290174ms
 127: 0.275038ms
 128: 0.278878ms
 129: 0.276348ms
 130: 0.282608ms
 131: 0.277301ms
 132: 0.272151ms
 133: 0.277709ms
 134: 0.276292ms
 135: 0.280221ms
 136: 0.277286ms
 137: 0.274149ms
 138: 0.277536ms
 139: 0.279626ms
 140: 0.278046ms
 141: 0.276775ms
 142: 0.279669ms
 143: 0.277178ms
 144: 0.278104ms
 145: 0.274738ms
 146: 0.278707ms
 147: 0.283385ms
 148: 0.272540ms
 149: 0.278742ms
 150: 0.280821ms
 151: 0.275431ms
 152: 0.274675ms
 153: 0.277054ms
 154: 0.280058ms
 155: 0.276418ms
 156: 0.278470ms
 157: 0.260819ms
 158: 0.274319ms
 159: 0.275403ms
 160: 0.275454ms
 161: 0.278027ms
 162: 0.276865ms
 163: 0.279791ms
 164: 0.271726ms
 165: 0.279210ms
 166: 0.275845ms
 167: 0.272451ms
 168: 0.272623ms
 169: 0.276127ms
 170: 0.274394ms
 171: 0.274154ms
 172: 0.276613ms
 173: 0.282133ms
 174: 0.275345ms
 175: 0.275874ms
 176: 0.274483ms
 177: 0.279239ms
 178: 0.281310ms
 179: 0.274686ms
 180: 0.276557ms
 181: 0.273308ms
 182: 0.274060ms
 183: 0.274046ms
 184: 0.278579ms
 185: 0.277841ms
 186: 0.275991ms
 187: 0.275617ms
 188: 0.277003ms
 189: 0.278756ms
 190: 0.276231ms
 191: 0.289842ms
 192: 0.278014ms
 193: 0.275873ms
 194: 0.275787ms
 195: 0.275406ms
 196: 0.278065ms
 197: 0.274857ms
 198: 0.275349ms
 199: 0.274510ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 62^3
Threads             : 39
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 2.508949 ms
Runtime per batch   : 2.508949 ms
SD                  : 6.586578 ms
Q1                  : 0.274686 ms
Median              : 0.276523 ms
Q3                  : 0.279854 ms
