Expm 1: Only FFT
N=62, dim=3, Num: 238328

Printing individual runtimes:
 0: 52.577661ms
 1: 30.865214ms
 2: 21.046572ms
 3: 33.339348ms
 4: 21.324386ms
 5: 16.925591ms
 6: 20.235124ms
 7: 26.317238ms
 8: 17.896067ms
 9: 30.123919ms
 10: 30.671416ms
 11: 16.312484ms
 12: 30.335176ms
 13: 30.820527ms
 14: 30.207562ms
 15: 16.462887ms
 16: 16.785919ms
 17: 17.115590ms
 18: 22.857977ms
 19: 16.980008ms
 20: 17.711595ms
 21: 18.111607ms
 22: 17.111582ms
 23: 17.450434ms
 24: 17.866230ms
 25: 9.225300ms
 26: 0.277281ms
 27: 0.280505ms
 28: 0.276407ms
 29: 0.275751ms
 30: 0.279565ms
 31: 0.275880ms
 32: 0.279795ms
 33: 0.276717ms
 34: 0.275892ms
 35: 0.273586ms
 36: 0.274835ms
 37: 0.279921ms
 38: 0.274592ms
 39: 0.273637ms
 40: 0.276893ms
 41: 0.274277ms
 42: 0.281057ms
 43: 0.274387ms
 44: 0.280892ms
 45: 0.277423ms
 46: 0.273560ms
 47: 0.280440ms
 48: 0.278088ms
 49: 0.279677ms
 50: 0.276160ms
 51: 0.276298ms
 52: 0.277088ms
 53: 0.276529ms
 54: 0.274315ms
 55: 0.274767ms
 56: 0.274728ms
 57: 0.279835ms
 58: 0.276081ms
 59: 0.276490ms
 60: 0.274151ms
 61: 0.278939ms
 62: 0.278244ms
 63: 0.277522ms
 64: 0.282005ms
 65: 0.277221ms
 66: 0.279392ms
 67: 0.281556ms
 68: 0.277011ms
 69: 0.282541ms
 70: 0.278177ms
 71: 0.275726ms
 72: 0.283359ms
 73: 0.275232ms
 74: 0.279208ms
 75: 0.280413ms
 76: 0.275443ms
 77: 0.278172ms
 78: 0.272562ms
 79: 0.278887ms
 80: 0.278744ms
 81: 0.272263ms
 82: 0.273309ms
 83: 0.273700ms
 84: 0.278940ms
 85: 0.260391ms
 86: 0.277332ms
 87: 0.273893ms
 88: 0.281336ms
 89: 0.280103ms
 90: 0.273704ms
 91: 0.275900ms
 92: 0.277178ms
 93: 0.272052ms
 94: 0.279285ms
 95: 0.275069ms
 96: 0.275973ms
 97: 0.274346ms
 98: 0.274349ms
 99: 0.280000ms
 100: 0.273147ms
 101: 0.282318ms
 102: 0.276539ms
 103: 0.278908ms
 104: 0.282840ms
 105: 0.275184ms
 106: 0.278217ms
 107: 0.273550ms
 108: 0.274312ms
 109: 0.286956ms
 110: 0.276533ms
 111: 0.276362ms
 112: 0.271048ms
 113: 0.275955ms
 114: 0.283012ms
 115: 0.276436ms
 116: 0.282374ms
 117: 0.277692ms
 118: 0.274747ms
 119: 0.282066ms
 120: 0.280374ms
 121: 0.278710ms
 122: 0.277744ms
 123: 0.276375ms
 124: 0.280630ms
 125: 0.277322ms
 126: 0.277692ms
 127: 0.275221ms
 128: 0.275706ms
 129: 0.277138ms
 130: 0.274618ms
 131: 0.278601ms
 132: 0.277322ms
 133: 0.275477ms
 134: 0.276670ms
 135: 0.272429ms
 136: 0.278006ms
 137: 0.275392ms
 138: 0.277302ms
 139: 0.274303ms
 140: 0.276675ms
 141: 0.279916ms
 142: 0.276883ms
 143: 0.277169ms
 144: 0.276608ms
 145: 0.275985ms
 146: 0.279254ms
 147: 0.276183ms
 148: 0.276562ms
 149: 0.275727ms
 150: 0.274422ms
 151: 0.276549ms
 152: 0.273907ms
 153: 0.277907ms
 154: 0.277362ms
 155: 0.277916ms
 156: 0.277092ms
 157: 0.273580ms
 158: 0.276710ms
 159: 0.265558ms
 160: 0.277961ms
 161: 0.274402ms
 162: 0.275645ms
 163: 0.275666ms
 164: 0.275709ms
 165: 0.274193ms
 166: 0.278662ms
 167: 0.276318ms
 168: 0.278039ms
 169: 0.277046ms
 170: 0.274051ms
 171: 0.278607ms
 172: 0.275323ms
 173: 0.273481ms
 174: 0.276461ms
 175: 0.279569ms
 176: 0.278041ms
 177: 0.276078ms
 178: 0.279834ms
 179: 0.276472ms
 180: 0.275790ms
 181: 0.278952ms
 182: 0.274889ms
 183: 0.277145ms
 184: 0.272203ms
 185: 0.274783ms
 186: 0.278377ms
 187: 0.612935ms
 188: 0.277830ms
 189: 0.274573ms
 190: 0.278780ms
 191: 0.275141ms
 192: 0.277451ms
 193: 0.277064ms
 194: 0.274906ms
 195: 0.288240ms
 196: 0.275730ms
 197: 0.275435ms
 198: 0.275670ms
 199: 0.277107ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 62^3
Threads             : 36
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 3.225931 ms
Runtime per batch   : 3.225931 ms
SD                  : 8.235351 ms
Q1                  : 0.275435 ms
Median              : 0.277142 ms
Q3                  : 0.279795 ms
