Expm 1: Only FFT
N=62, dim=3, Num: 238328

Printing individual runtimes:
 0: 58.991324ms
 1: 18.980283ms
 2: 18.474682ms
 3: 21.389500ms
 4: 18.133202ms
 5: 16.680036ms
 6: 17.105973ms
 7: 17.439677ms
 8: 17.877097ms
 9: 18.190051ms
 10: 16.565375ms
 11: 16.961590ms
 12: 17.291501ms
 13: 17.576422ms
 14: 17.865460ms
 15: 18.012384ms
 16: 16.463966ms
 17: 16.852704ms
 18: 17.173724ms
 19: 17.572033ms
 20: 0.279286ms
 21: 0.277756ms
 22: 0.276781ms
 23: 0.280691ms
 24: 0.283653ms
 25: 0.280860ms
 26: 0.282017ms
 27: 2.913105ms
 28: 0.277091ms
 29: 0.275644ms
 30: 0.274354ms
 31: 0.276328ms
 32: 0.276014ms
 33: 0.273489ms
 34: 0.274945ms
 35: 0.271909ms
 36: 0.275730ms
 37: 0.273029ms
 38: 0.272801ms
 39: 0.275834ms
 40: 0.271662ms
 41: 0.274471ms
 42: 0.271352ms
 43: 0.272794ms
 44: 0.273970ms
 45: 0.271673ms
 46: 0.276295ms
 47: 0.271923ms
 48: 0.271496ms
 49: 0.271463ms
 50: 0.273115ms
 51: 0.276269ms
 52: 0.272584ms
 53: 0.271121ms
 54: 0.275592ms
 55: 0.273860ms
 56: 0.275940ms
 57: 0.271707ms
 58: 0.273027ms
 59: 0.271996ms
 60: 0.271295ms
 61: 0.276230ms
 62: 0.271198ms
 63: 0.272088ms
 64: 0.272833ms
 65: 0.272077ms
 66: 0.275706ms
 67: 0.270453ms
 68: 0.276914ms
 69: 0.274470ms
 70: 0.274387ms
 71: 0.275822ms
 72: 0.273160ms
 73: 0.277521ms
 74: 0.271668ms
 75: 0.272516ms
 76: 0.272661ms
 77: 0.272203ms
 78: 0.275173ms
 79: 0.271374ms
 80: 0.273346ms
 81: 0.270730ms
 82: 0.273710ms
 83: 0.277163ms
 84: 0.276306ms
 85: 0.273528ms
 86: 0.272365ms
 87: 0.273625ms
 88: 0.276528ms
 89: 0.275482ms
 90: 0.273460ms
 91: 0.272938ms
 92: 0.272453ms
 93: 0.280845ms
 94: 0.271872ms
 95: 0.271266ms
 96: 0.276790ms
 97: 0.272857ms
 98: 0.277301ms
 99: 0.279108ms
 100: 0.272064ms
 101: 0.272909ms
 102: 0.272312ms
 103: 0.276981ms
 104: 0.272594ms
 105: 0.271686ms
 106: 0.270541ms
 107: 0.270115ms
 108: 0.274925ms
 109: 0.271116ms
 110: 0.276656ms
 111: 0.270493ms
 112: 0.272602ms
 113: 0.277226ms
 114: 0.272055ms
 115: 0.264058ms
 116: 0.270769ms
 117: 0.272774ms
 118: 0.275876ms
 119: 0.271710ms
 120: 0.272628ms
 121: 0.271724ms
 122: 0.271135ms
 123: 0.287533ms
 124: 0.272513ms
 125: 0.274829ms
 126: 0.273756ms
 127: 0.272294ms
 128: 0.276485ms
 129: 0.272265ms
 130: 0.276158ms
 131: 0.272090ms
 132: 0.272105ms
 133: 0.276069ms
 134: 0.270290ms
 135: 0.276393ms
 136: 0.271828ms
 137: 0.269859ms
 138: 0.276335ms
 139: 0.272009ms
 140: 0.276053ms
 141: 0.271065ms
 142: 0.273300ms
 143: 0.271892ms
 144: 0.273921ms
 145: 0.278197ms
 146: 0.273248ms
 147: 0.271718ms
 148: 0.271602ms
 149: 0.272832ms
 150: 0.277298ms
 151: 0.274092ms
 152: 0.275976ms
 153: 0.274070ms
 154: 0.270891ms
 155: 0.276156ms
 156: 0.271637ms
 157: 0.275750ms
 158: 0.271486ms
 159: 0.273430ms
 160: 0.277358ms
 161: 0.272658ms
 162: 0.274403ms
 163: 0.273968ms
 164: 0.272677ms
 165: 0.273363ms
 166: 0.275519ms
 167: 0.272668ms
 168: 0.271491ms
 169: 0.272768ms
 170: 0.274587ms
 171: 0.273358ms
 172: 0.272161ms
 173: 0.271957ms
 174: 0.270952ms
 175: 0.279999ms
 176: 0.273733ms
 177: 0.272657ms
 178: 0.270227ms
 179: 0.272471ms
 180: 0.284216ms
 181: 0.273508ms
 182: 0.275798ms
 183: 0.272613ms
 184: 0.271246ms
 185: 0.275091ms
 186: 0.272009ms
 187: 0.273114ms
 188: 0.273457ms
 189: 0.272373ms
 190: 0.273155ms
 191: 0.272606ms
 192: 0.275685ms
 193: 0.272016ms
 194: 0.273449ms
 195: 0.276106ms
 196: 0.272663ms
 197: 0.277328ms
 198: 0.273182ms
 199: 0.277550ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 62^3
Threads             : 38
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 2.237753 ms
Runtime per batch   : 2.237753 ms
SD                  : 6.513898 ms
Q1                  : 0.272077 ms
Median              : 0.273475 ms
Q3                  : 0.276335 ms
