Expm 1: Only FFT
N=512, dim=3, Num: 134217728

Printing individual runtimes:
 0: 544.674309ms
 1: 545.658046ms
 2: 511.912328ms
 3: 526.564132ms
 4: 582.705877ms
 5: 491.251351ms
 6: 563.622366ms
 7: 500.732370ms
 8: 547.660873ms
 9: 526.397801ms
 10: 550.091250ms
 11: 556.538582ms
 12: 542.013188ms
 13: 567.909808ms
 14: 567.049694ms
 15: 478.534881ms
 16: 555.352792ms
 17: 531.504290ms
 18: 566.626463ms
 19: 563.827247ms
 20: 577.953874ms
 21: 518.112296ms
 22: 537.370795ms
 23: 495.560984ms
 24: 512.036045ms
 25: 528.632916ms
 26: 464.443538ms
 27: 556.316095ms
 28: 467.887184ms
 29: 527.553358ms
 30: 465.695811ms
 31: 541.970637ms
 32: 559.421114ms
 33: 541.508575ms
 34: 560.655347ms
 35: 489.213437ms
 36: 518.590214ms
 37: 541.608679ms
 38: 558.617907ms
 39: 529.039703ms
 40: 532.115803ms
 41: 557.980949ms
 42: 536.721339ms
 43: 570.530003ms
 44: 542.509300ms
 45: 487.103891ms
 46: 494.641637ms
 47: 534.037398ms
 48: 505.537956ms
 49: 561.314903ms
 50: 542.165447ms
 51: 507.219636ms
 52: 559.272187ms
 53: 570.242503ms
 54: 537.113911ms
 55: 495.440628ms
 56: 562.845435ms
 57: 564.533416ms
 58: 566.202627ms
 59: 572.998994ms
 60: 563.491212ms
 61: 531.332298ms
 62: 523.278549ms
 63: 530.590296ms
 64: 533.497321ms
 65: 541.230191ms
 66: 563.238081ms
 67: 535.729781ms
 68: 515.346243ms
 69: 553.740134ms
 70: 554.035573ms
 71: 533.738957ms
 72: 484.910393ms
 73: 516.758499ms
 74: 549.130847ms
 75: 529.294981ms
 76: 543.044731ms
 77: 477.977013ms
 78: 565.523615ms
 79: 549.566779ms
 80: 510.292597ms
 81: 519.028451ms
 82: 536.216703ms
 83: 528.623740ms
 84: 535.556902ms
 85: 555.643255ms
 86: 529.593570ms
 87: 541.713175ms
 88: 543.487438ms
 89: 530.706680ms
 90: 543.044419ms
 91: 528.294250ms
 92: 570.703838ms
 93: 557.504605ms
 94: 545.971789ms
 95: 525.366433ms
 96: 566.421124ms
 97: 575.510075ms
 98: 538.312778ms
 99: 526.513187ms
 100: 541.331299ms
 101: 557.130005ms
 102: 502.457133ms
 103: 575.975959ms
 104: 564.221508ms
 105: 539.364979ms
 106: 576.226487ms
 107: 551.079441ms
 108: 567.935512ms
 109: 540.776146ms
 110: 577.686454ms
 111: 487.878840ms
 112: 544.097248ms
 113: 516.905303ms
 114: 490.296197ms
 115: 533.875297ms
 116: 529.767292ms
 117: 466.248371ms
 118: 467.838697ms
 119: 538.188723ms
 120: 558.208964ms
 121: 530.853256ms
 122: 542.307390ms
 123: 522.008607ms
 124: 468.927389ms
 125: 551.915914ms
 126: 577.260094ms
 127: 574.725288ms
 128: 551.376684ms
 129: 527.476315ms
 130: 557.287425ms
 131: 555.152890ms
 132: 542.389585ms
 133: 549.113362ms
 134: 537.962576ms
 135: 556.379881ms
 136: 579.408469ms
 137: 543.151329ms
 138: 561.389607ms
 139: 542.414736ms
 140: 524.563176ms
 141: 486.316772ms
 142: 558.573913ms
 143: 565.130403ms
 144: 574.399285ms
 145: 528.191879ms
 146: 510.191735ms
 147: 557.935534ms
 148: 564.395049ms
 149: 528.005774ms
 150: 532.714459ms
 151: 592.378383ms
 152: 536.844261ms
 153: 594.476725ms
 154: 521.102466ms
 155: 578.761177ms
 156: 553.887231ms
 157: 568.453024ms
 158: 504.713984ms
 159: 561.588147ms
 160: 595.230944ms
 161: 505.744588ms
 162: 571.908593ms
 163: 498.083080ms
 164: 542.958082ms
 165: 523.298133ms
 166: 574.235489ms
 167: 580.124990ms
 168: 566.482304ms
 169: 572.779048ms
 170: 548.563268ms
 171: 500.214154ms
 172: 551.930051ms
 173: 524.380828ms
 174: 559.780582ms
 175: 561.929699ms
 176: 508.775021ms
 177: 531.313187ms
 178: 553.175319ms
 179: 570.772716ms
 180: 545.773424ms
 181: 515.400891ms
 182: 567.458268ms
 183: 448.498325ms
 184: 513.771225ms
 185: 508.023744ms
 186: 558.712764ms
 187: 525.255472ms
 188: 549.011820ms
 189: 551.702545ms
 190: 552.032824ms
 191: 529.439160ms
 192: 504.889070ms
 193: 534.962841ms
 194: 549.219893ms
 195: 565.925006ms
 196: 543.479610ms
 197: 517.403976ms
 198: 476.554438ms
 199: 542.274435ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 512^3
Threads             : 18
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 538.501942 ms
Runtime per batch   : 538.501942 ms
SD                  : 28.410119 ms
Q1                  : 508.023744 ms
Median              : 542.143811 ms
Q3                  : 559.272187 ms
