Expm 1: Only FFT
N=63, dim=3, Num: 250047

Printing individual runtimes:
 0: 24.968579ms
 1: 17.578681ms
 2: 45.391269ms
 3: 18.526113ms
 4: 17.064456ms
 5: 17.216151ms
 6: 16.728799ms
 7: 16.227698ms
 8: 17.744684ms
 9: 17.686487ms
 10: 17.684361ms
 11: 17.241945ms
 12: 17.233378ms
 13: 17.189958ms
 14: 18.277361ms
 15: 17.423679ms
 16: 16.954133ms
 17: 16.468887ms
 18: 18.046144ms
 19: 17.612909ms
 20: 17.200568ms
 21: 16.747235ms
 22: 0.162283ms
 23: 0.163443ms
 24: 0.149977ms
 25: 0.163885ms
 26: 0.156028ms
 27: 0.169923ms
 28: 0.167429ms
 29: 0.170984ms
 30: 0.166109ms
 31: 0.170645ms
 32: 0.150099ms
 33: 0.166048ms
 34: 0.157926ms
 35: 0.166035ms
 36: 0.163140ms
 37: 0.163921ms
 38: 0.150884ms
 39: 0.167276ms
 40: 0.158064ms
 41: 0.172999ms
 42: 0.169109ms
 43: 0.175840ms
 44: 0.149809ms
 45: 0.179855ms
 46: 0.155797ms
 47: 0.165782ms
 48: 0.158857ms
 49: 0.166246ms
 50: 0.168936ms
 51: 0.165658ms
 52: 0.170083ms
 53: 0.161435ms
 54: 0.159548ms
 55: 0.160207ms
 56: 0.151700ms
 57: 0.179591ms
 58: 0.164702ms
 59: 0.168061ms
 60: 0.180586ms
 61: 0.170839ms
 62: 0.164685ms
 63: 0.157656ms
 64: 0.165109ms
 65: 0.159858ms
 66: 0.174423ms
 67: 0.168096ms
 68: 0.161259ms
 69: 0.156703ms
 70: 0.172099ms
 71: 0.157071ms
 72: 0.147522ms
 73: 0.168498ms
 74: 0.164854ms
 75: 0.164982ms
 76: 0.173702ms
 77: 0.169888ms
 78: 0.150749ms
 79: 0.163377ms
 80: 0.168207ms
 81: 0.153587ms
 82: 0.154933ms
 83: 0.160748ms
 84: 0.175445ms
 85: 0.150798ms
 86: 0.159502ms
 87: 0.152593ms
 88: 0.154539ms
 89: 0.170336ms
 90: 0.169647ms
 91: 0.162050ms
 92: 0.166093ms
 93: 0.176288ms
 94: 0.154866ms
 95: 0.163817ms
 96: 0.168135ms
 97: 0.173433ms
 98: 0.162702ms
 99: 0.164298ms
 100: 0.158197ms
 101: 0.148019ms
 102: 0.160388ms
 103: 0.151000ms
 104: 0.161171ms
 105: 0.159530ms
 106: 0.151254ms
 107: 0.150629ms
 108: 0.150447ms
 109: 0.171335ms
 110: 0.148922ms
 111: 0.177616ms
 112: 0.163057ms
 113: 0.153937ms
 114: 0.155844ms
 115: 0.156507ms
 116: 0.168362ms
 117: 0.175609ms
 118: 0.172526ms
 119: 0.174812ms
 120: 0.170219ms
 121: 0.148208ms
 122: 0.157763ms
 123: 0.158282ms
 124: 0.150053ms
 125: 0.163785ms
 126: 0.169140ms
 127: 0.174314ms
 128: 0.167755ms
 129: 0.161964ms
 130: 0.163523ms
 131: 0.168639ms
 132: 0.166897ms
 133: 0.152974ms
 134: 0.155742ms
 135: 0.164584ms
 136: 0.155391ms
 137: 0.160445ms
 138: 0.153328ms
 139: 0.171415ms
 140: 0.161408ms
 141: 0.153978ms
 142: 0.172552ms
 143: 0.176305ms
 144: 0.160329ms
 145: 0.162800ms
 146: 0.149910ms
 147: 0.155878ms
 148: 0.172821ms
 149: 0.162594ms
 150: 0.161004ms
 151: 0.169562ms
 152: 0.167518ms
 153: 0.150045ms
 154: 0.168516ms
 155: 0.159926ms
 156: 0.173435ms
 157: 0.167735ms
 158: 0.161299ms
 159: 0.170359ms
 160: 0.172318ms
 161: 0.171868ms
 162: 0.169005ms
 163: 0.155321ms
 164: 0.148975ms
 165: 0.163385ms
 166: 0.151298ms
 167: 0.149142ms
 168: 0.168428ms
 169: 0.164032ms
 170: 0.171699ms
 171: 0.159827ms
 172: 0.168272ms
 173: 0.151802ms
 174: 0.150405ms
 175: 0.152773ms
 176: 0.162141ms
 177: 0.168057ms
 178: 0.170399ms
 179: 0.174110ms
 180: 0.157171ms
 181: 0.175320ms
 182: 0.173990ms
 183: 0.164258ms
 184: 0.155788ms
 185: 0.162390ms
 186: 0.171938ms
 187: 0.148050ms
 188: 0.151759ms
 189: 0.170256ms
 190: 0.168007ms
 191: 0.155333ms
 192: 0.173678ms
 193: 0.162433ms
 194: 0.154570ms
 195: 0.164608ms
 196: 0.149449ms
 197: 0.168068ms
 198: 0.160456ms
 199: 0.152187ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 63^3
Threads             : 36
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 2.231001 ms
Runtime per batch   : 2.231001 ms
SD                  : 6.210788 ms
Q1                  : 0.157071 ms
Median              : 0.164647 ms
Q3                  : 0.171415 ms
