Expm 1: Only FFT
N=63, dim=3, Num: 250047

Printing individual runtimes:
 0: 41.966463ms
 1: 17.501287ms
 2: 21.242173ms
 3: 16.171253ms
 4: 17.723195ms
 5: 17.292827ms
 6: 16.844515ms
 7: 16.363297ms
 8: 17.909070ms
 9: 17.434835ms
 10: 16.922589ms
 11: 16.430795ms
 12: 17.969026ms
 13: 17.534899ms
 14: 17.075703ms
 15: 15.380475ms
 16: 0.150356ms
 17: 0.165212ms
 18: 0.169600ms
 19: 0.149972ms
 20: 0.148605ms
 21: 0.167856ms
 22: 0.168169ms
 23: 0.179816ms
 24: 0.160207ms
 25: 0.170623ms
 26: 0.168239ms
 27: 0.169423ms
 28: 0.149453ms
 29: 0.149291ms
 30: 0.173496ms
 31: 0.147366ms
 32: 0.176411ms
 33: 0.153170ms
 34: 0.156116ms
 35: 0.150773ms
 36: 0.151184ms
 37: 0.184494ms
 38: 0.152818ms
 39: 0.147527ms
 40: 0.153532ms
 41: 0.158707ms
 42: 0.148474ms
 43: 1.670728ms
 44: 0.166923ms
 45: 0.157185ms
 46: 0.154170ms
 47: 0.173993ms
 48: 0.160263ms
 49: 0.149022ms
 50: 0.166997ms
 51: 0.173095ms
 52: 0.151960ms
 53: 0.153096ms
 54: 0.159320ms
 55: 0.152490ms
 56: 0.157917ms
 57: 0.141916ms
 58: 0.172147ms
 59: 0.146721ms
 60: 0.178706ms
 61: 0.140329ms
 62: 0.141763ms
 63: 0.151192ms
 64: 0.146034ms
 65: 0.176508ms
 66: 0.165243ms
 67: 0.153373ms
 68: 0.143990ms
 69: 0.174339ms
 70: 0.164129ms
 71: 0.150981ms
 72: 0.144808ms
 73: 0.151231ms
 74: 0.152157ms
 75: 0.160734ms
 76: 0.147350ms
 77: 0.155595ms
 78: 0.159075ms
 79: 0.157681ms
 80: 0.153162ms
 81: 0.156905ms
 82: 0.144486ms
 83: 0.170057ms
 84: 0.156281ms
 85: 0.153191ms
 86: 0.140663ms
 87: 0.146239ms
 88: 0.165348ms
 89: 0.172511ms
 90: 0.140876ms
 91: 0.146809ms
 92: 0.155788ms
 93: 0.152389ms
 94: 0.138054ms
 95: 0.147848ms
 96: 0.153341ms
 97: 0.155343ms
 98: 0.147632ms
 99: 0.170434ms
 100: 0.153167ms
 101: 0.155263ms
 102: 0.148659ms
 103: 0.175416ms
 104: 0.148541ms
 105: 0.136277ms
 106: 0.160190ms
 107: 0.156349ms
 108: 0.173109ms
 109: 0.155701ms
 110: 0.147913ms
 111: 0.147589ms
 112: 0.169427ms
 113: 0.155251ms
 114: 0.160991ms
 115: 0.154196ms
 116: 0.150168ms
 117: 0.140277ms
 118: 0.145738ms
 119: 0.147020ms
 120: 0.155005ms
 121: 0.154581ms
 122: 0.169574ms
 123: 0.142709ms
 124: 0.159506ms
 125: 0.160221ms
 126: 0.141544ms
 127: 0.152110ms
 128: 0.146860ms
 129: 0.140048ms
 130: 0.152159ms
 131: 0.147925ms
 132: 0.147224ms
 133: 0.147851ms
 134: 0.155311ms
 135: 0.147400ms
 136: 0.157888ms
 137: 0.145497ms
 138: 0.150636ms
 139: 0.146486ms
 140: 0.137867ms
 141: 0.154451ms
 142: 0.178133ms
 143: 0.145341ms
 144: 0.168374ms
 145: 0.149944ms
 146: 0.147850ms
 147: 0.174755ms
 148: 0.156273ms
 149: 0.146886ms
 150: 0.171181ms
 151: 0.150836ms
 152: 0.147083ms
 153: 0.141942ms
 154: 0.149455ms
 155: 0.173795ms
 156: 0.155236ms
 157: 0.171612ms
 158: 0.145803ms
 159: 0.166092ms
 160: 0.151990ms
 161: 0.170740ms
 162: 0.158717ms
 163: 0.160188ms
 164: 0.142360ms
 165: 0.154272ms
 166: 0.169129ms
 167: 0.148820ms
 168: 0.152979ms
 169: 0.148113ms
 170: 0.146693ms
 171: 0.160902ms
 172: 0.140168ms
 173: 0.140544ms
 174: 0.150363ms
 175: 0.157647ms
 176: 0.138460ms
 177: 0.140392ms
 178: 0.150732ms
 179: 0.141891ms
 180: 0.157997ms
 181: 0.170591ms
 182: 0.141661ms
 183: 0.142623ms
 184: 0.147698ms
 185: 0.148577ms
 186: 0.167040ms
 187: 0.159804ms
 188: 0.147482ms
 189: 0.155580ms
 190: 0.156382ms
 191: 0.146416ms
 192: 0.166922ms
 193: 0.140366ms
 194: 0.150206ms
 195: 0.155122ms
 196: 0.148532ms
 197: 0.157728ms
 198: 0.153887ms
 199: 0.153043ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 63^3
Threads             : 38
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 1.659006 ms
Runtime per batch   : 1.659006 ms
SD                  : 5.357782 ms
Q1                  : 0.147698 ms
Median              : 0.154183 ms
Q3                  : 0.165212 ms
