Expm 1: Only FFT
N=63, dim=3, Num: 250047

Printing individual runtimes:
 0: 25.842938ms
 1: 0.151003ms
 2: 0.172048ms
 3: 0.151014ms
 4: 0.156081ms
 5: 0.157931ms
 6: 0.149515ms
 7: 0.147188ms
 8: 0.151227ms
 9: 0.164736ms
 10: 0.172290ms
 11: 0.152699ms
 12: 0.156321ms
 13: 0.158712ms
 14: 0.156770ms
 15: 0.154218ms
 16: 0.161783ms
 17: 0.160036ms
 18: 0.151479ms
 19: 0.145959ms
 20: 0.152568ms
 21: 0.175771ms
 22: 0.154955ms
 23: 0.166984ms
 24: 0.157804ms
 25: 0.162019ms
 26: 0.174569ms
 27: 0.151410ms
 28: 0.160983ms
 29: 0.146661ms
 30: 0.159580ms
 31: 0.149054ms
 32: 0.167203ms
 33: 0.150341ms
 34: 0.181764ms
 35: 0.149684ms
 36: 0.154880ms
 37: 0.170181ms
 38: 0.161357ms
 39: 0.172576ms
 40: 0.174167ms
 41: 0.159582ms
 42: 0.159068ms
 43: 0.157207ms
 44: 0.149933ms
 45: 0.178918ms
 46: 0.160527ms
 47: 0.139585ms
 48: 0.157477ms
 49: 0.146789ms
 50: 0.149649ms
 51: 0.147387ms
 52: 0.174245ms
 53: 0.141717ms
 54: 0.165260ms
 55: 0.176462ms
 56: 0.155565ms
 57: 0.171168ms
 58: 0.144979ms
 59: 0.140886ms
 60: 0.148714ms
 61: 0.141423ms
 62: 0.167570ms
 63: 0.159299ms
 64: 0.157400ms
 65: 0.158973ms
 66: 0.160164ms
 67: 0.144161ms
 68: 0.151242ms
 69: 0.154710ms
 70: 0.158143ms
 71: 0.156140ms
 72: 0.152644ms
 73: 0.159479ms
 74: 0.163388ms
 75: 0.166344ms
 76: 0.151160ms
 77: 0.161262ms
 78: 0.158474ms
 79: 0.160712ms
 80: 0.147715ms
 81: 0.170091ms
 82: 0.166677ms
 83: 0.142560ms
 84: 0.156890ms
 85: 0.154197ms
 86: 0.168850ms
 87: 4.639884ms
 88: 0.173077ms
 89: 0.142184ms
 90: 0.146710ms
 91: 0.148434ms
 92: 0.159809ms
 93: 0.138644ms
 94: 0.152975ms
 95: 0.153622ms
 96: 0.152925ms
 97: 0.155751ms
 98: 0.153687ms
 99: 0.142050ms
 100: 0.146837ms
 101: 0.169123ms
 102: 0.151656ms
 103: 0.142294ms
 104: 0.156938ms
 105: 0.152900ms
 106: 0.146992ms
 107: 0.157657ms
 108: 0.150326ms
 109: 0.141340ms
 110: 0.154024ms
 111: 0.149227ms
 112: 0.155090ms
 113: 0.133399ms
 114: 0.150039ms
 115: 0.170289ms
 116: 0.149634ms
 117: 0.138299ms
 118: 0.149899ms
 119: 0.149140ms
 120: 0.145251ms
 121: 0.152480ms
 122: 0.140504ms
 123: 0.148033ms
 124: 0.152772ms
 125: 0.156419ms
 126: 0.140277ms
 127: 0.139493ms
 128: 0.141333ms
 129: 0.140895ms
 130: 0.157350ms
 131: 0.169354ms
 132: 0.147853ms
 133: 0.161374ms
 134: 0.147567ms
 135: 0.150508ms
 136: 0.153953ms
 137: 0.149719ms
 138: 0.145929ms
 139: 0.139211ms
 140: 0.160107ms
 141: 0.148278ms
 142: 0.152714ms
 143: 0.157977ms
 144: 0.153048ms
 145: 0.158779ms
 146: 0.146980ms
 147: 0.140633ms
 148: 0.155807ms
 149: 0.139038ms
 150: 0.145779ms
 151: 0.148637ms
 152: 0.174399ms
 153: 0.157318ms
 154: 0.163361ms
 155: 0.153763ms
 156: 0.166572ms
 157: 0.139642ms
 158: 0.145398ms
 159: 0.155653ms
 160: 0.161306ms
 161: 0.151955ms
 162: 0.145906ms
 163: 0.156444ms
 164: 0.143478ms
 165: 0.139590ms
 166: 0.159443ms
 167: 0.170462ms
 168: 0.147654ms
 169: 0.140583ms
 170: 0.140968ms
 171: 0.153317ms
 172: 0.168029ms
 173: 0.146655ms
 174: 0.167830ms
 175: 0.156529ms
 176: 0.151876ms
 177: 0.146591ms
 178: 0.141471ms
 179: 0.138934ms
 180: 0.170342ms
 181: 0.164310ms
 182: 0.152386ms
 183: 0.173549ms
 184: 0.152187ms
 185: 0.147454ms
 186: 0.151423ms
 187: 0.157996ms
 188: 0.142543ms
 189: 0.138755ms
 190: 0.145917ms
 191: 0.160904ms
 192: 0.147494ms
 193: 0.149067ms
 194: 0.161377ms
 195: 0.146768ms
 196: 0.149969ms
 197: 0.138242ms
 198: 0.148292ms
 199: 0.151635ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 63^3
Threads             : 36
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 0.305109 ms
Runtime per batch   : 0.305109 ms
SD                  : 1.837793 ms
Q1                  : 0.146789 ms
Median              : 0.152950 ms
Q3                  : 0.159809 ms
