Expm 1: Only FFT
N=63, dim=3, Num: 250047

Printing individual runtimes:
 0: 53.888513ms
 1: 23.034770ms
 2: 23.032574ms
 3: 20.358255ms
 4: 16.708663ms
 5: 16.212715ms
 6: 25.597268ms
 7: 17.145085ms
 8: 16.667184ms
 9: 16.934618ms
 10: 16.675983ms
 11: 16.489112ms
 12: 18.245125ms
 13: 18.041866ms
 14: 17.559477ms
 15: 17.084170ms
 16: 19.187135ms
 17: 19.204870ms
 18: 19.377125ms
 19: 16.689549ms
 20: 18.107375ms
 21: 20.335802ms
 22: 17.718341ms
 23: 17.234194ms
 24: 16.973748ms
 25: 16.485731ms
 26: 18.047659ms
 27: 17.614984ms
 28: 17.166975ms
 29: 16.780180ms
 30: 16.435241ms
 31: 18.037421ms
 32: 17.675220ms
 33: 6.700054ms
 34: 0.155361ms
 35: 0.140814ms
 36: 0.161766ms
 37: 0.169610ms
 38: 0.169414ms
 39: 0.147659ms
 40: 0.159001ms
 41: 0.147574ms
 42: 0.158610ms
 43: 0.145336ms
 44: 0.158455ms
 45: 0.149754ms
 46: 0.155493ms
 47: 0.150227ms
 48: 0.141331ms
 49: 0.175122ms
 50: 0.169566ms
 51: 0.142695ms
 52: 0.150805ms
 53: 0.155807ms
 54: 0.154704ms
 55: 0.175513ms
 56: 0.163152ms
 57: 0.142340ms
 58: 0.161548ms
 59: 0.164470ms
 60: 0.152491ms
 61: 0.156388ms
 62: 0.141739ms
 63: 0.167380ms
 64: 0.174005ms
 65: 0.164549ms
 66: 0.148151ms
 67: 0.157264ms
 68: 0.142148ms
 69: 0.168086ms
 70: 0.148632ms
 71: 0.169805ms
 72: 0.154498ms
 73: 0.155051ms
 74: 0.149520ms
 75: 0.145147ms
 76: 0.179648ms
 77: 0.154066ms
 78: 0.178703ms
 79: 0.168313ms
 80: 0.143914ms
 81: 0.178596ms
 82: 0.151195ms
 83: 0.141747ms
 84: 0.153512ms
 85: 0.162077ms
 86: 0.150364ms
 87: 0.155068ms
 88: 0.174967ms
 89: 0.153655ms
 90: 0.149491ms
 91: 0.154177ms
 92: 0.143226ms
 93: 0.161921ms
 94: 0.143711ms
 95: 0.159432ms
 96: 0.152600ms
 97: 0.175313ms
 98: 0.142203ms
 99: 0.181129ms
 100: 0.154504ms
 101: 0.178429ms
 102: 0.159266ms
 103: 0.162052ms
 104: 0.153013ms
 105: 0.162779ms
 106: 0.161339ms
 107: 0.148023ms
 108: 0.148483ms
 109: 0.162743ms
 110: 0.142094ms
 111: 0.162549ms
 112: 0.176955ms
 113: 0.169099ms
 114: 0.143516ms
 115: 0.148117ms
 116: 0.155249ms
 117: 0.169387ms
 118: 0.167056ms
 119: 0.141770ms
 120: 0.145418ms
 121: 0.158038ms
 122: 0.171692ms
 123: 0.174502ms
 124: 0.154645ms
 125: 0.152928ms
 126: 0.170378ms
 127: 0.150575ms
 128: 0.158039ms
 129: 0.150793ms
 130: 0.148171ms
 131: 0.142266ms
 132: 0.148696ms
 133: 0.142194ms
 134: 0.139547ms
 135: 0.150314ms
 136: 0.161579ms
 137: 0.143932ms
 138: 0.161189ms
 139: 0.163442ms
 140: 0.157668ms
 141: 0.172364ms
 142: 0.160573ms
 143: 0.170105ms
 144: 0.157281ms
 145: 0.165210ms
 146: 0.178779ms
 147: 0.168715ms
 148: 0.147428ms
 149: 0.150546ms
 150: 0.155315ms
 151: 0.150874ms
 152: 0.153693ms
 153: 0.176377ms
 154: 0.152014ms
 155: 0.165325ms
 156: 0.159797ms
 157: 0.142773ms
 158: 0.159279ms
 159: 0.160632ms
 160: 0.169707ms
 161: 0.162447ms
 162: 0.149524ms
 163: 0.138811ms
 164: 0.141716ms
 165: 0.154316ms
 166: 0.176106ms
 167: 0.139972ms
 168: 0.156627ms
 169: 0.149545ms
 170: 0.166336ms
 171: 0.148755ms
 172: 0.489829ms
 173: 0.154053ms
 174: 0.172691ms
 175: 6.979060ms
 176: 0.171256ms
 177: 0.159942ms
 178: 0.151414ms
 179: 0.163781ms
 180: 0.155650ms
 181: 0.175733ms
 182: 0.138800ms
 183: 0.153565ms
 184: 0.147747ms
 185: 0.160571ms
 186: 0.151844ms
 187: 0.148914ms
 188: 0.150761ms
 189: 0.176529ms
 190: 0.152432ms
 191: 0.161013ms
 192: 0.139856ms
 193: 0.157625ms
 194: 0.159596ms
 195: 0.164423ms
 196: 0.147975ms
 197: 0.153835ms
 198: 0.157433ms
 199: 0.150405ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 63^3
Threads             : 40
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 3.383385 ms
Runtime per batch   : 3.383385 ms
SD                  : 7.574877 ms
Q1                  : 0.148483 ms
Median              : 0.159355 ms
Q3                  : 0.174502 ms
