Expm 1: Only FFT
N=64, dim=3, Num: 262144

Printing individual runtimes:
 0: 1.233204ms
 1: 0.170372ms
 2: 0.182583ms
 3: 0.176171ms
 4: 0.192290ms
 5: 0.186721ms
 6: 0.179204ms
 7: 0.180595ms
 8: 0.174131ms
 9: 0.176933ms
 10: 0.168218ms
 11: 0.177808ms
 12: 0.185510ms
 13: 0.177935ms
 14: 0.183546ms
 15: 0.171869ms
 16: 0.169628ms
 17: 0.178396ms
 18: 0.182772ms
 19: 0.184137ms
 20: 0.185853ms
 21: 0.175869ms
 22: 0.167463ms
 23: 0.169424ms
 24: 0.187684ms
 25: 0.192006ms
 26: 0.175954ms
 27: 0.180786ms
 28: 0.176959ms
 29: 0.168550ms
 30: 0.184110ms
 31: 0.174256ms
 32: 0.178049ms
 33: 0.175394ms
 34: 0.180485ms
 35: 0.177107ms
 36: 0.181591ms
 37: 0.186795ms
 38: 0.181635ms
 39: 0.167280ms
 40: 0.185805ms
 41: 0.169885ms
 42: 0.176431ms
 43: 0.169191ms
 44: 0.169187ms
 45: 0.172062ms
 46: 0.175231ms
 47: 0.174920ms
 48: 0.180822ms
 49: 0.172792ms
 50: 0.167701ms
 51: 0.177231ms
 52: 0.174943ms
 53: 0.185023ms
 54: 0.176488ms
 55: 0.167772ms
 56: 0.176765ms
 57: 0.179196ms
 58: 0.167881ms
 59: 0.174280ms
 60: 0.192730ms
 61: 0.182172ms
 62: 0.176411ms
 63: 0.186470ms
 64: 0.173704ms
 65: 0.164274ms
 66: 0.183509ms
 67: 0.170912ms
 68: 0.188920ms
 69: 0.173538ms
 70: 0.176590ms
 71: 0.182549ms
 72: 0.180027ms
 73: 0.169851ms
 74: 0.187429ms
 75: 0.186907ms
 76: 0.180330ms
 77: 0.183416ms
 78: 0.171873ms
 79: 0.177657ms
 80: 0.176032ms
 81: 0.176695ms
 82: 0.185537ms
 83: 0.177100ms
 84: 0.178670ms
 85: 0.178237ms
 86: 0.182548ms
 87: 0.177337ms
 88: 0.174171ms
 89: 0.194731ms
 90: 1.876967ms
 91: 0.163951ms
 92: 0.150001ms
 93: 0.145465ms
 94: 0.158972ms
 95: 0.157548ms
 96: 0.161279ms
 97: 0.159436ms
 98: 0.150797ms
 99: 0.158729ms
 100: 0.167149ms
 101: 0.156940ms
 102: 0.165003ms
 103: 0.158717ms
 104: 0.159668ms
 105: 0.160317ms
 106: 0.150772ms
 107: 0.158420ms
 108: 0.156278ms
 109: 0.154904ms
 110: 0.170324ms
 111: 0.159149ms
 112: 0.160160ms
 113: 0.163017ms
 114: 0.159071ms
 115: 0.137896ms
 116: 0.151020ms
 117: 0.158346ms
 118: 0.162505ms
 119: 0.157762ms
 120: 0.161966ms
 121: 0.156210ms
 122: 0.151083ms
 123: 0.158240ms
 124: 0.162926ms
 125: 0.162190ms
 126: 0.159013ms
 127: 0.160360ms
 128: 0.161015ms
 129: 0.163774ms
 130: 0.158139ms
 131: 0.157421ms
 132: 0.158816ms
 133: 0.161410ms
 134: 0.159413ms
 135: 0.158862ms
 136: 0.148822ms
 137: 0.158140ms
 138: 0.160816ms
 139: 0.158432ms
 140: 0.157911ms
 141: 0.150093ms
 142: 0.161662ms
 143: 0.162047ms
 144: 0.160136ms
 145: 0.166077ms
 146: 0.165270ms
 147: 0.157702ms
 148: 0.161822ms
 149: 0.161991ms
 150: 0.148607ms
 151: 0.162408ms
 152: 0.154263ms
 153: 0.156765ms
 154: 0.157310ms
 155: 0.154485ms
 156: 0.164420ms
 157: 0.165005ms
 158: 0.157729ms
 159: 0.161971ms
 160: 0.150014ms
 161: 0.161158ms
 162: 0.160522ms
 163: 0.157496ms
 164: 0.162033ms
 165: 0.156950ms
 166: 0.158731ms
 167: 0.149897ms
 168: 0.161503ms
 169: 0.161481ms
 170: 0.165308ms
 171: 0.159893ms
 172: 0.161721ms
 173: 0.168435ms
 174: 0.164077ms
 175: 0.161549ms
 176: 0.157626ms
 177: 0.158563ms
 178: 0.152715ms
 179: 0.156304ms
 180: 0.161055ms
 181: 0.170437ms
 182: 0.155640ms
 183: 0.165258ms
 184: 0.156206ms
 185: 0.160507ms
 186: 0.157032ms
 187: 0.161931ms
 188: 0.162588ms
 189: 0.159664ms
 190: 0.154616ms
 191: 0.160350ms
 192: 0.158249ms
 193: 0.161363ms
 194: 0.153877ms
 195: 0.170916ms
 196: 0.170071ms
 197: 0.158092ms
 198: 0.162304ms
 199: 0.158675ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 64^3
Threads             : 19
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 0.181516 ms
Runtime per batch   : 0.181516 ms
SD                  : 0.142182 ms
Q1                  : 0.158816 ms
Median              : 0.164766 ms
Q3                  : 0.176933 ms
