Expm 1: Only FFT
N=64, dim=3, Num: 262144

Printing individual runtimes:
 0: 2.777488ms
 1: 0.140715ms
 2: 0.159546ms
 3: 0.146345ms
 4: 0.139255ms
 5: 0.156433ms
 6: 0.149559ms
 7: 0.155770ms
 8: 0.159415ms
 9: 0.160733ms
 10: 0.154448ms
 11: 0.159218ms
 12: 0.151245ms
 13: 0.148509ms
 14: 0.158983ms
 15: 0.157182ms
 16: 0.138267ms
 17: 0.154763ms
 18: 0.156598ms
 19: 0.159419ms
 20: 0.159299ms
 21: 0.146833ms
 22: 0.150506ms
 23: 0.155135ms
 24: 0.140450ms
 25: 0.159478ms
 26: 0.150278ms
 27: 0.160053ms
 28: 0.148300ms
 29: 0.153952ms
 30: 0.153595ms
 31: 0.152200ms
 32: 0.150375ms
 33: 0.144737ms
 34: 0.155303ms
 35: 0.149974ms
 36: 0.155481ms
 37: 0.162777ms
 38: 0.149423ms
 39: 0.148864ms
 40: 0.152904ms
 41: 0.148733ms
 42: 0.148898ms
 43: 0.148860ms
 44: 0.159167ms
 45: 0.143279ms
 46: 0.155076ms
 47: 0.160153ms
 48: 0.154103ms
 49: 0.158570ms
 50: 0.145966ms
 51: 0.130571ms
 52: 0.158641ms
 53: 0.158129ms
 54: 0.143236ms
 55: 0.157894ms
 56: 0.150480ms
 57: 0.158092ms
 58: 0.152421ms
 59: 0.157739ms
 60: 0.161244ms
 61: 0.155133ms
 62: 0.141811ms
 63: 0.157724ms
 64: 0.150668ms
 65: 0.154633ms
 66: 0.150855ms
 67: 0.155914ms
 68: 0.158066ms
 69: 0.156320ms
 70: 0.147145ms
 71: 0.159584ms
 72: 0.149398ms
 73: 0.146752ms
 74: 0.162537ms
 75: 0.144356ms
 76: 0.130697ms
 77: 0.153374ms
 78: 0.133764ms
 79: 0.146585ms
 80: 0.144966ms
 81: 0.155308ms
 82: 0.147501ms
 83: 0.130501ms
 84: 0.155260ms
 85: 0.152466ms
 86: 0.130113ms
 87: 0.131151ms
 88: 0.152660ms
 89: 0.151348ms
 90: 0.157151ms
 91: 0.627940ms
 92: 0.151116ms
 93: 0.156235ms
 94: 0.147373ms
 95: 0.151127ms
 96: 0.148496ms
 97: 0.152101ms
 98: 0.151509ms
 99: 0.147790ms
 100: 0.156913ms
 101: 0.148011ms
 102: 0.151308ms
 103: 0.158308ms
 104: 0.143980ms
 105: 0.140661ms
 106: 0.160733ms
 107: 0.147764ms
 108: 0.130348ms
 109: 0.148340ms
 110: 0.127269ms
 111: 0.135982ms
 112: 0.150398ms
 113: 0.125505ms
 114: 0.156163ms
 115: 0.148399ms
 116: 0.156504ms
 117: 0.139856ms
 118: 0.131517ms
 119: 0.152942ms
 120: 0.143276ms
 121: 0.135037ms
 122: 0.148779ms
 123: 0.142360ms
 124: 0.147297ms
 125: 0.148145ms
 126: 0.141734ms
 127: 0.156403ms
 128: 0.143351ms
 129: 0.145350ms
 130: 0.147437ms
 131: 0.141400ms
 132: 0.147360ms
 133: 0.151214ms
 134: 0.130794ms
 135: 0.146438ms
 136: 0.155431ms
 137: 0.133424ms
 138: 0.138835ms
 139: 0.147525ms
 140: 0.146769ms
 141: 0.150715ms
 142: 0.150607ms
 143: 0.151438ms
 144: 0.150341ms
 145: 0.141333ms
 146: 0.148301ms
 147: 0.144407ms
 148: 0.147798ms
 149: 0.149779ms
 150: 0.149600ms
 151: 0.146895ms
 152: 0.149888ms
 153: 0.155566ms
 154: 0.150187ms
 155: 0.149664ms
 156: 0.151116ms
 157: 0.154444ms
 158: 0.149228ms
 159: 0.127631ms
 160: 0.150146ms
 161: 0.149816ms
 162: 0.141135ms
 163: 0.154890ms
 164: 0.145883ms
 165: 0.151879ms
 166: 0.151146ms
 167: 0.144259ms
 168: 0.147052ms
 169: 0.125159ms
 170: 0.148042ms
 171: 0.146598ms
 172: 0.142636ms
 173: 0.157021ms
 174: 0.147065ms
 175: 0.134511ms
 176: 0.140692ms
 177: 0.161025ms
 178: 0.130727ms
 179: 0.148269ms
 180: 0.149932ms
 181: 0.153957ms
 182: 0.149881ms
 183: 0.147923ms
 184: 0.131795ms
 185: 0.142105ms
 186: 0.153375ms
 187: 0.150896ms
 188: 0.148558ms
 189: 0.140577ms
 190: 0.138300ms
 191: 0.153792ms
 192: 0.153998ms
 193: 0.146058ms
 194: 0.143754ms
 195: 0.155388ms
 196: 0.141879ms
 197: 0.139989ms
 198: 0.147198ms
 199: 0.155542ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 64^3
Threads             : 40
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 0.164318 ms
Runtime per batch   : 0.164318 ms
SD                  : 0.188471 ms
Q1                  : 0.144966 ms
Median              : 0.149848 ms
Q3                  : 0.155133 ms
