Expm 1: Only FFT
N=64, dim=3, Num: 262144

Printing individual runtimes:
 0: 0.910606ms
 1: 0.246507ms
 2: 0.241436ms
 3: 0.242394ms
 4: 0.245598ms
 5: 0.242516ms
 6: 0.241498ms
 7: 0.248302ms
 8: 0.251374ms
 9: 0.249621ms
 10: 0.246897ms
 11: 0.242670ms
 12: 0.244018ms
 13: 0.238588ms
 14: 0.241972ms
 15: 0.239488ms
 16: 0.242622ms
 17: 0.239510ms
 18: 0.243576ms
 19: 0.241863ms
 20: 0.243959ms
 21: 0.243556ms
 22: 0.244331ms
 23: 0.243286ms
 24: 0.242622ms
 25: 0.240170ms
 26: 0.246373ms
 27: 0.243177ms
 28: 0.243385ms
 29: 0.240661ms
 30: 0.241729ms
 31: 0.251160ms
 32: 0.245250ms
 33: 0.250210ms
 34: 0.245966ms
 35: 0.242084ms
 36: 0.244470ms
 37: 0.242197ms
 38: 0.241250ms
 39: 0.248027ms
 40: 0.247687ms
 41: 0.240484ms
 42: 0.247810ms
 43: 0.240287ms
 44: 0.241920ms
 45: 0.244473ms
 46: 0.245307ms
 47: 0.242409ms
 48: 0.244400ms
 49: 0.242286ms
 50: 0.240334ms
 51: 0.244349ms
 52: 0.242158ms
 53: 0.245694ms
 54: 0.243789ms
 55: 0.243141ms
 56: 0.242379ms
 57: 0.241506ms
 58: 0.243181ms
 59: 0.241455ms
 60: 0.247526ms
 61: 0.241110ms
 62: 0.241833ms
 63: 0.247903ms
 64: 0.242034ms
 65: 0.245462ms
 66: 0.245669ms
 67: 0.239432ms
 68: 0.241324ms
 69: 0.244607ms
 70: 0.249963ms
 71: 0.240376ms
 72: 0.240976ms
 73: 0.246522ms
 74: 0.239908ms
 75: 0.239038ms
 76: 0.242693ms
 77: 0.237516ms
 78: 0.246009ms
 79: 0.241678ms
 80: 0.243390ms
 81: 0.246457ms
 82: 0.240401ms
 83: 0.242080ms
 84: 0.240757ms
 85: 0.240640ms
 86: 0.242921ms
 87: 0.242376ms
 88: 0.245066ms
 89: 0.831910ms
 90: 0.245433ms
 91: 0.243290ms
 92: 0.246560ms
 93: 0.248262ms
 94: 0.243445ms
 95: 0.247211ms
 96: 0.241821ms
 97: 0.243478ms
 98: 0.252154ms
 99: 0.247297ms
 100: 0.246184ms
 101: 0.252179ms
 102: 0.247481ms
 103: 0.243693ms
 104: 0.243317ms
 105: 0.242416ms
 106: 0.247711ms
 107: 0.247157ms
 108: 0.249458ms
 109: 0.249301ms
 110: 0.248354ms
 111: 0.242831ms
 112: 0.248425ms
 113: 0.243931ms
 114: 0.246146ms
 115: 0.244741ms
 116: 0.246596ms
 117: 0.251785ms
 118: 0.245944ms
 119: 0.246709ms
 120: 0.245740ms
 121: 0.246751ms
 122: 0.250672ms
 123: 0.246296ms
 124: 0.251456ms
 125: 0.252152ms
 126: 0.244304ms
 127: 0.245793ms
 128: 0.245354ms
 129: 0.243193ms
 130: 0.247011ms
 131: 0.247230ms
 132: 0.242807ms
 133: 0.246964ms
 134: 0.247946ms
 135: 0.247371ms
 136: 0.253697ms
 137: 0.245236ms
 138: 0.242916ms
 139: 0.244629ms
 140: 0.250839ms
 141: 0.251149ms
 142: 0.247849ms
 143: 0.247137ms
 144: 0.250924ms
 145: 0.244079ms
 146: 0.239435ms
 147: 0.245185ms
 148: 0.241347ms
 149: 0.250707ms
 150: 0.246857ms
 151: 0.241293ms
 152: 0.245520ms
 153: 0.245657ms
 154: 0.242537ms
 155: 0.240479ms
 156: 0.248519ms
 157: 0.255253ms
 158: 0.249997ms
 159: 0.245768ms
 160: 0.248491ms
 161: 0.247156ms
 162: 0.244887ms
 163: 0.248185ms
 164: 0.243663ms
 165: 0.251280ms
 166: 0.241840ms
 167: 0.244972ms
 168: 0.247935ms
 169: 0.241580ms
 170: 0.245571ms
 171: 0.246538ms
 172: 0.247093ms
 173: 0.245675ms
 174: 0.249749ms
 175: 0.243742ms
 176: 0.249990ms
 177: 0.245605ms
 178: 0.243390ms
 179: 0.246017ms
 180: 0.249764ms
 181: 0.241981ms
 182: 0.246249ms
 183: 0.246421ms
 184: 0.246591ms
 185: 0.246933ms
 186: 0.241312ms
 187: 0.254715ms
 188: 0.250244ms
 189: 0.248443ms
 190: 0.250923ms
 191: 0.245786ms
 192: 0.245319ms
 193: 0.245008ms
 194: 0.250186ms
 195: 0.250883ms
 196: 0.243326ms
 197: 0.245269ms
 198: 0.252431ms
 199: 0.251608ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 64^3
Threads             : 6
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 0.251528 ms
Runtime per batch   : 0.251528 ms
SD                  : 0.062506 ms
Q1                  : 0.242286 ms
Median              : 0.245288 ms
Q3                  : 0.247481 ms
