Expm 1: Only FFT
N=64, dim=3, Num: 262144

Printing individual runtimes:
 0: 0.928430ms
 1: 0.255839ms
 2: 0.244030ms
 3: 0.243522ms
 4: 0.260195ms
 5: 0.243077ms
 6: 0.243842ms
 7: 0.261853ms
 8: 0.244942ms
 9: 0.245136ms
 10: 0.249849ms
 11: 0.253208ms
 12: 0.243698ms
 13: 0.246309ms
 14: 0.253927ms
 15: 0.243164ms
 16: 0.247899ms
 17: 0.240800ms
 18: 0.248738ms
 19: 0.244313ms
 20: 0.243731ms
 21: 0.244987ms
 22: 0.254365ms
 23: 0.246241ms
 24: 0.258811ms
 25: 0.255260ms
 26: 0.247880ms
 27: 0.258653ms
 28: 0.244499ms
 29: 0.247776ms
 30: 0.242796ms
 31: 0.250067ms
 32: 0.246207ms
 33: 0.245228ms
 34: 0.240829ms
 35: 0.242572ms
 36: 0.243152ms
 37: 0.240964ms
 38: 0.243088ms
 39: 0.247490ms
 40: 0.253311ms
 41: 0.243828ms
 42: 0.246015ms
 43: 0.259322ms
 44: 0.242098ms
 45: 0.248438ms
 46: 0.235418ms
 47: 0.245127ms
 48: 0.256451ms
 49: 0.245232ms
 50: 0.255094ms
 51: 0.241354ms
 52: 0.242880ms
 53: 0.240485ms
 54: 0.256435ms
 55: 0.243979ms
 56: 0.253559ms
 57: 0.247328ms
 58: 0.254448ms
 59: 0.257785ms
 60: 0.245250ms
 61: 0.246744ms
 62: 0.240672ms
 63: 0.238598ms
 64: 0.256101ms
 65: 0.255705ms
 66: 0.256887ms
 67: 0.240341ms
 68: 0.243546ms
 69: 0.254561ms
 70: 0.243501ms
 71: 0.246479ms
 72: 0.232826ms
 73: 0.243625ms
 74: 0.246628ms
 75: 0.246698ms
 76: 0.248344ms
 77: 0.251660ms
 78: 0.243725ms
 79: 0.245213ms
 80: 0.239923ms
 81: 0.257222ms
 82: 0.256344ms
 83: 0.245989ms
 84: 0.242914ms
 85: 0.242431ms
 86: 0.242052ms
 87: 0.243545ms
 88: 0.254358ms
 89: 1.045439ms
 90: 0.238633ms
 91: 0.240263ms
 92: 0.246494ms
 93: 0.244240ms
 94: 0.239911ms
 95: 0.241298ms
 96: 0.238803ms
 97: 0.239770ms
 98: 0.239728ms
 99: 0.240600ms
 100: 0.242363ms
 101: 0.248518ms
 102: 0.239588ms
 103: 0.240272ms
 104: 0.240529ms
 105: 0.238221ms
 106: 0.247643ms
 107: 0.241720ms
 108: 0.240048ms
 109: 0.238608ms
 110: 0.230224ms
 111: 0.239980ms
 112: 0.246153ms
 113: 0.247439ms
 114: 0.240157ms
 115: 0.241298ms
 116: 0.234642ms
 117: 0.245014ms
 118: 0.239369ms
 119: 0.234989ms
 120: 0.242836ms
 121: 0.240835ms
 122: 0.233227ms
 123: 0.247006ms
 124: 0.241036ms
 125: 0.237695ms
 126: 0.242729ms
 127: 0.246327ms
 128: 0.238877ms
 129: 0.245426ms
 130: 0.239443ms
 131: 0.240860ms
 132: 0.239511ms
 133: 0.231854ms
 134: 0.239744ms
 135: 0.238991ms
 136: 0.240505ms
 137: 0.243006ms
 138: 0.238682ms
 139: 0.243999ms
 140: 0.247990ms
 141: 0.241523ms
 142: 0.244968ms
 143: 0.235207ms
 144: 0.239074ms
 145: 0.238406ms
 146: 0.240226ms
 147: 0.246072ms
 148: 0.243747ms
 149: 0.239664ms
 150: 0.233598ms
 151: 0.243232ms
 152: 0.239604ms
 153: 0.234627ms
 154: 0.240879ms
 155: 0.238694ms
 156: 0.246362ms
 157: 0.244689ms
 158: 0.239219ms
 159: 0.241581ms
 160: 0.246028ms
 161: 0.236944ms
 162: 0.244002ms
 163: 0.245436ms
 164: 0.238983ms
 165: 0.237699ms
 166: 0.241965ms
 167: 0.239817ms
 168: 0.250515ms
 169: 0.237406ms
 170: 0.242794ms
 171: 0.250106ms
 172: 0.239503ms
 173: 0.240856ms
 174: 0.247190ms
 175: 0.241214ms
 176: 0.246488ms
 177: 0.245652ms
 178: 0.240721ms
 179: 0.236996ms
 180: 0.239764ms
 181: 0.244799ms
 182: 0.242279ms
 183: 0.244403ms
 184: 0.244379ms
 185: 0.244527ms
 186: 0.236911ms
 187: 0.242308ms
 188: 0.245100ms
 189: 0.239853ms
 190: 0.242212ms
 191: 0.253579ms
 192: 0.241435ms
 193: 0.241546ms
 194: 0.242629ms
 195: 0.241054ms
 196: 0.241832ms
 197: 0.244228ms
 198: 0.236893ms
 199: 0.240701ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 64^3
Threads             : 7
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 0.251562 ms
Runtime per batch   : 0.251562 ms
SD                  : 0.074367 ms
Q1                  : 0.240263 ms
Median              : 0.243367 ms
Q3                  : 0.246488 ms
