Expm 1: Only FFT
N=256, dim=3, Num: 16777216

Printing individual runtimes:
 0: 31.670454ms
 1: 28.675817ms
 2: 33.443834ms
 3: 24.032526ms
 4: 26.856980ms
 5: 25.242526ms
 6: 19.834879ms
 7: 19.908413ms
 8: 19.951137ms
 9: 20.260522ms
 10: 19.646742ms
 11: 22.465267ms
 12: 22.034696ms
 13: 21.793164ms
 14: 19.819072ms
 15: 19.627925ms
 16: 22.350036ms
 17: 21.720056ms
 18: 21.469445ms
 19: 23.288270ms
 20: 19.664738ms
 21: 19.726259ms
 22: 22.937677ms
 23: 21.952658ms
 24: 20.401627ms
 25: 20.488848ms
 26: 19.629697ms
 27: 22.039697ms
 28: 20.493137ms
 29: 30.957324ms
 30: 32.602716ms
 31: 30.194230ms
 32: 27.412870ms
 33: 35.850968ms
 34: 29.462390ms
 35: 27.269835ms
 36: 33.475208ms
 37: 30.584560ms
 38: 31.056704ms
 39: 31.230309ms
 40: 27.490089ms
 41: 29.244760ms
 42: 31.489022ms
 43: 38.023932ms
 44: 25.895105ms
 45: 27.190230ms
 46: 24.503765ms
 47: 31.156596ms
 48: 28.745632ms
 49: 29.630587ms
 50: 30.164214ms
 51: 33.000483ms
 52: 29.299498ms
 53: 31.034957ms
 54: 25.134960ms
 55: 25.527104ms
 56: 24.643376ms
 57: 26.137059ms
 58: 26.282801ms
 59: 27.361163ms
 60: 31.249470ms
 61: 28.810991ms
 62: 24.809354ms
 63: 29.055864ms
 64: 30.360533ms
 65: 34.901083ms
 66: 29.374271ms
 67: 30.048770ms
 68: 30.385513ms
 69: 24.978076ms
 70: 26.930593ms
 71: 30.313520ms
 72: 35.651852ms
 73: 30.770420ms
 74: 30.828771ms
 75: 37.718352ms
 76: 27.497941ms
 77: 30.162334ms
 78: 29.901016ms
 79: 26.383570ms
 80: 30.567799ms
 81: 29.561787ms
 82: 25.213082ms
 83: 31.825196ms
 84: 32.576735ms
 85: 29.841061ms
 86: 35.369558ms
 87: 24.658719ms
 88: 31.687044ms
 89: 28.343088ms
 90: 28.843033ms
 91: 27.970622ms
 92: 32.690277ms
 93: 29.166701ms
 94: 25.136095ms
 95: 28.339177ms
 96: 31.247319ms
 97: 32.708118ms
 98: 29.512218ms
 99: 27.808474ms
 100: 33.454993ms
 101: 31.326201ms
 102: 27.793554ms
 103: 31.392908ms
 104: 30.677854ms
 105: 31.765813ms
 106: 26.305818ms
 107: 31.444970ms
 108: 25.847955ms
 109: 30.307210ms
 110: 34.115240ms
 111: 31.180353ms
 112: 25.825244ms
 113: 36.863792ms
 114: 30.871318ms
 115: 26.958867ms
 116: 31.080291ms
 117: 30.350699ms
 118: 28.448499ms
 119: 30.464806ms
 120: 24.307426ms
 121: 27.409007ms
 122: 28.262490ms
 123: 33.986827ms
 124: 29.583429ms
 125: 32.420582ms
 126: 28.369925ms
 127: 28.555048ms
 128: 29.052614ms
 129: 32.864770ms
 130: 31.026001ms
 131: 27.806391ms
 132: 31.441411ms
 133: 31.040626ms
 134: 29.109919ms
 135: 29.976150ms
 136: 29.111829ms
 137: 30.952899ms
 138: 28.198563ms
 139: 29.080138ms
 140: 23.656501ms
 141: 24.426675ms
 142: 28.942306ms
 143: 28.513036ms
 144: 29.783595ms
 145: 29.415430ms
 146: 31.241844ms
 147: 25.901995ms
 148: 29.928504ms
 149: 32.547269ms
 150: 35.352816ms
 151: 29.933859ms
 152: 30.749328ms
 153: 33.666097ms
 154: 26.232758ms
 155: 31.073446ms
 156: 34.862511ms
 157: 29.392887ms
 158: 25.209259ms
 159: 33.093735ms
 160: 29.769172ms
 161: 25.877285ms
 162: 30.074112ms
 163: 25.023426ms
 164: 27.864173ms
 165: 29.036386ms
 166: 27.403655ms
 167: 35.738574ms
 168: 29.957770ms
 169: 26.993930ms
 170: 29.135030ms
 171: 29.692976ms
 172: 28.490878ms
 173: 32.249859ms
 174: 30.181908ms
 175: 24.587192ms
 176: 30.150528ms
 177: 29.071994ms
 178: 28.775609ms
 179: 30.680271ms
 180: 32.175476ms
 181: 29.585148ms
 182: 29.947915ms
 183: 23.778371ms
 184: 30.689297ms
 185: 32.599881ms
 186: 28.977364ms
 187: 27.910041ms
 188: 29.068683ms
 189: 28.956012ms
 190: 31.863521ms
 191: 28.712815ms
 192: 25.466045ms
 193: 29.734204ms
 194: 30.288443ms
 195: 30.811434ms
 196: 32.108035ms
 197: 30.424622ms
 198: 30.745327ms
 199: 32.094891ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 256^3
Threads             : 6
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 28.631627 ms
Runtime per batch   : 28.631627 ms
SD                  : 3.872626 ms
Q1                  : 25.877285 ms
Median              : 29.270486 ms
Q3                  : 30.952899 ms
