Expm 1: Only FFT
N=256, dim=3, Num: 16777216

Printing individual runtimes:
 0: 19.595145ms
 1: 16.122507ms
 2: 14.455396ms
 3: 13.695300ms
 4: 14.238088ms
 5: 12.023296ms
 6: 13.385655ms
 7: 15.328710ms
 8: 13.149780ms
 9: 13.559139ms
 10: 13.401006ms
 11: 12.047322ms
 12: 12.195100ms
 13: 12.548958ms
 14: 12.902086ms
 15: 12.134342ms
 16: 12.364508ms
 17: 12.792046ms
 18: 12.006274ms
 19: 11.828513ms
 20: 9.601716ms
 21: 8.886819ms
 22: 8.358495ms
 23: 9.115342ms
 24: 8.869811ms
 25: 8.732233ms
 26: 10.409961ms
 27: 9.921517ms
 28: 9.372948ms
 29: 17.336016ms
 30: 8.908232ms
 31: 8.786685ms
 32: 7.914008ms
 33: 8.131853ms
 34: 9.376567ms
 35: 10.107534ms
 36: 9.682321ms
 37: 9.257381ms
 38: 8.967443ms
 39: 8.954788ms
 40: 9.767220ms
 41: 8.960949ms
 42: 9.245899ms
 43: 9.819282ms
 44: 9.185509ms
 45: 8.450639ms
 46: 8.524389ms
 47: 8.682384ms
 48: 7.923931ms
 49: 8.767893ms
 50: 8.529975ms
 51: 7.950548ms
 52: 8.734930ms
 53: 9.365515ms
 54: 8.790857ms
 55: 10.612096ms
 56: 9.578009ms
 57: 9.168504ms
 58: 8.664160ms
 59: 9.522053ms
 60: 13.666408ms
 61: 14.111059ms
 62: 14.541645ms
 63: 13.946786ms
 64: 15.852585ms
 65: 14.784681ms
 66: 16.149778ms
 67: 16.586420ms
 68: 13.476557ms
 69: 14.819478ms
 70: 14.298761ms
 71: 14.419357ms
 72: 14.025151ms
 73: 15.209638ms
 74: 13.444225ms
 75: 13.004428ms
 76: 15.819276ms
 77: 13.867198ms
 78: 13.790524ms
 79: 14.901760ms
 80: 14.204585ms
 81: 13.405185ms
 82: 16.401493ms
 83: 13.666098ms
 84: 14.143373ms
 85: 15.287065ms
 86: 13.455828ms
 87: 14.031588ms
 88: 14.248941ms
 89: 12.537633ms
 90: 14.413242ms
 91: 14.761382ms
 92: 12.620585ms
 93: 13.387625ms
 94: 14.130524ms
 95: 13.296439ms
 96: 14.109159ms
 97: 13.915480ms
 98: 13.396925ms
 99: 14.827786ms
 100: 14.891990ms
 101: 13.284144ms
 102: 13.371992ms
 103: 13.718011ms
 104: 12.867988ms
 105: 14.010929ms
 106: 13.927521ms
 107: 13.724579ms
 108: 14.786644ms
 109: 15.321749ms
 110: 15.827605ms
 111: 13.640136ms
 112: 15.739065ms
 113: 14.961270ms
 114: 18.390211ms
 115: 14.217452ms
 116: 13.729722ms
 117: 14.792358ms
 118: 14.548344ms
 119: 13.623100ms
 120: 14.823646ms
 121: 14.804646ms
 122: 13.981369ms
 123: 13.696897ms
 124: 12.953118ms
 125: 15.227593ms
 126: 13.440037ms
 127: 13.311650ms
 128: 11.682304ms
 129: 14.434577ms
 130: 13.667173ms
 131: 12.420576ms
 132: 13.557377ms
 133: 14.384866ms
 134: 12.512016ms
 135: 17.551100ms
 136: 14.242423ms
 137: 12.608316ms
 138: 14.302414ms
 139: 13.929406ms
 140: 12.963862ms
 141: 13.479230ms
 142: 12.640458ms
 143: 14.048131ms
 144: 13.859155ms
 145: 12.846415ms
 146: 14.513178ms
 147: 15.328688ms
 148: 12.419085ms
 149: 14.628435ms
 150: 15.559491ms
 151: 13.504027ms
 152: 13.657920ms
 153: 14.140875ms
 154: 13.099376ms
 155: 12.635355ms
 156: 13.514123ms
 157: 13.368932ms
 158: 13.468565ms
 159: 13.956056ms
 160: 13.663078ms
 161: 13.298120ms
 162: 12.579389ms
 163: 13.937612ms
 164: 13.837547ms
 165: 12.730991ms
 166: 13.742256ms
 167: 15.205201ms
 168: 13.589917ms
 169: 13.586272ms
 170: 14.369421ms
 171: 12.017185ms
 172: 15.544585ms
 173: 15.097924ms
 174: 12.480547ms
 175: 13.892044ms
 176: 13.358391ms
 177: 11.986612ms
 178: 13.678640ms
 179: 13.362322ms
 180: 12.960411ms
 181: 14.732665ms
 182: 14.793697ms
 183: 13.895684ms
 184: 13.713319ms
 185: 11.844442ms
 186: 13.459128ms
 187: 13.466293ms
 188: 14.421486ms
 189: 13.214173ms
 190: 13.136623ms
 191: 13.417311ms
 192: 14.592742ms
 193: 13.628822ms
 194: 14.559161ms
 195: 16.110185ms
 196: 13.938057ms
 197: 13.530996ms
 198: 13.053634ms
 199: 15.793369ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 256^3
Threads             : 38
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 13.012121 ms
Runtime per batch   : 13.012121 ms
SD                  : 2.246781 ms
Q1                  : 12.134342 ms
Median              : 13.535750 ms
Q3                  : 14.143373 ms
