Expm 1: Only FFT
N=256, dim=3, Num: 16777216

Printing individual runtimes:
 0: 24.628053ms
 1: 19.262752ms
 2: 20.352074ms
 3: 16.502113ms
 4: 17.088959ms
 5: 17.125445ms
 6: 16.720195ms
 7: 16.468911ms
 8: 17.084388ms
 9: 15.364925ms
 10: 15.200841ms
 11: 15.181192ms
 12: 15.382321ms
 13: 16.092412ms
 14: 16.104466ms
 15: 15.256694ms
 16: 16.686171ms
 17: 15.331036ms
 18: 13.509532ms
 19: 16.169381ms
 20: 14.653661ms
 21: 14.694036ms
 22: 22.676115ms
 23: 22.067104ms
 24: 22.126486ms
 25: 17.418207ms
 26: 20.921066ms
 27: 18.950995ms
 28: 20.033342ms
 29: 21.274505ms
 30: 21.243175ms
 31: 21.497928ms
 32: 18.640591ms
 33: 18.778744ms
 34: 20.187754ms
 35: 21.223261ms
 36: 20.143724ms
 37: 21.155184ms
 38: 20.001606ms
 39: 21.521185ms
 40: 22.928229ms
 41: 18.111995ms
 42: 19.908916ms
 43: 22.040595ms
 44: 19.858928ms
 45: 20.830915ms
 46: 18.750596ms
 47: 18.478618ms
 48: 19.163071ms
 49: 19.017782ms
 50: 23.062593ms
 51: 20.134884ms
 52: 23.027634ms
 53: 20.146633ms
 54: 16.215333ms
 55: 21.122221ms
 56: 21.536431ms
 57: 20.411357ms
 58: 13.486029ms
 59: 13.413765ms
 60: 13.154529ms
 61: 13.712752ms
 62: 12.602512ms
 63: 13.386511ms
 64: 13.574651ms
 65: 13.189958ms
 66: 13.713646ms
 67: 12.968504ms
 68: 13.828195ms
 69: 12.586440ms
 70: 13.828477ms
 71: 13.633125ms
 72: 13.617990ms
 73: 13.792233ms
 74: 12.870785ms
 75: 10.796804ms
 76: 9.706976ms
 77: 9.398422ms
 78: 9.737861ms
 79: 9.923946ms
 80: 10.082680ms
 81: 10.123492ms
 82: 10.302287ms
 83: 10.007773ms
 84: 10.105971ms
 85: 9.626236ms
 86: 9.650055ms
 87: 9.798617ms
 88: 10.545866ms
 89: 9.928200ms
 90: 9.290655ms
 91: 9.166808ms
 92: 9.985240ms
 93: 9.804432ms
 94: 10.204164ms
 95: 8.862670ms
 96: 9.463107ms
 97: 9.705484ms
 98: 9.752862ms
 99: 10.815830ms
 100: 10.094897ms
 101: 9.971300ms
 102: 9.796522ms
 103: 12.139103ms
 104: 9.133692ms
 105: 8.573128ms
 106: 8.516695ms
 107: 8.844379ms
 108: 8.118780ms
 109: 8.855338ms
 110: 8.623252ms
 111: 8.597290ms
 112: 7.946170ms
 113: 8.168680ms
 114: 8.312197ms
 115: 8.095236ms
 116: 8.002436ms
 117: 8.956445ms
 118: 8.796108ms
 119: 8.684622ms
 120: 8.085987ms
 121: 8.031573ms
 122: 7.997571ms
 123: 8.378621ms
 124: 8.180506ms
 125: 8.385197ms
 126: 8.414355ms
 127: 8.755344ms
 128: 8.303546ms
 129: 8.410612ms
 130: 8.412175ms
 131: 8.316029ms
 132: 8.008022ms
 133: 8.136881ms
 134: 8.572768ms
 135: 8.613214ms
 136: 8.518340ms
 137: 8.409649ms
 138: 8.177653ms
 139: 8.335285ms
 140: 9.013594ms
 141: 8.230302ms
 142: 8.014589ms
 143: 8.846269ms
 144: 8.620070ms
 145: 8.449070ms
 146: 8.716638ms
 147: 8.617189ms
 148: 8.053124ms
 149: 8.235872ms
 150: 8.449914ms
 151: 8.479649ms
 152: 8.136672ms
 153: 8.059771ms
 154: 8.495885ms
 155: 8.384328ms
 156: 8.131465ms
 157: 8.198920ms
 158: 8.041340ms
 159: 8.439267ms
 160: 8.526252ms
 161: 8.675985ms
 162: 8.374317ms
 163: 8.488662ms
 164: 8.573351ms
 165: 7.942143ms
 166: 8.714396ms
 167: 8.515485ms
 168: 8.425380ms
 169: 8.314188ms
 170: 8.228697ms
 171: 8.270610ms
 172: 8.091066ms
 173: 8.497699ms
 174: 8.197372ms
 175: 8.962732ms
 176: 8.121383ms
 177: 8.628657ms
 178: 8.848859ms
 179: 8.349083ms
 180: 8.107287ms
 181: 8.894105ms
 182: 8.394530ms
 183: 8.877132ms
 184: 8.797513ms
 185: 8.913896ms
 186: 8.424861ms
 187: 8.590587ms
 188: 8.901558ms
 189: 8.184990ms
 190: 8.805457ms
 191: 9.115984ms
 192: 8.394929ms
 193: 8.279255ms
 194: 8.423859ms
 195: 8.043976ms
 196: 8.288570ms
 197: 8.747385ms
 198: 7.997008ms
 199: 8.943893ms


-- Real : Q1: 50 Q2: 100 Q3: 150
-- Array: Q1: 49 Q2: 99 Q3: 149

Measurements
--------------------------
FFT Size            : 256^3
Threads             : 34
Batch               : 1
Iterations          : 200
Avg Tot Runtime     : 12.128852 ms
Runtime per batch   : 12.128852 ms
SD                  : 4.796232 ms
Q1                  : 8.412175 ms
Median              : 9.376881 ms
Q3                  : 15.364925 ms
